,Value,list
TF,Fur,
reg_genes,43,"['ABUW_0651' 'ABUW_3508' 'ABUW_1466' 'ABUW_2310' 'ABUW_2178' 'ABUW_3465'
 'ABUW_1829' 'pfeA' 'ABUW_1238' 'ABUW_1564' 'bauF' 'ABUW_2890' 'ABUW_1655'
 'cinA1' 'ABUW_3775' 'basA' 'basD' 'ABUW_1828' 'ABUW_2437' 'ligA'
 'ABUW_0255' 'ABUW_0914' 'ABUW_3718' 'ABUW_1598' 'ABUW_2335' 'ABUW_1654'
 'bfr1' 'ABUW_0143']"
comp_genes,41,"['ABUW_2986' 'bauB' 'ABUW_2987' 'basI' 'ABUW_2144' 'ABUW_1003' 'feoB'
 'ABUW_1183' 'ABUW_1184' 'ABUW_3329' 'ABUW_4030' 'ABUW_2358' 'bfr2'
 'ABUW_2984' 'ABUW_1355' 'ABUW_3425' 'bauE' 'ABUW_3424' 'ABUW_1185'
 'ABUW_2184' 'ABUW_0044' 'ABUW_1336' 'ABUW_2183' 'ABUW_3126' 'ABUW_1645'
 'ABUW_0952']"
both_genes,15,"['ABUW_3426' 'basH' 'ABUW_0159' 'ABUW_0698' 'ABUW_1646' 'ABUW_3403' 'bauA'
 'ABUW_1364' 'basJ' 'ABUW_2165' 'feoA' 'ABUW_2189' 'ABUW_1800' 'ABUW_0307'
 'ABUW_2828']"
reg_genes2,0,
comp_genes2,0,
both_genes2,0,
