,-0.125,-0.10833333333333334,-0.09166666666666667,-0.07500000000000001,-0.05833333333333335,-0.041666666666666685,-0.025000000000000022,-0.00833333333333336,0.008333333333333304,0.024999999999999967,0.04166666666666663,0.05833333333333329,0.07499999999999996,0.09166666666666662,0.10833333333333328,0.12499999999999994,0.1416666666666666,0.15833333333333327,0.17499999999999993,0.1916666666666666
thresh,-0.05,0.05,2,,,,,,,,,,,,,,,,,
unreg,0,0,0,4,5,35,306,1594,1511,341,39,12,2,2,0,1,0,0,0,0
Fur,1,0,2,1,8,3,5,10,6,2,2,1,0,1,1,0,0,0,0,0
unreg_genes,[],[],[],['ABUW_1355' 'feoB' 'ABUW_3425' 'ABUW_2987'],['ABUW_1336' 'ABUW_4030' 'ABUW_3424' 'ABUW_0952' 'ABUW_2986'],[],[],[],[],[],[],"['ABUW_0044' 'ABUW_1003' 'ABUW_3126' 'ABUW_2984' 'bfr2' 'ABUW_2184'
 'ABUW_3329' 'ABUW_1184' 'ABUW_1183' 'ABUW_2358' 'ABUW_1645' 'ABUW_1185']",['ABUW_2183' 'ABUW_2144'],['basI' 'bauE'],[],['bauB'],[],[],[],[]
Fur_genes,['ABUW_3403'],[],['ABUW_0307' 'ABUW_3426'],['ABUW_1800'],"['ABUW_1646' 'feoA' 'ABUW_2828' 'ABUW_1364' 'ABUW_2189' 'ABUW_2165'
 'ABUW_0159' 'ABUW_0698']",['ABUW_0143' 'pfeA' 'ABUW_2178'],['ligA' 'ABUW_1598' 'bauF' 'ABUW_2890' 'ABUW_1655'],"['ABUW_0651' 'ABUW_2335' 'cinA1' 'ABUW_1564' 'ABUW_3465' 'ABUW_1829'
 'ABUW_0255' 'ABUW_1654' 'ABUW_1466' 'ABUW_3775']",['ABUW_0914' 'basA' 'ABUW_1828' 'ABUW_2437' 'ABUW_3718' 'ABUW_1238'],['ABUW_2310' 'basD'],['ABUW_3508' 'bfr1'],['basJ'],[],['basH'],['bauA'],[],[],[],[],[]
