,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A
0,AB0057_PGcoculture__PGAB,-7.292323988266666,0.7164386197456515,3.0,0.0,-7.1120025673,1.0,-8.0816967086,2.0,-6.6832726889,,
1,AB0057_PGcoculture__AB ,0.0,0.41394358503354856,4.0,3.0,0.3308372452,4.0,0.0023855474,5.0,0.2511625775,6.0,-0.5843853701
2,AB0057_PGcoculture__ABPG,-5.4182962432499995,2.410177889434579,4.0,7.0,-6.5826886418,8.0,-7.0356194092,9.0,-1.8381054855999999,10.0,-6.2167714364
3,AB5075_AZI__AZI_000,0.0,0.8035016533805646,2.0,11.0,-0.5681614678,17.0,0.5681614678,,,,
4,AB5075_AZI__preculture,3.36948038585,0.9797157241053761,2.0,12.0,4.062244018,13.0,2.6767167537,,,,
5,AB5075_AZI__AZI_040,-9.70164239215,0.18387931951637923,2.0,14.0,-9.5716200784,18.0,-9.8316647059,,,,
6,AB5075_AZI__AZI_028,-0.16052348700000002,0.40553331028563394,2.0,15.0,-0.4472788407,19.0,0.1262318667,,,,
7,AB5075_AZI__AZI_003,-1.6194276681500002,0.0773204115766725,2.0,16.0,-1.6741014555,20.0,-1.5647538808,,,,
8,AB5075_VIR-O_AV-T__AV-T/vector,-0.5605661593666666,3.428621988787326,3.0,21.0,-1.6581068110000001,28.0,3.2824418826,29.0,-3.3060335497,,
9,AB5075_VIR-O_AV-T__VIR-O/vector,1.850371707708594e-17,1.0586495992134064,3.0,22.0,0.7593803181000001,23.0,-1.2092955612,24.0,0.44991524310000003,,
10,AB5075_VIR-O_AV-T__VIR-O/1645,0.09869612470000007,2.0844676731372553,3.0,25.0,0.33572819070000004,26.0,-2.0941553031,27.0,2.0545154865,,
11,AB5075_VIR-O_LSO__VIR-O,6.47630097698008e-17,1.324014465799857,3.0,30.0,-1.3718887158,32.0,1.2702861408000001,34.0,0.101602575,,
12,AB5075_VIR-O_LSO__LSO,-0.4584168484666667,4.234064779201485,3.0,31.0,-1.6308945474,33.0,-3.9826860684,35.0,4.2383300704,,
13,AB5075_Zinc__Control,0.0,1.0214373455602879,3.0,36.0,0.10827534670000001,37.0,0.9629865019,38.0,-1.0712618486,,
