,-0.08287683699841716,-0.07012655438327606,-0.05737627176813495,-0.044625989152993845,-0.03187570653785274,-0.019125423922711632,-0.0063751413075705254,0.006375141307570581,0.019125423922711687,0.031875706537852794,0.0446259891529939,0.057376271768135007,0.07012655438327611,0.08287683699841722,0.09562711961355833,0.10837740222869943,0.12112768484384054,0.13387796745898164,0.14662825007412275,0.15937853268926386
thresh,-0.07650169569084661,0.07650169569084661,1,,,,,,,,,,,,,,,,,
unreg,2,0,2,21,81,521,1433,1281,400,83,26,20,11,4,5,1,2,1,1,0
unreg_genes,['ABUW_3583' 'ABUW_2608'],[],[],[],[],[],[],[],[],[],[],[],[],['ABUW_2999' 'csy4' 'ABUW_2432' 'ABUW_0401'],['ABUW_1091' 'ABUW_1090' 'ABUW_3265' 'dgt' 'csy1'],['ABUW_0370'],['ABUW_1088' 'ABUW_0369'],['ABUW_1162'],['cas'],[]
