,PSPTO_RS07630
SRX1828913,-0.0373534157
SRX1828914,-0.2527268045
SRX1828915,-0.0014407177
SRX1828916,-0.3980175235
SRX1828917,0.0387941334
SRX1828918,-0.2328518837
SRX3983989,0.4802938644
SRX3983990,0.07901040840000001
SRX3983993,-1.0535033778
SRX3983994,-1.106886947
SRX3983995,0.1590191876
SRX3983996,-1.0825473251
SRX3983997,-0.7692407626000001
SRX3983998,0.1076832836
SRX3983999,0.15280589900000002
SRX3984000,0.4226758212
SRX3984001,-0.6812559178
SRX3984002,-0.6139503451
SRX3984003,-1.1562556237
SRX3984004,0.12118631140000001
SRX3984005,0.3914464288
SRX3984006,-1.1272023736
SRX3984007,-1.3033602406
SRX3984008,0.1311254041
SRX3984009,-0.1063837289
SRX3984010,-0.20938403600000002
SRX3984011,0.0282308943
SRX3984012,-0.010717953700000001
SRX3984013,-0.2513026183
SRX3984014,0.0205486001
SRX3984015,-1.1113783659
SRX3984016,0.2909396292
SRX3984017,-0.20809638160000002
SRX3984019,0.037295809900000004
SRX3984020,-0.23200793120000002
SRX3984021,-0.50544681
SRX3984022,-0.1951471535
SRX3984023,-0.029600819400000002
SRX3984024,0.09749070950000001
SRX3984025,-0.1339119087
SRX3984026,0.24393463740000002
SRX3984027,0.1669016781
SRX3984028,0.2245347175
SRX3984029,0.1804053118
SRX3984031,-0.2851872675
SRX3984032,-0.32014431050000003
SRX3984034,-0.07858515120000001
SRX3984035,-1.8821010486
SRX3984036,-0.71091693
SRX3984037,-1.0811025342
SRX3984038,-0.43938741060000003
SRX3984039,-0.8839111586
SRX3984040,0.29957129590000003
SRX3984041,-0.5478901644
SRX3984042,-1.2934005885
SRX3984043,-1.544787576
SRX3984045,-0.1048148983
SRX3984046,0.1717465127
SRX3984047,-0.8984855495
SRX3984048,-0.8853857836000001
SRX3984049,-1.1747290327
SRX3984050,-1.1480806936
SRX3984051,-0.9469092983
SRX3984052,0.105796706
SRX3984056,-0.6520433337
SRX3984057,-0.6584016653
SRX3984058,-0.5806568102
SRX3984059,-0.036929402300000004
SRX3984061,0.010648924
SRX3984062,0.008627154
SRX3984063,0.0733746308
SRX3984064,0.2191015784
SRX3984065,-0.0365814867
SRX3984066,0.3222265563
SRX3984067,-0.022195931800000002
SRX3984068,0.1973108415
SRX3984069,-1.0344462112
SRX3984070,-0.9563703250000001
SRX3984071,-0.9309312578000001
SRX3984073,0.31113897630000004
SRX3984074,0.1348290849
SRX3984077,-0.2419298644
SRX3984078,0.1492344376
SRX3984079,-0.7226303111
SRX3984080,-0.0635605421
SRX3984082,0.2579397808
SRX3984084,-0.2386710042
SRX6997963,0.6524288075
SRX6997964,0.30802716420000004
SRX6997965,0.4830926526
SRX6997967,-0.43682852650000004
SRX6997968,-0.1193018566
SRX6997969,0.3270064831
SRX6997971,-0.215600281
SRX6997972,-1.5540213820000002
SRX6997973,0.367151324
SRX3159100,0.0220944501
SRX3159101,0.2126586232
SRX3159102,-0.3433583778
SRX3159103,0.1086053045
SRX3159000,0.972405956
SRX3159001,0.7908876022
SRX3159002,-0.2004893986
SRX3159003,0.0500357767
SRX3159004,-0.8990966112000001
SRX3159005,-0.116320906
SRX3159006,-0.8032422904000001
SRX3159007,-0.1322565501
SRX3159008,0.4118390442
SRX3159009,-0.18107736060000001
SRX3159010,0.6846830394
SRX3159012,0.2428280468
SRX3159013,0.0461727883
SRX3159014,-1.0225555978
SRX3159015,0.025258944800000002
SRX3159016,-0.0620362951
SRX3159017,-0.1290457097
SRX3159018,-1.3268650082
SRX3159019,-1.0930745059
SRX3159020,-0.9879758041000001
SRX3159021,-0.8488782485
SRX3159022,-0.2212252952
SRX3159023,-1.8367356684
SRX3159024,-0.0952390013
SRX3159025,-0.5021298351
SRX3159026,-0.0407479981
SRX3159027,0.8330642511
SRX3159028,0.15365836430000002
SRX3159029,-0.0149892678
SRX3159030,0.0414056584
SRX3159034,-0.3149231527
SRX3159036,0.2190724769
SRX3159037,0.5248402403
SRX3159041,0.0312893471
SRX3159042,-0.25310155770000003
SRX3159043,-0.11523353800000001
SRX3159045,0.0783028365
SRX3159047,-0.6607717681
SRX3159048,-0.2741035918
SRX3159049,0.5133812491
SRX3159050,0.1839145516
SRX3159051,0.2298796397
SRX3159052,0.5763186967
SRX3159053,0.1351099576
SRX3159054,0.1021813137
SRX3159055,-0.9028783976
SRX3159056,-0.4736035471
SRX3159057,-1.533819096
SRX3159058,-0.4341842926
SRX3159060,-0.09843797750000001
SRX3159061,-0.4847288992
SRX3159062,-1.0630172466
SRX3159063,0.5935044949
SRX3159066,0.661378193
SRX3159069,0.6027617283000001
SRX3159070,0.5524716917
SRX3159071,-0.22172907460000002
SRX3159073,0.41299690600000005
SRX3159074,-0.9647599969
SRX3159075,-0.2146882928
SRX3159076,0.8685358565
SRX3159080,1.0162632011
SRX3159082,0.4024206743
SRX3159083,0.45191724590000004
SRX3159086,0.43860220580000003
SRX3159087,1.015684467
SRX3159088,0.5019088914000001
SRX3159089,0.7843066755
SRX3159090,0.7587742869
SRX3159091,0.5215297765
SRX3159092,0.6519212362
SRX3159093,0.4815943669
SRX3159094,0.0511707998
SRX3159095,-0.4431906412
SRX3159096,-0.0867037854
SRX3159097,0.4529429408
SRX3159098,0.4827239278
SRX3159099,-0.6659963687
SRX3158988,0.1961797201
SRX3158989,0.054543060600000005
SRX3158990,-0.2364508298
SRX3158991,-0.2716824812
SRX3158992,-0.11159192650000001
SRX3158996,-0.0845877936
SRX3644656,0.11651963
SRX3644657,-0.3398930133
SRX3644658,0.22337338340000001
SRX3644659,-0.2207650093
SRX3644660,0.0057812224
SRX3644661,0.4091612176
SRX3644662,0.2246272145
SRX3644663,-0.6289057848
SRX3644664,0.7895530065
SRX3644665,-0.0995755665
SRX3644666,-0.0534668053
SRX3644667,0.32071418430000004
SRX3644668,0.45333398960000004
SRX3644669,0.48050342490000003
SRX3644670,0.7838662869
SRX3644671,-0.234827313
SRX3644672,-0.0404240042
SRX3644673,-1.4466112142
