,BSU29660
M9exp_1,15.3109
M9exp_2,14.975
M9exp_3,14.8353
M9tran_1,14.5335
M9tran_2,14.5522
M9tran_3,14.6326
M9stat_1,11.6999
M9stat_2,11.3133
M9stat_3,10.8611
MG-0.1_1,15.1305
MG-0.1_2,14.5426
MG-0.1_3,15.775
MG-0.2_2,15.2023
MG-0.2_3,15.4858
MG+5_1,15.2836
MG+5_2,15.0832
MG+5_3,15.2044
MG+10_1,15.6334
MG+10_2,15.5344
MG+10_3,14.7062
MG+15_1,15.0408
MG+15_2,15.2213
MG+15_3,15.7138
MG+25_1,15.635
MG+25_2,14.9848
MG+25_3,15.6423
MG+45_1,15.2568
MG+45_2,14.763
MG+45_3,15.8114
MG+60_2,15.4034
MG+60_3,15.1644
MG+90_2,15.0991
MG+90_3,15.2682
MG+120_1,14.5753
MG+120_2,14.4992
MG+120_3,14.2404
MG+150_1,14.2714
MG+150_3,15.0276
GM-0.1_1,14.9042
GM-0.1_2,15.4322
GM-0.1_3,14.9097
GM-0.2_1,14.7934
GM-0.2_2,14.4932
GM-0.2_3,15.0744
GM+5_1,14.9101
GM+5_2,15.2748
GM+5_3,15.3724
GM+10_2,15.211
GM+10_3,14.6557
GM+15_1,14.9594
GM+15_2,15.1356
GM+15_3,14.9193
GM+25_1,15.724
GM+25_2,15.4146
GM+25_3,14.9371
GM+45_1,15.4524
GM+45_2,14.9869
GM+45_3,14.7499
GM+60_1,15.3984
GM+60_2,14.7492
GM+60_3,14.6154
GM+90_1,15.3847
GM+90_2,15.8792
GM+90_3,14.3523
GM+120_1,14.748
GM+120_3,15.2775
GM+150_1,15.1912
GM+150_2,14.2383
GM+150_3,14.4581
BT_1,13.7239
BT_2,13.5635
B36_1,13.6337
B36_2,13.5711
B60_1,13.2535
B60_2,13.2873
S0_1,15.8801
S0_2,15.5884
S0_3,15.8354
S1_1,13.9861
S1_2,13.925999999999998
S1_3,13.5757
S2_1,12.9552
S2_2,12.65
S2_3,12.7965
S3_1,14.2275
S3_2,13.6629
S4_1,13.6646
S4_2,13.324000000000002
S4_3,13.0122
S5_1,12.8957
S5_2,13.0945
S5_3,13.0404
S6_1,12.9108
S6_2,8.3744
S6_3,12.58
S6/t_1,12.4337
S6/t_2,8.4794
S6_4,12.9246
S6_5,13.3693
S6_6,13.5771
S7_4,12.9194
S7_5,12.5097
S7_6,13.0054
S8_4,12.3278
S8_5,10.5004
G135_1,16.3303
G135_3,15.559
G150_1,15.5567
G150_2,16.2079
G150_3,15.7552
G180_1,16.3575
G180_2,16.3707
G180_3,16.0623
T-5.40H_1,14.6646
T-4.40H_1,15.1714
T-3.40H_1,14.9931
T-2.40H_1,14.5589
T-1.40H_1,14.4602
T-1.10H_1,14.8584
T-0.40H_1,14.341
T0.0H_1,13.977
T0.30H_1,12.6379
T1.0H_1,12.6398
T1.30H_1,12.4517
T2.0H_1,12.5131
T2.30H_1,13.2004
T3.0H_1,13.0435
T3.30H_1,13.2787
T4.0H_1,13.3786
T5.0H_1,12.8668
LBexp_1,16.0481
LBexp_2,15.8261
LBexp_3,15.6216
LBtran_1,12.0273
