,PSPTO_RS16455
SRX1828913,0.015300204500000001
SRX1828914,-0.096296959
SRX1828915,0.0797301546
SRX1828916,-0.3166675761
SRX1828917,-0.0950303591
SRX1828918,-0.6156442873
SRX3983989,1.1678169238
SRX3983990,-0.1686321351
SRX3983993,-0.8511435738
SRX3983994,-1.6958236432
SRX3983995,0.7943588827
SRX3983996,-1.2551716921
SRX3983997,-0.9282351504
SRX3983998,0.6686415684
SRX3983999,0.8288469823
SRX3984000,0.7740151197
SRX3984001,-1.3351980153
SRX3984002,-1.493374229
SRX3984003,-0.758490348
SRX3984004,0.8608353558
SRX3984005,0.6843797306
SRX3984006,-0.30707396740000004
SRX3984007,-1.2337156017
SRX3984008,0.9435001908
SRX3984009,0.2749894668
SRX3984010,-0.9698053167
SRX3984011,0.5554841113
SRX3984012,0.5099484496
SRX3984013,0.090442858
SRX3984014,0.7741317982
SRX3984015,-0.6937629518
SRX3984016,0.9523384677000001
SRX3984017,-1.0841140564
SRX3984019,0.21757786610000002
SRX3984020,-0.8215752695
SRX3984021,-1.0399309211
SRX3984022,-1.0703176334
SRX3984023,-0.0777116221
SRX3984024,0.6073634915
SRX3984025,0.7229738149
SRX3984026,0.5312249236000001
SRX3984027,0.9820161002000001
SRX3984028,1.1294200193
SRX3984029,0.9333000558000001
SRX3984031,-1.2429135543
SRX3984032,-1.275364309
SRX3984034,0.0107205984
SRX3984035,-1.5303564864
SRX3984036,-0.818405385
SRX3984037,-0.018961946900000002
SRX3984038,-1.537093944
SRX3984039,-0.266870465
SRX3984040,1.0736801459
SRX3984041,-0.8474205838000001
SRX3984042,-1.7439842873
SRX3984043,-1.889599386
SRX3984045,0.2958664327
SRX3984046,-0.20048166320000002
SRX3984047,-0.7293223585
SRX3984048,-0.6690772648000001
SRX3984049,-1.2712099389
SRX3984050,-1.3085891206
SRX3984051,-0.6884270789
SRX3984052,0.33879614350000004
SRX3984056,-1.2450160241
SRX3984057,-1.8806145225000002
SRX3984058,-1.4199531738
SRX3984059,0.3464580102
SRX3984061,0.36570309
SRX3984062,0.5381102528
SRX3984063,0.3341629098
SRX3984064,0.4641590481
SRX3984065,0.8350768014000001
SRX3984066,0.6271485635
SRX3984067,0.1777146909
SRX3984068,0.5978589409
SRX3984069,-1.0781060097
SRX3984070,-1.2963854695
SRX3984071,-1.0595009206
SRX3984073,0.9197877271
SRX3984074,1.0500901927
SRX3984077,0.4048458546
SRX3984078,0.2549181642
SRX3984079,-0.9976368710000001
SRX3984080,0.26747268690000003
SRX3984082,0.4496713191
SRX3984084,-1.5504823623
SRX6997963,-0.0192167986
SRX6997964,-0.2162607329
SRX6997965,-0.2382203246
SRX6997967,0.0443429695
SRX6997968,-0.1791185612
SRX6997969,-0.4392622666
SRX6997971,-0.0251261709
SRX6997972,-0.8037550123
SRX6997973,-0.42720053100000005
SRX3159100,-0.0425220651
SRX3159101,0.0686630654
SRX3159102,0.08518532890000001
