,A,FadR
ica__bw_delpurR_cytd__2,-5.899743446788231,0.19559776999999912
ica__ade_glc__1,-6.039914511419616,0.23706861699999934
ica__ade_glc__2,-7.467037881670129,-0.1850892110000002
ytf__wt_glc__1,-2.871204360048237,-0.4798913660000004
ytf__wt_glc__2,-3.651055370187201,-0.5448856950000005
ytf__delyafC__1,-5.65452881265445,-0.2174451520000007
ytf__delyafC__2,-5.973481170855833,-0.3781600990000005
ytf__delyeiE__1,-5.058348811898392,0.07718052899999961
ytf__delyeiE__2,-3.889448716240709,-0.07649403000000099
ytf__delyiaJ__1,-6.128513326522875,-0.3327699770000008
ytf__delyiaJ__2,-6.964570997690849,-0.19996760800000146
ytf__delyieP__1,-6.060827507829455,-0.010728812000000865
ytf__delyieP__2,-5.735115288116567,-0.2306542310000008
ytf__wt_ph5__1,-2.7759842712874963,-0.2224578200000007
ytf__wt_ph5__2,-3.1539433955110936,-0.3084720700000005
ytf__wt_ph8__1,-1.7581130093867547,-0.34506663500000023
ytf__wt_ph8__2,-0.1235342488615896,-0.2391352280000012
ytf__delybaO__1,-5.135395880282632,-0.1799496120000006
ytf__delybaO__2,-5.3063910468547,-0.06821347400000022
ytf__delybaQ__1,-1.9457278523516623,-0.26248962399999964
ytf__delybaQ__2,-1.26527616537316,-0.2736806670000007
ytf__delybiH__1,-4.21883670949602,-0.4599019280000008
ytf__delybiH__2,-6.445679531079138,-0.3379528530000009
ytf__delydcI_ph5__1,-3.2448827409513443,-0.42213442200000095
ytf__delydcI_ph5__2,-3.4561226446807454,-0.3533936070000001
ytf__delydcI_ph8__1,-2.8857603475019213,-0.4067339600000004
ytf__delydcI_ph8__2,-1.562981609491095,-0.1965791680000013
ytf__delyddM__1,-1.557584806533396,-0.1596688420000012
ytf__delyddM__2,-1.3848700663522482,-0.1255388660000003
ytf__delyheO__1,-5.691718417198366,-0.27200186900000034
ytf__delyheO__2,-5.825457520319745,-0.20448160500000068
fps__bw_glc__1,-1.910427085279544,0.2680013669999992
fps__bw_glc__2,-2.004765421533315,0.10785086599999973
fps__fps_thrA_ale1__1,-1.8791333167206603,0.2992877419999989
fps__fps_thrA_ale1__2,-1.0564441335625367,0.05535012599999956
fps__fps_thrA_ale2__1,-1.837045758601758,0.16102819600000018
fps__fps_thrA_ale2__2,-1.810131441921666,0.15709608699999933
fps__fps_serB_ale1__1,-0.7005103250031552,0.0946862949999998
fps__fps_serB_ale1__2,-0.1669713400495414,0.04662181099999962
fps__fps_serB_ale4__1,-0.8746184837584613,0.18538571599999987
fps__fps_serB_ale4__2,-0.238351107987767,0.3059247419999993
fps__fps_ptsI_ale1__1,0.671667500317178,0.1972975860000004
fps__fps_ptsI_ale1__2,0.8103099531660934,0.150262537999998
fps__fps_ptsI_ale3__1,-0.8214957399790834,0.08818157099999979
fps__fps_ptsI_ale3__2,-0.4420895728088299,0.03846775299999905
pal__lyx_ale2_f6__1,3.772052699050605,0.4564097039999994
pal__lyx_ale2__1,3.3061958257304984,0.3915166850000009
pal__lyx_ale2__2,2.368306475212659,0.2999710999999996
pal__lyx_ale4__1,0.1165877799838067,0.19977602999999974
pal__lyx_ale4__2,0.2810094241323136,0.10411110099999997
pal__5drib_ale10_f18__1,4.141816737913375,-0.022899360000000257
pal__5drib_ale10_f18__2,3.979833713923697,0.11319835499999975
pal__5drib_ale10__1,4.097340773672283,0.40921520499999975
pal__arab_ale14_f9__1,-1.5896306079008866,-0.08287921200000081
pal__arab_ale14_f9__2,-1.379801853401997,-0.19542357800000065
pal__arab_ale14__1,1.246603323535144,-0.22338958800000075
pal__arab_ale14__2,0.8615288964567117,-0.10191468400000048
pal__arab_ale16__1,1.0506056208525991,0.0392197310000002
pal__arab_ale16__2,0.4670115087668376,-0.1985336450000004
pal__tartr_ale26_f10__1,1.0285636905872622,0.1065191479999994
pal__tartr_ale26_f10__2,1.2447688186613948,0.3601907729999993
pal__tartr_ale26__1,1.1626398112458312,0.11094177199999856
pal__tartr_ale26__2,2.306086629182312,0.09804730799999906
pal__tartr_ale28_f10__1,4.574601236121741,-0.2899088580000013
pal__tartr_ale28_f10__2,2.435161712373084,0.10377641999999998
pal__tartr_ale28__1,2.478572497600218,0.10260428399999988
pal__tartr_ale28__2,1.0780842553450964,0.06334860699999911
efeU__delmenFentC_citr__1,-1.7314145349694845,-0.5140246140000002
efeU__delmenFentC_citr__2,-1.853417735828302,-0.38815738
efeU__delmenFentC__1,-3.3260198331902773,-0.37338451100000025
efeU__delmenFentC__2,-3.330234736870831,-0.17252501700000078
efeU__menFentC_ale39__1,-4.856662522084564,0.09647556199999928
efeU__menFentC_ale39__2,-4.572521802580424,0.13565462899999936
efeU__menFentC_ale29__1,-6.1646693352599335,-0.17124209400000012
efeU__menFentC_ale29__2,-5.803698663584835,-0.0597194080000012
efeU__menFentC_ale30__1,-3.8058455610059223,-0.05550013499999906
efeU__menFentC_ale30__2,-4.973016907315804,-0.04086108899999985
efeU__menFentCubiC_ale36__1,-2.990552961269149,-0.06005516300000125
efeU__menFentCubiC_ale36__2,-3.1090223019784538,-0.06518240200000047
efeU__menFentCubiC_ale37__1,-3.904693317236005,-0.18626830100000014
efeU__menFentCubiC_ale37__2,-3.5246308630458447,-0.015138786000000515
efeU__menFentCubiC_ale38__1,-7.826102929750186,-0.3104969270000009
efeU__menFentCubiC_ale38__2,-8.034296059395325,-0.2175539930000001
misc2__salc_glc__1,-5.20166470337846,-0.4072858039999998
misc2__salc_glc__2,-3.280546804478269,-0.27683149900000004
misc2__dbcn_glc__1,-1.6732378057694957,-0.3062241920000002
misc2__dbcn_glc__2,-1.3082020327989854,-0.9047908180000012
misc2__tyr_glc__1,-5.288795677636418,-0.08098609600000017
misc2__tyr_glc__2,-5.106683399154905,-0.06742448700000114
misc2__arg_cytd__1,-5.865578920686723,-0.24599905200000016
misc2__arg_cytd__2,-5.211712469490711,-0.21253462700000011
misc2__delyheO_pyr__1,-0.2276542800178434,-0.21285707899999995
misc2__delyheO_pyr__2,0.230540364194707,-0.09398839400000014
misc2__dellon_glc__1,-2.6144406027893146,-0.18227316800000093
misc2__dellon_glc__2,-1.9363723205035297,0.026403337999998836
nquinone__delubiC__1,-6.699226552475083,-0.2642134040000004
nquinone__delubiC__2,-7.692348084340442,-0.16731355800000092
nquinone__ubiC_ale1__1,-2.887167806957963,-0.2456664980000012
nquinone__ubiC_ale1__2,-3.365344967106981,-0.15605281900000012
nquinone__ubiC_ale2__1,-4.844419128350079,-0.347144084
nquinone__ubiC_ale2__2,-4.492855828614456,-0.39102224500000027
nquinone__ubiC_ale3__1,-5.080923173860715,-0.3667555020000002
nquinone__ubiC_ale3__2,-5.443883956018245,-0.3513641550000006
nquinone__ubiC_ale4__1,-5.454222603806965,-0.3466453970000005
nquinone__ubiC_ale4__2,-4.907779724556141,-0.4118276320000005
nquinone__delpdhR__1,-3.1786684809289607,-0.3417326810000008
nquinone__delpdhR__2,-3.865001192159072,-0.3044073430000012
quinone__glu_ale4__1,-4.948916184215329,-0.254034989
quinone__glu_ale4__2,-5.580997981391669,-0.2792379790000004
quinone__delmenF__1,-1.7872250982016005,-0.3743066420000005
quinone__delmenF__2,-1.6348911122892795,-0.44052287000000057
quinone__menF_ale5__1,-4.09731043455618,0.050405733999999036
quinone__menF_ale5__2,-3.620953094260987,-0.1383674320000008
quinone__menF_ale6__1,-4.08896357023452,0.06273441599999963
quinone__menF_ale6__2,-4.332062042700327,0.11433567399999944
quinone__menF_ale7__1,-4.069888582753108,0.17830671499999973
quinone__menF_ale7__2,-3.671118500519941,0.23192793699999914
quinone__menF_ale8__1,-5.28957549421278,0.39708458399999896
quinone__menF_ale8__2,-5.59711173654097,0.3625260799999994
quinone__delmenFubiC__1,-3.580906856869297,-0.33907145300000074
quinone__delmenFubiC__2,-4.151459060997142,-0.3105850620000004
quinone__menFubiC_ale1__1,-5.14067461774573,0.05230041499999949
quinone__menFubiC_ale1__2,-5.83525859931705,0.0763474439999996
quinone__menFubiC_ale2__1,-5.165266152786266,-0.06013343000000049
quinone__menFubiC_ale2__2,-4.7889716149974895,-0.01644681800000125
quinone__menFubiC_ale3__1,-4.810157711440273,-0.1989929350000006
quinone__menFubiC_ale3__2,-5.070635068763139,-0.09684183000000067
quinone__menFubiC_ale4__1,-4.837620767824813,-0.1638263180000008
quinone__menFubiC_ale4__2,-5.790191327539708,-0.17473230900000036
oxyR__wt_glc__1,-4.886643503554233,-0.33682497600000083
oxyR__wt_glc__2,-3.9551643704391584,-0.3019833620000005
oxyR__wt_h2o2__1,-4.075825865857637,-0.4133943710000008
oxyR__wt_h2o2__2,-3.3167075776444395,-0.4364409420000008
oxyR__glu_ale4__1,-6.29693390925792,-0.008184393999999706
oxyR__glu_ale4__2,-7.009347077967061,-0.14499435600000066
oxyR__glu_ale4_h2o2__1,-6.282993803286437,-0.11954865300000073
oxyR__glu_ale4_h2o2__2,-6.297674396274964,-0.07019753500000014
oxyR__oxyR_ale17__1,-7.738773635332464,-0.03083569700000055
oxyR__oxyR_ale17__2,-7.828010404182953,-0.3421563920000006
oxyR__oxyR_ale17_h2o2__1,-7.989671637665605,-0.07223085900000026
oxyR__oxyR_ale17_h2o2__2,-6.446612841836356,0.00347388799999937
oxyR__oxyR_ale18__1,-6.078252552489228,-0.6018845960000005
oxyR__oxyR_ale18__2,-5.665389437595365,-0.39492702899999976
oxyR__oxyR_ale18_h2o2__1,-6.483975893664438,-0.32954175600000024
oxyR__oxyR_ale18_h2o2__2,-6.404983959077439,-0.20930005900000026
oxyR__oxyR_ale19__1,-6.83066485989871,-0.4917287810000008
oxyR__oxyR_ale19__2,-6.735129231488536,-0.4673303410000002
oxyR__oxyR_ale19_h2o2__1,-6.026275140328322,-0.4047086180000008
oxyR__oxyR_ale19_h2o2__2,-6.339224191526916,-0.4847231600000006
oxyR__oxyR_ale20__1,-6.733830563868714,-0.3350778130000007
oxyR__oxyR_ale20__2,-6.369431801897386,-0.36019335300000144
oxyR__oxyR_ale20_h2o2__1,-7.006999372157413,-0.2858865630000009
oxyR__oxyR_ale20_h2o2__2,-6.9817476802858165,-0.3268239330000009
svns_pgi__BmePgi24_15__1,-2.682855914086974,-0.3269619290000003
svns_pgi__BmePgi24_15__2,-1.9617106591851476,-0.2671021160000002
svns_pgi__BmePgi24_26__1,-4.399703885384487,-0.12597481100000074
svns_pgi__BmePgi24_26__2,-4.294556221650161,-0.0906778500000005
svns_pgi__BmePgi24_41__1,-3.997741059916621,-0.09722937400000033
svns_pgi__BmePgi24_41__2,-4.379308388639343,-0.16095825900000005
svns_pgi__BmePgi24_52__1,-4.119021556804331,-0.2880317450000005
svns_pgi__BmePgi24_52__2,-2.800276255897541,-0.2433757400000003
svns_pgi__PaePgi2_34__1,0.301199573377384,-0.2668710980000002
svns_pgi__PaePgi2_34__2,-0.112529642151527,-0.08221803300000019
svns_pgi__PaePgi2_63__1,-0.5982047370270158,0.04084686899999923
svns_pgi__PaePgi2_63__2,-0.8293181854225083,0.19901084799999946
svns_pgi__PaePgi24_54__1,-0.2520762852529523,-0.27280932100000044
svns_pgi__PaePgi24_54__2,-0.7740311638113055,-0.05414267600000056
svns_pgi__PaePgi24_90__1,-2.35463816339884,0.061553134999999586
svns_pgi__PaePgi24_90__2,-2.540372111864595,0.2987766799999996
abx_media__m9_ctrl__1,-3.0123128945231885,0.1038022939999994
abx_media__m9_ctrl__2,-3.896939108745517,0.11111537999999932
abx_media__rpmi_ctrl__1,-7.57333399095384,0.2778144610000002
abx_media__rpmi_ctrl__2,-5.943294419889116,0.15244501000000102
abx_media__camhb_ctrl__1,-4.828352998169769,0.10645270699999987
abx_media__camhb_ctrl__2,-5.278663013844212,-0.07120956200000084
abx_media__m9_mero__1,-6.044114615842382,0.4079322929999991
abx_media__m9_mero__2,-4.261845738214782,0.07658130499999949
abx_media__rpmi_mero__1,-5.796950976040505,0.08133606299999929
abx_media__rpmi_mero__2,-6.62278932902825,0.3349025499999998
abx_media__camhb_mero__1,-6.088228138246887,-0.06397593300000093
abx_media__camhb_mero__2,-5.2989974285363015,0.07268572599999956
abx_media__m9_trisulf__1,-3.3066365413572654,0.8666783579999979
abx_media__m9_trisulf__2,-3.1559502761823235,0.6512883239999994
abx_media__rpmi_trisulf__1,-6.868394413326879,0.34455244299999954
abx_media__rpmi_trisulf__2,-6.819930756033632,0.35948928399999946
abx_media__camhb_trisulf__1,-4.605540917264558,0.8783942509999996
abx_media__camhb_trisulf__2,-4.372633055923824,0.8054005860000002
abx_media__m9_cef__1,-3.814884016196083,0.3515393179999995
abx_media__m9_cef__2,-3.909141520213492,0.2701353269999993
abx_media__rpmi_cef__1,-4.105397361427779,-0.007560002000000844
abx_media__rpmi_cef__2,-3.842157315828458,-0.04833919000000009
abx_media__camhb_cef__1,-5.442577217694011,0.08774774699999988
abx_media__camhb_cef__2,-5.425640455876999,0.20839571099999965
abx_media__m9_cipro__1,-3.547942239686716,0.2488184279999981
abx_media__m9_cipro__2,-3.86892036819274,0.2150352429999991
abx_media__rpmi_cipro__1,-5.453001042935733,-0.03147406800000141
abx_media__rpmi_cipro__2,-6.011337485356406,0.15719268399999908
abx_media__camhb_cipro__1,-7.259397301953614,0.3357610399999995
abx_media__camhb_cipro__2,-6.488414805165745,0.3867365529999995
hot_tale__42c_ale3_30c__1,-5.635688168868746,0.19589798499999933
hot_tale__42c_ale3_30c__2,-4.988479963260927,0.2815628719999994
hot_tale__42c_ale3_37c__1,-6.370097789022259,-0.06811031400000013
hot_tale__42c_ale3_37c__2,-6.223218004998989,-0.18519026400000005
hot_tale__42c_ale3_44c__1,-5.461949411053698,-0.08473284300000118
hot_tale__42c_ale3_44c__2,-4.965802279454511,-0.0239900370000008
hot_tale__hot_ale3_mid_30c__1,-3.7024142697086257,0.17508533499999945
hot_tale__hot_ale3_mid_30c__2,-4.765870210837699,0.22947410299999935
hot_tale__hot_ale3_mid_37c__1,-6.231277209826571,0.0024167379999990857
hot_tale__hot_ale3_mid_37c__2,-6.034322759243428,0.06643406199999903
hot_tale__hot_ale3_mid_44c__1,-5.635278211437726,-0.5339703430000009
hot_tale__hot_ale3_mid_44c__2,-6.366853820084596,0.08347868699999861
hot_tale__hot_ale3_30c__1,-4.91625316873072,0.14765447799999798
hot_tale__hot_ale3_30c__2,-5.812604149265784,0.16776769099999989
hot_tale__hot_ale3_37c__1,-5.525637731998822,-0.2569340310000001
hot_tale__hot_ale3_37c__2,-5.135344477512285,-0.3215745590000001
hot_tale__hot_ale3_44c__1,-6.46312254765376,-0.1593941420000009
hot_tale__hot_ale3_44c__2,-5.308575457286447,-0.367064225
hot_tale__hot_ale4_30c__1,-6.686526659573824,0.1631995669999986
hot_tale__hot_ale4_30c__2,-7.02895810593254,0.17845101699999866
hot_tale__hot_ale4_37c__1,-7.931370709162043,0.0007180499999996924
hot_tale__hot_ale4_37c__2,-7.540673115537461,0.0137120899999994
hot_tale__hot_ale4_44c__1,-6.291967782426009,0.21115516199999806
hot_tale__hot_ale4_44c__2,-6.995913066440956,0.09784062899999936
hot_tale__hot_ale8_30c__1,-5.095529236008811,-0.07283941300000141
hot_tale__hot_ale8_30c__2,-5.4443296436567685,0.16713222599999966
hot_tale__hot_ale8_37c__1,-6.9142396113656215,-0.14263321800000114
hot_tale__hot_ale8_37c__2,-6.983361963592888,-0.1238722480000014
hot_tale__hot_ale8_44c__1,-4.851373797535159,-0.06867180900000047
hot_tale__hot_ale8_44c__2,-5.069708619070604,0.020191898999999403
hot_tale__hot_ale9_mid_30c__1,-6.610950849105614,0.3205399469999985
hot_tale__hot_ale9_mid_30c__2,-6.235284544380146,0.16575769499999904
hot_tale__hot_ale9_30c__1,-5.260728473750945,0.18836912100000006
hot_tale__hot_ale9_30c__2,-5.635776417023564,0.18986159999999952
hot_tale__hot_ale9_mid_37c__1,-7.655140052285089,0.03728099199999857
