,-0.09551965454545455,-0.07641572363636365,-0.05731179272727274,-0.03820786181818184,-0.019103930909090933,-2.7755575615628914e-17,0.019103930909090877,0.03820786181818178,0.05731179272727269,0.07641572363636359,0.0955196545454545,0.1146235854545454,0.1337275163636363,0.1528314472727272,0.17193537818181812,0.19103930909090902,0.21014323999999993,0.22924717090909083,0.24835110181818174,0.26745503272727267
thresh,-0.10507162,0.10507162,4,,,,,,,,,,,,,,,,,
unreg,0,0,2,9,402,3499,323,12,0,1,1,0,1,0,0,0,0,0,0,0
AhrC,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YlxR,0,0,0,0,0,15,1,1,7,0,0,1,1,1,0,0,0,0,0,0
AhrC and YlxR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,4,0,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],[],['ytzD'],[],[],[],[],[],[],[]
AhrC_genes,[],[],['rocD'],['rocA' 'rocB' 'rocC'],['rocE' 'rocG' 'rocF'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
YlxR_genes,[],[],[],[],[],"['frlM' 'yurJ' 'rpsNB' 'frlN' 'yufS' 'opuCC' 'proB' 'proA' 'opuCA' 'frlO'
 'opuCB' 'frlD' 'yoyE' 'opuCD' 'yhfH']",['frlB'],['hisZ'],['hisG' 'hisA' 'hisH' 'hisI' 'hisB' 'hisF' 'hisD'],[],[],['artR'],['artQ'],['artP'],[],[],[],[],[],[]
AhrC and YlxR_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],[],['argH'],['argG'],['argC' 'argJ' 'argB'],['argF' 'argD' 'carB' 'carA'],[],[]
