,-0.09463990196,-0.04731995098,0.0,0.04731995098,0.09463990196,0.14195985294,0.18927980392,0.23659975490000001,0.28391970588,0.33123965685999995,0.37855960784,0.42587955882,0.4731995098,0.5205194607799999,0.5678394117600001,0.61515936274,0.66247931372,0.7097992647,0.75711921568,0.8044391666599999
thresh,-0.11829987745,0.11829987745,1,,,,,,,,,,,,,,,,,
unreg,1,95,4017,95,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
unreg_genes,[],[],[],[],[],['yeaR'],[],[],[],[],[],[],[],[],[],['yoaG'],[],[],[],[]
