,-0.1204873100217143,-0.09638984801737144,-0.07229238601302858,-0.04819492400868572,-0.02409746200434286,0.0,0.02409746200434286,0.048194924008685705,0.07229238601302858,0.09638984801737145,0.1204873100217143,0.14458477202605713,0.1686822340304,0.19277969603474288,0.2168771580390857,0.24097462004342857,0.26507208204777144,0.2891695440521143,0.3132670060564572,0.3373644680608
thresh,-0.0843411170152,0.0843411170152,1,,,,,,,,,,,,,,,,,
unreg,3,0,2,32,474,2940,416,38,11,1,1,2,0,1,1,1,0,0,0,0
unreg_genes,['efeO' 'efeB' 'efeU_2'],[],[],[],[],[],[],[],[],['entB'],['ubiC'],['fecE' 'fecD'],[],['fecC'],['fecB'],['fecA'],[],[],[],[]
