k,name,in_iM,gene_weight,regulator,function,category
5,Lead,False,0.0148546433262527,,,
6,Iron,False,0.009216090105473996,,,
7,Zinc - Steady,False,-0.0058413746906444425,,,
3,Cadmium,False,0.005205431669019163,,,
14,UC-7,False,-0.005018465244211257,,,
11,Chromium,False,0.004480398460291326,,,
9,UC-5,False,-0.0018967035035771058,,,
2,UC-3,False,-0.001738244283478707,,,
8,Zinc - Fast,False,-0.001407920850906521,,,
12,Zinc - Intermediate,False,0.0013691294314259108,,,
4,UC-4,False,0.001316555185476318,,,
0,UC-1,False,-0.0012830578885041175,,,
10,Copper,False,-0.0012291312636807561,,,
13,UC-6,False,-0.0009051883901702241,,,
1,UC-2,False,0.0006881775887450202,,,
