,USA300HOU_RS03300
USA300_LAC_U01-Set001_CAMHB_PreCulture_1,3.9296196398000003
USA300_LAC_U01-Set001_CAMHB_Control_1,3.5493773557
USA300_LAC_U01-Set001_CAMHB_0.15ug/mLNafcillin_1,2.425301095
USA300_LAC_U01-Set001_CAMHB_0.5ug/mLNafcillin_1,0.8535828276
USA300_LAC_U01-Set001_CAMHB_1ug/mLNafcillin_1,3.7858981592000003
USA300_LAC_U01-Set001_CAMHB_PreCulture_2,3.6391386992
USA300_LAC_U01-Set001_CAMHB_Control_2,3.2200152917000002
USA300_LAC_U01-Set001_CAMHB_0.15ug/mLNafcillin_2,1.9193992497
USA300_LAC_U01-Set001_CAMHB_0.5ug/mLNafcillin_2,3.0606622668
USA300_LAC_U01-Set001_CAMHB_1ug/mLNafcillin_2,3.2703833538
USA300_TCH1516_U01-Set000_CAMHB_Control_1,2.7046545006000002
USA300_TCH1516_U01-Set000_CAMHB_0.0625ug/mLNafcillin_1,2.6590527013000003
USA300_TCH1516_U01-Set000_CAMHB_0.5ug/mLNafcillin_1,2.1249932361
USA300_LAC_U01-Set001_R10LB_PreCulture_1,2.5749180927
USA300_LAC_U01-Set001_R10LB_PreCulture_2,2.561458567
USA300_LAC_U01-Set001_R10LB_Control_1,3.6816276237
USA300_LAC_U01-Set001_R10LB_0.1ug/mLNafcillin_1,2.9469877939
USA300_LAC_U01-Set001_R10LB_0.15ug/mLNafcillin_1,3.3597019812
USA300_LAC_U01-Set001_R10LB_Control_2,3.4512243383
USA300_LAC_U01-Set001_R10LB_0.1ug/mLNafcillin_2,3.2319021385
USA300_LAC_U01-Set001_R10LB_0.15ug/mLNafcillin_2,2.9670877258
USA300_TCH1516_U01-Set000_R10LB_Control_1,2.8433808027
USA300_TCH1516_U01-Set000_R10LB_0.031ug/mLNafcillin_1,3.3293153509
USA300_TCH1516_U01-Set000_R10LB_0.0625ug/mLNafcillin_1,3.0068826302
USA300_TCH1516_U01-Set000_R10LB_Control_2,3.0456707964
USA300_TCH1516_U01-Set000_R10LB_0.031ug/mLNafcillin_2,3.1092385032
USA300_TCH1516_U01-Set000_R10LB_0.0625ug/mLNafcillin_2,3.3142229152000002
USA300_TCH1516_U01-Set000_CAMHB_PreCulture_1,1.5016933404000001
USA300_TCH1516_U01-Set000_CAMHB_PreCulture_2,1.9242051706
USA300_TCH1516_U01-Set000_CAMHB_Control_2,2.2075961151
USA300_TCH1516_U01-Set000_CAMHB_0.0625ug/mLNafcillin_2,2.7219495387
USA300_TCH1516_U01-Set000_CAMHB_0.5ug/mLNafcillin_2,2.8074529248
USA300_TCH1516_U01-Set000_CAMHB_1ug/mLNafcillin_1,2.8259574455000003
USA300_TCH1516_U01-Set000_CAMHB_1ug/mLNafcillin_2,2.7540846764999998
USA300_LAC_U01-Set004_CAMHB_Control_1,4.4710729693
USA300_LAC_U01-Set004_CAMHB_0.65ug/mLVancomycin_1,4.6538509885
USA300_LAC_U01-Set004_CAMHB_0.7ug/mLVancomycin_1,4.4004971949
USA300_LAC_U01-Set004_CAMHB_0.8ug/mLVancomycin_1,5.0529392588
USA300_LAC_U01-Set004_CAMHB_Control_2,4.8761640076
USA300_LAC_U01-Set004_CAMHB_0.65ug/mLVancomycin_2,4.8924944208
USA300_LAC_U01-Set004_CAMHB_0.7ug/mLVancomycin_2,4.9723001724
USA300_LAC_U01-Set004_CAMHB_0.8ug/mLVancomycin_2,4.4893682904
USA300_LAC_U01-Set004_R10LB_Control_1,4.462653062
USA300_LAC_U01-Set004_R10LB_0.6ug/mLVancomycin_1,4.2874765736
USA300_LAC_U01-Set004_R10LB_0.8ug/mLVancomycin_1,3.855845185
USA300_LAC_U01-Set004_R10LB_Control_2,4.2763143323
USA300_LAC_U01-Set004_R10LB_0.6ug/mLVancomycin_2,4.4481711659
USA300_LAC_U01-Set004_R10LB_0.8ug/mLVancomycin_2,3.9329021145
USA300_TCH1516_U01-Set003_CAMHB_Control_2,2.7906595594
USA300_TCH1516_U01-Set003_CAMHB_0.45ug/mLVancomycin_2,3.0399752982
USA300_TCH1516_U01-Set003_CAMHB_0.65ug/mLVancomycin_2,2.7509621396
USA300_TCH1516_U01-Set003_CAMHB_0.7ug/mLVancomycin_2,2.282082995
USA300_TCH1516_U01-Set003_CAMHB_Control_3,2.9996989258
USA300_TCH1516_U01-Set003_CAMHB_0.45ug/mLVancomycin_3,2.3227976775
USA300_TCH1516_U01-Set003_CAMHB_0.65ug/mLVancomycin_3,2.3007719056
USA300_TCH1516_U01-Set003_CAMHB_0.7ug/mLVancomycin_3,2.887266466
USA300_LAC_ICA-Set001_R10LB_Control_1,3.6784858144
USA300_LAC_ICA-Set001_R10LB_Control_2,3.4851550524
USA300_LAC_ICA-Set001_R10LB_1.5mMIle_1,3.3287499423
USA300_LAC_ICA-Set001_R10LB_1.5mMIle_2,3.2311376915
USA300_LAC_ICA-Set001_R10LB_4percentNaCl_1,3.6009295776
USA300_LAC_ICA-Set001_R10LB_4percentNaCl_2,3.9608451442
USA300_LAC_ICA-Set001_R10LB_5.5pH_1,3.7820012049000002
USA300_LAC_ICA-Set001_R10LB_5.5pH_2,3.7660871891000003
USA300_TCH1516_BK-Set001_THB_Control_1,0.5090502092
USA300_TCH1516_BK-Set001_THB_Control_2,0.7865678964
USA300_TCH1516_BK-Set001_THB_0.25ug/mLLinezolid_1,1.9848053943
USA300_TCH1516_BK-Set001_THB_0.25ug/mLLinezolid_2,1.2440176314
USA300_TCH1516_BK-Set001_THB_2.5ug/mLNafcillin_1,2.0424806016
USA300_TCH1516_BK-Set001_THB_2.5ug/mLNafcillin_2,1.9807410108
USA300_TCH1516_BK-Set001_THB_0.5ug/mLVancomycin_1,0.6970785652
USA300_TCH1516_BK-Set001_THB_0.5ug/mLVancomycin_2,1.1023971194
USA300_LAC_ICA-Set002_CAMHB_25mMNaCHO3_1,2.983216812
USA300_LAC_ICA-Set002_CAMHB_25mMNaCHO3_2,2.9272817324
USA300_LAC_ICA-Set002_CAMHB_2gLglucose_1,2.8817762793
USA300_LAC_ICA-Set002_CAMHB_2gLglucose_2,2.352823001
USA300_LAC_ICA-Set002_CAMHB_Control_1,2.8742186359
USA300_LAC_ICA-Set002_CAMHB_Control_2,1.9277838688000002
USA300_LAC_ICA-Set002_R10LB_25ugmLadenine_1,3.3520095594
USA300_LAC_ICA-Set002_R10LB_25ugmLadenine_2,3.0062033189
USA300_LAC_ICA-Set002_R10LB_25ugmLguanine_1,2.9158130556
USA300_LAC_ICA-Set002_R10LB_25ugmLguanine_2,2.7777934902
USA300_SNFM1_ICA-Set002_CAMHB_Control_1,1.1697489793
USA300_SNFM1_ICA-Set002_CAMHB_Control_2,2.2862317639
USA300_SNFM1_ICA-Set002_R10LB_Control_1,2.9219217005
USA300_SNFM1_ICA-Set002_R10LB_Control_2,1.8824022717000002
USA300_SNFR19_ICA-Set002_CAMHB_Control_1,2.315893121
USA300_SNFR19_ICA-Set002_CAMHB_Control_2,2.294773793
