,-0.08944743007770978,-0.06957022339377428,-0.04969301670983878,-0.029815810025903278,-0.009938603341967778,0.009938603341967722,0.029815810025903222,0.04969301670983872,0.06957022339377422,0.08944743007770972,0.10932463676164522,0.12920184344558072,0.14907905012951622,0.16895625681345172,0.18883346349738722,0.20871067018132272,0.22858787686525822,0.24846508354919372,0.2683422902331292,0.2882194969170647
thresh,-0.059631620051806514,0.059631620051806514,1,,,,,,,,,,,,,,,,,
unreg,1,3,10,152,2045,1443,144,49,22,9,5,0,1,1,0,0,1,0,0,0
unreg_genes,['ycfR'],['STM1994' 'yjcB' 'STM1250'],[],[],[],[],[],[],"['yebK' 'STM0327' 'STM1624' 'mglB' 'STM3793' 'ybaE' 'ygjR' 'STM4103'
 'STM3784' 'sdaC' 'STM3124' 'yqeF' 'STM3134' 'STM4501' 'yfeC' 'ybeK'
 'cdaR' 'yehU' 'ybeL' 'glgS' 'tctD' 'rhaR']",['ybhQ' 'pocR' 'ansB' 'galS' 'STM4440' 'malT' 'ybfM' 'STM2575' 'STM2344'],['STM3785' 'csiE' 'STM3834' 'ychH' 'melR'],[],['tdcA'],['yjfN'],[],[],['yjfO'],[],[],[]
