,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A
0,ALE__GalactoseA5,-3.152182856573525,0.0648466748631807,2.0,0.0,-3.198036380106679,1.0,-3.1063293330403705,,,,
1,ALE__GalactoseA6,-2.7508147684783344,0.42386559088474185,2.0,2.0,-2.451096534852091,3.0,-3.0505330021045785,,,,
2,ALE__GalactoseA8,-2.811672004209,0.6249132003914865,2.0,4.0,-2.3697916425591923,5.0,-3.253552365858808,,,,
3,ALE__IL_Control,-1.6069190422740576e-10,0.5245124449129656,4.0,6.0,0.3737662327613618,7.0,0.2573612209580305,8.0,0.1428263839553142,9.0,-0.7739538383174741
4,ALE__IL_TEOH_OAc,-0.5322432235636767,0.23699513361836605,2.0,10.0,-0.3646623574739181,11.0,-0.6998240896534352,,,,
5,ALE__IL_TEA_HS,0.9075319665132265,1.51985345996204,2.0,12.0,1.982230654462222,13.0,-0.1671667214357689,,,,
6,ALE__IL_Mixed,-0.1899189846977312,0.18367029423771833,2.0,14.0,-0.0600444741397121,15.0,-0.3197934952557503,,,,
7,ALE__IL_PP5350,-4.3659488426831965,0.6876889420099941,2.0,16.0,-3.879679328440927,17.0,-4.852218356925466,,,,
8,ALE__IL_T8,-4.437350920281988,0.36588138847409774,2.0,18.0,-4.696068131181972,19.0,-4.178633709382004,,,,
9,ALE__IL_T9,-3.422677076955866,0.430876079665362,2.0,20.0,-3.118001679173413,21.0,-3.727352474738318,,,,
10,ALE__IL_Control2,-0.832471270183304,0.36807462224485366,2.0,22.0,-1.0927393315553169,23.0,-0.5722032088112912,,,,
11,ALE__IL_Glc+Ace,-0.7694114979232343,0.2887927743433037,2.0,24.0,-0.9736188270190608,25.0,-0.5652041688274079,,,,
12,ALE__XyloseA1,-2.1664349106133503,0.49717743361555233,2.0,26.0,-2.517992445375832,27.0,-1.8148773758508685,,,,
13,ALE__XyloseA2,-3.8145093661464253,0.1447708582421891,2.0,28.0,-3.712140910565177,29.0,-3.9168778217276734,,,,
14,ALE__XyloseA3,-3.1350106416321193,0.3666903030516073,2.0,30.0,-3.394299841515261,31.0,-2.875721441748978,,,,
15,ALE__XyloseA4,-2.822409073972482,0.5520466775291119,2.0,32.0,-2.432053124760144,33.0,-3.2127650231848204,,,,
16,Aromatic__Coumarate,-1.513224145575629,0.9877506240359502,3.0,34.0,-0.3726742787665706,35.0,-2.0802133104569287,36.0,-2.086784847503388,,
17,Aromatic__Coumarate+ferulate,-2.6560970877000996,0.08045869912235623,3.0,37.0,-2.675991361483901,38.0,-2.567557548710902,39.0,-2.724742352905496,,
18,Aromatic__Ferulate,-0.35288490239770604,0.2864043230663885,3.0,40.0,-0.0453890538121557,41.0,-0.4012185790855894,42.0,-0.6120470742953731,,
19,Aromatic__Glucose,7.321299585102044e-11,0.2763061659839262,3.0,43.0,-0.3012277054255747,44.0,0.2416715237827665,45.0,0.0595561818624472,,
20,Bioreactor1__24h,-1.205934796466579e-10,0.7756477670383042,2.0,46.0,0.5484657957643949,47.0,-0.5484657960055819,,,,
21,Bioreactor2__S_0min,-1.8661538980779824e-10,1.31643494440085,3.0,48.0,-0.4791839028619458,60.0,1.4889069848404306,72.0,-1.009723082538331,,
22,Bioreactor2__S_15min,0.9489276000793133,0.20973074036156159,3.0,49.0,0.8259694462379096,61.0,1.1910941219306026,73.0,0.829719232069428,,
23,Bioreactor2__P1_15min,0.31539637880840815,0.6641361068689935,3.0,50.0,1.066073299774819,62.0,0.0758514700623706,74.0,-0.1957356334119652,,
24,Bioreactor2__P3_15min,0.9344993641144161,0.5519927365687654,3.0,51.0,0.2978542183697836,63.0,1.2262099091699517,75.0,1.2794339648035131,,
25,Bioreactor2__P5_15min,1.229070154635141,0.2726115392992915,3.0,52.0,0.9235724331517472,64.0,1.316089204898865,76.0,1.4475488258548106,,
26,Bioreactor2__S_1h,0.14960353152425304,0.7173305460825298,3.0,53.0,0.8087756418960618,65.0,-0.6143581779334377,77.0,0.2543931306101351,,
27,Bioreactor2__S_3h,0.46222991114892303,0.4116080437378949,3.0,54.0,0.6119344986941087,66.0,-0.0032789888914778,78.0,0.7780342236441382,,
28,Bioreactor2__S_9h,0.019680290345464074,0.3339605243140537,3.0,55.0,-0.3169742012281217,67.0,0.0251350498811546,79.0,0.3508800223833593,,
29,Bioreactor2__S_25h,-0.29505868336538105,0.6941329401955999,3.0,56.0,0.3076620020568406,68.0,-0.1388533256708411,80.0,-1.0539847264821427,,
30,Bioreactor2__P1_25h,0.11024239921648175,0.48042362328745314,3.0,57.0,-0.4036525717646391,69.0,0.1862456200483372,81.0,0.5481341493657471,,
31,Bioreactor2__P3_25h,0.2518583599905944,0.7489690778540481,3.0,58.0,1.1002706254665673,70.0,-0.0270819804080089,82.0,-0.317613565086775,,
32,Bioreactor2__P5_25h,0.9283780613862659,0.6603645448664938,3.0,59.0,1.2310163479179448,71.0,1.3831850458864292,83.0,0.170932790354424,,
