,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A
0,Control__wt_glc,0.0,0.0002568077478981115,2.0,0.0,-0.0001815905,1.0,0.0001815905,,,,,,,,
1,Fur__wt_dpd,4.87401768465,0.03363802438733081,2.0,2.0,4.8502320095,3.0,4.8978033598,,,,,,,,
2,Fur__wt_fe,-0.5436360738,0.7052927328219603,2.0,4.0,-0.044918799700000005,5.0,-1.0423533479,,,,,,,,
3,Fur__delfur_dpd,3.9995664022,0.66436142333652,2.0,6.0,4.4693408698,7.0,3.5297919346,,,,,,,,
4,Fur__delfur_fe2,0.598295412,0.15852103696687406,2.0,8.0,0.4862041118,9.0,0.7103867122,,,,,,,,
5,Acid__wt_ph5,1.6758753130000001,0.08283249964272059,2.0,10.0,1.7344467352000001,11.0,1.6173038908000001,,,,,,,,
6,Acid__delgadx_ph5,1.61935722005,0.07653896340688864,2.0,12.0,1.565236,13.0,1.6734784401,,,,,,,,
7,Acid__delgadw_ph5,1.2891908928500002,0.17379939157672736,2.0,14.0,1.1662961645,15.0,1.4120856212000001,,,,,,,,
8,Acid__delgade_ph5,1.6299996022999999,0.126924384389863,2.0,16.0,1.7197486952,17.0,1.5402505093999999,,,,,,,,
9,Oxidative__wt_pq,3.50422634885,0.1511623577851122,2.0,18.0,3.6111142771,19.0,3.3973384206,,,,,,,,
10,Oxidative__deloxyr_pq,3.397568454,0.0035570681358469266,2.0,20.0,3.395053227,21.0,3.400083681,,,,,,,,
11,Oxidative__delsoxr_pq,2.94958736175,0.22089597512824904,2.0,22.0,2.7933903198000003,23.0,3.1057844037,,,,,,,,
12,Oxidative__delsoxs_pq,3.4891354527500003,0.39677273958426784,2.0,24.0,3.208574758,25.0,3.7696961475,,,,,,,,
13,Nac/NtrC__wt_csn,3.1756188572,0.4549442759694468,2.0,26.0,2.8539246746,27.0,3.4973130398,,,,,,,,
14,Nac/NtrC__wt_cytd,3.7526182802,0.17145245771305356,2.0,28.0,3.6313830847,29.0,3.8738534757,,,,,,,,
15,Nac/NtrC__wt_gln,3.7561337349,0.09499802998251584,2.0,30.0,3.8233074861,31.0,3.6889599837000002,,,,,,,,
16,Nac/NtrC__bw_delnac_csn,3.77536647645,0.29674179435516335,2.0,32.0,3.5655383414,33.0,3.9851946115,,,,,,,,
17,Nac/NtrC__bw_delnac_cytd,2.64925935725,0.09144134870478889,2.0,34.0,2.713918155,35.0,2.5846005595,,,,,,,,
18,Nac/NtrC__bw_delnac_gln,2.87220556215,0.054372670115656795,2.0,36.0,2.9106528459,37.0,2.8337582784,,,,,,,,
19,Nac/NtrC__bw_delnac_nh4,-2.09412731645,0.10633274231061839,2.0,38.0,-2.1693159196,39.0,-2.0189387133,,,,,,,,
20,Misc__wt_no_te,1.7736035194000002,0.036978813802524844,2.0,40.0,1.7474555494000001,41.0,1.7997514894000002,,,,,,,,
21,Misc__bw_delcbl,-2.5819416996499998,0.10974868847923945,2.0,42.0,-2.5043376578,43.0,-2.6595457415,,,,,,,,
22,Misc__bw_delfabr,-4.76016021375,0.4980129535161351,2.0,44.0,-5.1123085503,45.0,-4.4080118772,,,,,,,,
23,Misc__bw_delfadr,-1.33227417745,0.048857960309796,2.0,46.0,-1.3668219725,47.0,-1.2977263824,,,,,,,,
24,Misc__nitr_031,3.0534725484,,1.0,48.0,3.0534725484,,,,,,,,,,
25,Omics__wt_glu,1.32839572415,0.5461814686629504,2.0,49.0,1.7146043444,50.0,0.9421871039,,,,,,,,
26,Omics__wt_gly,0.62607045695,0.3610900419050564,2.0,51.0,0.8813996742,52.0,0.3707412397,,,,,,,,
27,Omics__wt_thr,-4.883274875750001,0.322913647874862,2.0,53.0,-4.6549404456,54.0,-5.1116093059,,,,,,,,
28,Omics__bw_ac,-13.8386617398,0.24253242913640896,2.0,55.0,-13.6671654145,56.0,-14.0101580651,,,,,,,,
29,Omics__bw_fum,-13.11170909525,0.1428802277648454,2.0,57.0,-13.0106775173,58.0,-13.2127406732,,,,,,,,
30,Omics__bw_glc,0.67919968185,0.3969576678065382,2.0,59.0,0.9598911406,60.0,0.3985082231,,,,,,,,
31,Omics__bw_pyr,-10.547764793350002,0.18065638634612224,2.0,61.0,-10.6755081492,62.0,-10.4200214375,,,,,,,,
32,OmpR__wt_nacl,3.2610441004500004,0.697551827493892,2.0,63.0,3.7542877279,64.0,2.7678004730000003,,,,,,,,
33,OmpR__bw_delompr_nacl,0.95013964335,0.7159385346305193,2.0,65.0,1.4563846361000001,66.0,0.4438946506,,,,,,,,
34,MinSpan__wt_ade,3.2666536245,,1.0,67.0,3.2666536245,,,,,,,,,,
35,MinSpan__wt_glc,0.928149603525,0.18643586232512846,4.0,68.0,1.1142108828,69.0,0.7704177992,70.0,0.7650291831,71.0,1.062940549,,,,
36,MinSpan__wt_glc_anaero,-0.017132612450000084,1.4942068016616286,2.0,72.0,-1.0736963744,73.0,1.0394311495,,,,,,,,
37,MinSpan__wt_trp,-5.5698976245,,1.0,74.0,-5.5698976245,,,,,,,,,,
38,MinSpan__bw_delcra_glc,-2.0951090364000002,0.229993138556955,2.0,75.0,-1.9324793285,76.0,-2.2577387443,,,,,,,,
39,MinSpan__bw_delcra_trp,-3.7076556429,,1.0,77.0,-3.7076556429,,,,,,,,,,
40,MinSpan__bw_delmntr,-3.98295991,,1.0,78.0,-3.98295991,,,,,,,,,,
41,MinSpan__bw_delnac_ade,3.3939192536,,1.0,79.0,3.3939192536,,,,,,,,,,
42,MinSpan__bw_delnac_glc,0.4128335456,,1.0,80.0,0.4128335456,,,,,,,,,,
43,Cra/Crp__wt_ac,-13.729833565749999,0.11453425367255037,2.0,81.0,-13.6488456183,82.0,-13.8108215132,,,,,,,,
44,Cra/Crp__wt_fru,-9.183444454650001,0.1025930030373469,2.0,83.0,-9.1109002465,84.0,-9.2559886628,,,,,,,,
45,Cra/Crp__delcra_ac,-12.94334408455,0.07654701692886276,2.0,85.0,-12.9974709993,86.0,-12.8892171698,,,,,,,,
46,Cra/Crp__delcra_fru,3.7024317679000003,0.2516532268314575,2.0,87.0,3.8803774711,88.0,3.5244860647,,,,,,,,
47,Cra/Crp__delcra_glc,1.7594398643,0.0766357642746234,2.0,89.0,1.7052501957000001,90.0,1.8136295329,,,,,,,,
48,RpoB Knock-in__wt_031,-11.1140890679,,1.0,91.0,-11.1140890679,,,,,,,,,,
49,RpoB Knock-in__wt_044,-0.0272135342,,1.0,92.0,-0.0272135342,,,,,,,,,,
50,RpoB Knock-in__wt_lb,-16.03337085545,0.20665428353663054,2.0,93.0,-16.1794975007,94.0,-15.8872442102,,,,,,,,
51,RpoB Knock-in__rpoBE546V_031,-6.694229346,,1.0,95.0,-6.694229346,,,,,,,,,,
52,RpoB Knock-in__rpoBE546V_044,-5.6947083585,,1.0,96.0,-5.6947083585,,,,,,,,,,
53,RpoB Knock-in__rpoBE546V_lb,-13.0081740866,0.1229283463441544,2.0,97.0,-13.0950975539,98.0,-12.9212506193,,,,,,,,
54,RpoB Knock-in__rpoBE546V_glc,-0.4300365977,,1.0,99.0,-0.4300365977,,,,,,,,,,
55,RpoB Knock-in__rpoBE672K_glc,-2.34237050155,0.10488822922267173,2.0,100.0,-2.4165376797,101.0,-2.2682033234,,,,,,,,
56,RpoB Knock-in__rpoBE672K_lb,-10.736170477449999,0.13439916456539883,2.0,102.0,-10.8312050381,103.0,-10.6411359168,,,,,,,,
57,Crp ARs__wt_fru,-9.6244023496,,1.0,104.0,-9.6244023496,,,,,,,,,,
58,Crp ARs__wt_glyc,-11.95145105345,0.2998880570685072,2.0,105.0,-12.1635039322,106.0,-11.7393981747,,,,,,,,
59,Crp ARs__delar1_glyc,-18.517337456,0.28600643379581264,2.0,107.0,-18.3151003672,108.0,-18.7195745448,,,,,,,,
60,Crp ARs__delar1ar2_glyc,-18.50573856906667,0.1078892140505487,3.0,109.0,-18.5443744019,110.0,-18.5889903208,111.0,-18.3838509845,,,,,,
61,Crp ARs__delar2_glyc,-15.175557276066668,0.7778712967780819,3.0,112.0,-15.7490560995,113.0,-14.290135935,114.0,-15.4874797937,,,,,,
