,A,Rok
biofilm_time:20h:3,-3.1260678192501525,-0.5890414873192737
biofilm_time:20h:4,2.6706948789535816,-0.31394902727928553
biofilm_time:24h:1,0.625111534227198,-0.31649070545829794
biofilm_time:24h:2,2.577037637018308,-0.34447182987664604
biofilm_time:24h:3,4.4275957029284365,-0.6048845481575613
biofilm_time:24h:4,3.2316977810554226,-0.21664706505191944
biofilm_time:28h:1,-9.352824483252926,-0.5309918177870294
biofilm_time:28h:2,-0.2351325998223033,-0.034291598909170766
biofilm_time:28h:3,0.5385331056596822,-0.265934312410403
biofilm_time:28h:4,-3.9989783707928743,-0.5920635138516497
biofilm_time:32h:1,0.4128457233968873,0.12340035163350295
biofilm_time:32h:2,-8.152925912227326,-0.30917160293226154
biofilm_time:32h:3,-8.548815739680812,-0.22237907316073446
biofilm_time:32h:4,-6.817135917952976,-0.038480084155709804
codY:wt:1,-5.9133228305383705,-0.21341254597830608
codY:wt:2,5.913322830538376,0.21341254597830608
codY:ctrl:1,-7.9692202307320885,-0.2031422956499398
codY:ctrl:2,6.435128871953911,0.222606671164348
codY:codYR61K:1,-8.144164993600889,-0.4420589586922397
codY:codYR61K:2,4.830569717358157,0.1482527907711404
codY:codYR61H:1,-8.312665646751062,-0.4808456134027974
codY:codYR61H:2,3.046788584594465,0.006010348587626169
codY:codYF71Y:1,1.914720447821792,0.15598482817804182
codY:codYF71Y:2,3.025165146492756,-0.023572179723135637
decay:wt:1,4.8120680271738845,-0.21463667857658475
decay:wt:2,-0.4402780632176088,0.4528204847433512
decay:wt:3,-4.371789963956274,-0.2381838061667647
decay:delpnpA:1,-20.748923362729837,-1.3896725932691742
decay:delpnpA:2,-9.740335646325152,-0.7713243280255178
decay:delpnpA:3,-2.8440373881245717,-0.580600242199858
ecm_tasA:deltasA:1,1.401718594759521,-0.09982821968666043
ecm_tasA:deltasA:2,0.9980629547310024,0.06841356664184595
ecm_tasA:deltasA:3,0.6957559869410145,0.08370143676907027
ecm_tasA:delcssRS:1,4.301460035914571,0.4849807876769692
ecm_tasA:delcssRS:2,8.218138390352559,0.4631437940988032
ecm_tasA:delcssRS:3,3.4619306751604477,0.2530169913653939
ecm_tasA:wt:1,1.0896419672511888,-0.002123649487035806
ecm_tasA:wt:2,-1.089641967251188,0.0021236494870340294
heatshock:wt_37C:1,-2.0443937537477868,0.1963683777839833
heatshock:wt_37C:2,-1.0738936508027577,0.2686660415730531
heatshock:wt_37C:3,3.118287404550567,-0.4650344193570373
heatshock:wt_48C:1,-2.585483436612085,0.8429105483635535
heatshock:wt_48C:2,0.5770876263939593,0.8205734039016797
heatshock:wt_48C:3,-1.6983930552607929,0.4090527118473784
heatshock:wt_53C:1,0.5418047402212293,0.34289800096926104
heatshock:wt_53C:2,0.9726277147977928,0.2904277565200859
heatshock:wt_48_53C:1,-4.384712231431083,1.0993467929094491
heatshock:wt_48_53C:2,-2.7802733552066425,1.5399570407324532
heatshock:wt_48_53C:3,-5.703551093902552,0.9625358749807004
heatshock:delrelA_37C:1,5.767584655607438,-0.08820715545513913
heatshock:delrelA_37C:2,6.609602416673423,-0.1985361934830845
heatshock:delrelA_48C:1,8.900662550285837,0.1957643332206871
heatshock:delrelA_48C:2,5.688424470786318,0.1803427268875497
heatshock:delrelA_48C:3,0.15922011286055324,-1.1544543341419766
heatshock:ppGpp_null_37C:1,3.3029547258472087,-0.4483454956524202
heatshock:ppGpp_null_37C:2,-1.7255649213683577,0.3778714922502555
heatshock:ppGpp_null_37C:3,5.181392059558308,-0.3208753582621604
heatshock:ppGpp_null_48C:1,-0.583734463902907,1.0056482123158936
heatshock:ppGpp_null_48C:2,-3.949161701124512,1.4426270215278567
heatshock:ppGpp_null_48C:3,-2.6417702373562784,1.1068936820898614
ldar:yfiJKplus:1,8.157021857373936,-0.7529711443943183
ldar:yfiJKplus:2,5.699933063411333,-0.3898897472101828
ldar:yfiJ_A152E:1,7.526536109305703,0.26817759558305104
ldar:yfiJ_A152E:2,6.811910725849567,-0.3113596286483693
ldar:wt:1,0.2513674484423141,0.031461567663463086
ldar:wt:2,-0.15227509906961134,-0.14322113243865786
ldar:wt:3,-0.0990923493727624,0.11175956477519301
mk7:shake:1,-0.24404067817746014,0.12949143602895494
mk7:shake:2,-0.34180378537579426,0.12391483998236907
mk7:shake:3,0.2459866337335568,-0.11577054481884375
mk7:shake:4,0.3398578298197012,-0.13763573119248207
mk7:static:1,-1.9684604159724388,0.08744427532235655
mk7:static:2,-1.916783663024781,0.06039759902412989
mk7:static:3,-5.406047429132023,-0.03492010738510487
mk7:static:4,-5.455020602955684,-0.03304332708655622
nusA:nusA_induced:1,2.1754465388513906,-0.5990416139211899
nusA:nusA_induced:2,-5.573613373996327,-0.5666586814221724
nusA:nusA_induced:3,-0.38913561571915495,-0.5416503708103361
nusA:nusA_induced:4,-3.028882827873724,-0.22069205934058456
nusA:nusA_induced:5,7.674023577404197,-0.5499982109013093
nusA:nusA_induced:6,3.0717520663240268,-0.5561300923253976
nusA:no_nusA:1,1.1693259757541792,-0.055269416338912684
nusA:no_nusA:2,0.1926824806437734,0.17068726802991918
nusA:no_nusA:3,4.75899271211714,-0.12693829278481414
nusA:no_nusA:4,-9.431616437349774,0.04252996778011742
nusA:no_nusA:5,4.5614537919695906,-0.058036986978432736
nusA:no_nusA:6,-1.2508385231349195,0.02702746029211767
pamR:wt_exp:1,-4.163745337136176,-0.051703235341737035
pamR:wt_exp:2,4.163745337136164,0.05170323534173882
pamR:delydhC_exp:1,15.793057958608381,-0.7294669234806364
pamR:delydhC_exp:2,11.661964500061476,0.3321875538219459
pamR:delydhC_exp:3,10.622385972405192,0.4596364252711904
pamR:wt_stat:1,-1.978735815798482,-1.641817025334941
pamR:wt_stat:2,-0.3813827385643637,-2.878546016775527
pamR:wt_stat:3,6.968379568118697,-1.96897881683467
pamR:delydhC_stat:1,9.498437082035556,-1.5510761107465187
pamR:delydhC_stat:2,15.94202695783884,-2.13530379619841
rho_strains:ncib3610:1,-4.930428113615004,0.02773200306737511
rho_strains:ncib3610:2,4.93042811361501,-0.02773200306737511
rho_strains:ncib3610_delrho:1,2.269756749394747,1.2137630301558673
rho_strains:ncib3610_delrho:2,4.822976708467492,0.9522530877859676
rnase_j1:delrnjA:1,-32.38879657933098,0.6579058877184822
rnase_j1:delrnjA:2,-11.482397959860275,1.079343285304808
rnase_j1:delrnjA:3,0.02927322554227318,0.9004475916671995
rnase_j1:wt:1,0.7932875435824308,-0.12549805860777052
rnase_j1:wt:2,3.1847241338286585,0.12405765645242273
rnase_j1:wt:3,-3.978011677411093,0.0014404021553477975
sigI:delrsgI_37C:1,6.503683713738591,0.08682982834082331
sigI:delrsgI_37C:2,-1.5744417990105561,-0.2929162063870212
sigI:delrsgI_37C:3,8.782708371011575,0.23233870242259336
sigI:delrsgI_52C:1,2.3090136983518144,1.4430419087490467
sigI:delrsgI_52C:2,-6.101026981425506,1.4072453820265007
sigI:delrsgI_52C:3,1.6193833680438714,1.3903019293987973
sigI:delrsgI_sigI_37C:1,-0.30314958748967097,-0.15926964188915704
sigI:delrsgI_sigI_37C:2,0.17088507672763165,-0.42794983166511535
sigI:delrsgI_sigI_37C:3,9.397094982713751,0.34212424036317834
sigI:delrsgI_sigI_52C:1,-2.055327277729504,1.3343497355500666
sigI:delrsgI_sigI_52C:2,-3.700783157275744,1.6786146122458927
sigI:delrsgI_sigI_52C:3,-7.950044992543424,1.6567784417087807
sigI:wt_37C:1,3.5759311672014293,-0.3052322184604819
sigI:wt_37C:2,4.061445988302605,0.3993110603946253
sigI:wt_37C:3,-7.637377155504031,-0.09407884193414162
sigI:wt_52C:1,5.426273685984318,1.1442184486933105
sigI:wt_52C:2,-2.7051563763051223,1.8170786976423337
sigI:wt_52C:3,-3.0426072124068098,0.7423345387127114
spbeta:spbeta_nopep_20m:1,8.208113520694113,-0.23979879782252844
spbeta:spbeta_pep_20m:1,8.536156161581253,-0.31010939520704106
spbeta:spbeta_nopep_20m:2,9.044808782613293,-0.07583574717457431
spbeta:spbeta_pep_20m:2,8.823189040392421,-0.033621204172609616
spbeta:phi3T_pep_10m:1,-2.4342898080077138,0.2431538280259904
spbeta:phi3T_pep_20m:1,-3.2419098715556367,-0.3928832352680693
spbeta:phi3T_nopep_10m:1,-4.660085664121004,0.11260188743364807
spbeta:phi3T_nopep_20m:1,-2.491583019273238,-0.12964453169958826
spbeta:phi3T_pep_10m:2,2.031015343587117,0.18587083028758225
spbeta:phi3T_pep_20m:2,-0.7170392384895865,-0.4317939675696323
spbeta:phi3T_nopep_10m:2,1.8194827801547235,0.1996254191893918
spbeta:phi3T_nopep_20m:2,-0.698653553200319,-0.39726506211952106
spbeta:phi3T_pep_10m:3,0.4032744644205912,-0.4290246583135726
spbeta:phi3T_pep_20m:3,-0.04909434120751225,-0.3012725144861061
spbeta:phi3T_nopep_10m:3,1.1675324628974186,-0.4856953925339021
spbeta:phi3T_nopep_20m:3,-1.9973251248969743,-0.30602135496999416
spore_genes:wt_0h:1,-1.358998224383418,0.057086043171636014
spore_genes:delyphF_0h:1,9.539750196127684,0.13902337388526753
spore_genes:delyphF_0h:2,10.34307885499698,0.25730840275965505
spore_genes:delyphF_0h:3,-4.779975015202103,0.13676618185538558
spore_genes:delygaB_0h:1,1.3545812066371594,1.8969794849268489
spore_genes:delygaB_0h:2,6.195835426149732,2.060010208356946
spore_genes:delygaB_0h:3,2.097327895031199,2.0638537503741734
spore_genes:wt_3h:1,-15.505836110188014,1.3573290142577257
spore_genes:wt_3h:2,-15.825811229845565,1.342531357620702
spore_genes:wt_3h:3,-12.573705337139904,1.00145404515603
spore_genes:delyizD_3h:1,-20.508066880262252,1.0555102661714155
spore_genes:wt_0h:2,-2.794177038894313,-0.05459591348341153
spore_genes:delyizD_3h:2,-13.749277555145195,0.9862833219153266
spore_genes:delyizD_3h:3,-18.11439370711056,1.1544991123993462
spore_genes:delykzB_3h:1,-16.890969537701782,-0.5758436815640451
spore_genes:delykzB_3h:2,-11.469392549439462,-1.3700757295815995
spore_genes:delykzB_3h:3,-11.388738735560839,-0.8884347567021615
spore_genes:delyphF_3h:1,-22.405475752817804,1.968845809893919
spore_genes:delyphF_3h:2,-25.04104036450289,1.3107217028940656
spore_genes:delyphF_3h:3,-17.971343430173608,2.0503499304383896
spore_genes:delygaB_3h:1,-17.90665200320895,1.1424946502290574
spore_genes:delygaB_3h:2,-18.146362705040325,1.2948252899678927
spore_genes:wt_0h:3,4.153175263277729,-0.002490129688223597
spore_genes:delygaB_3h:3,-18.00744658451851,1.1763385274503388
spore_genes:delyizD_0h:1,9.48745117721547,0.33804234010627265
spore_genes:delyizD_0h:2,-0.5086520675499553,0.21227567835402092
spore_genes:delyizD_0h:3,0.2623132937916534,0.5541653624024212
spore_genes:delykzB_0h:1,-1.1454027660700443,0.11986040357174944
spore_genes:delykzB_0h:2,2.2910935573018443,0.3614481664375209
spore_genes:delykzB_0h:3,1.4723685908168946,0.284017253709048
swarming:comIQ12L:1,1.5580068645174958,0.4414602221306403
swarming:comIQ12L:2,0.9575857618482244,-0.1405787023710552
swarming:comIQ12L:3,-2.5155926263657133,-0.3008815197595851
swarming:comIQ12L_delefp:1,-1.491408355497548,0.3638902363861938
swarming:comIQ12L_delefp:2,-2.419333537260884,0.3837858266226313
swarming:comIQ12L_delefp:3,-4.280221283646323,-0.014418525501612931
swarming:comIQ12L_delefp_fliYS164A:1,0.2270666371026081,0.2378472024899061
swarming:comIQ12L_delefp_fliYS164A:2,-2.5273799066058804,0.2820734940423435
swarming:comIQ12L_delefp_fliYS164A:3,-3.251227462245838,0.12410520196900697
swarming:comIQ12L_delefp_nusGN21S:1,-0.008047848149008807,0.12521243187726586
swarming:comIQ12L_delefp_nusGN21S:2,0.008914469184008952,0.24905929928161366
swarming:comIQ12L_delefp_nusGN21S:3,-2.532320301623153,0.1296433711873206
synant49:ctrl:1,0.28924512419137144,-0.18918607906500107
synant49:ctrl:2,-0.7901342167556356,-0.02616941199371503
synant49:ctrl:3,0.5008890925642506,0.21535549105871965
synant49:synant49:1,3.284692731077312,0.4566700331168061
synant49:synant49:2,1.1226779045095694,0.7251023137936325
synant49:synant49:3,1.5689273591052657,0.4941290975574901
tasA:wt_72h:1,-12.831776042190867,0.22719916661716424
tasA:wt_72h:2,-11.702094791792565,0.602101338288918
tasA:deltasA_72h:1,-12.479069749006598,0.19119498009040206
tasA:deltasA_72h:2,-19.52769582810996,-0.1507307550411605
tasA:wt_24h:1,-1.6409612427794618,-0.16838793784724615
tasA:wt_24h:2,1.6409612427794429,0.16838793784724615
tasA:wt_48h:1,-18.773500167160467,-0.12927602058699514
tasA:wt_48h:2,-26.391915114784158,-0.2969438327596352
tasA:deltasA_24h:1,-11.335266067130126,0.5035533630034426
tasA:deltasA_24h:2,-14.257116915264172,0.5572055848666029
tasA:deltasA_48h:1,-15.948545829353545,0.5452100115285177
tasA:deltasA_48h:2,-11.735260770760036,0.5575656547022678
yacP:wt:1,0.8247129359963716,-0.008150617338602117
yacP:delyacP:1,1.3707404396871856,0.04143271170806706
yacP:yacP_induced:1,4.763103355733257,-0.5990667553948725
yacP:yacP_no_induce:1,4.097914735294154,-0.2725379420013168
yacP:wt:2,-0.21431922129869246,-0.02803561688308065
yacP:delyacP:2,1.2133458440306368,0.12099864569894693
yacP:yacP_induced:2,3.969881952540313,-0.6766472612102428
yacP:yacP_no_induce:2,3.7705079480631634,-0.4329637413311911
yacP:wt:3,-0.6103937146976819,0.03618623422168277
yacP:delyacP:3,2.44657514889413,0.01665521465450936
yacP:yacP_induced:3,1.9906288203309563,-0.7536516361841068
yacP:yacP_no_induce:3,1.9443189636380012,-0.3845088514806223
yonO:wt:1,-0.266244866962439,0.1257509122047118
yonO:wt:2,0.36677582574402495,-0.013141602842733136
yonO:wt:3,-0.10053095878159046,-0.11260930936197865
yonO:wt_mmc:1,-1.8758382756314649,-2.08640907310076
yonO:wt_mmc:2,-3.220054340730328,-2.2883481353153083
yonO:wt_mmc:3,-0.5884785719610232,-2.1401458117815144
yonO:delyonO:1,0.4997194350152291,0.21298296853877474
yonO:delyonO:2,-0.05327433952000502,0.1600918625350758
yonO:delyonO:3,-2.4284142653604266,0.19842768435141697
yonO:delyonO_mmc:1,-0.2534561511931376,-1.3204537839248849
yonO:delyonO_mmc:2,-3.277742555432737,-1.9851550381725869
yonO:delyonO_mmc:3,-4.5490845593017974,-1.5751727390802
yydF:ctrl:1,0.10730216871109156,-0.01145767796713848
yydF:ctrl:2,-0.10430637945316626,0.19853671022084285
yydF:ctrl:3,-0.002995789257920961,-0.1870790322537044
yydF:yydF:1,-0.10889192606218176,-0.2042049705396476
yydF:yydF:2,-1.1372398516822255,-0.14327247351002725
yydF:yydF:3,-0.2834995765169953,-0.4348298288149124
