,-0.06132849675347175,-0.04769994191936692,-0.034071387085262084,-0.02044283225115725,-0.006814277417052414,0.006814277417052414,0.020442832251157256,0.0340713870852621,0.047699941919366926,0.06132849675347175,0.07495705158757658,0.08858560642168144,0.10221416125578626,0.11584271608989109,0.12947127092399596,0.14309982575810076,0.15672838059220562,0.17035693542631042,0.18398549026041527,0.19761404509452013
thresh,-0.040885664502314505,0.040885664502314505,2,,,,,,,,,,,,,,,,,
unreg,2,4,20,248,2301,1423,180,38,24,17,13,9,6,2,1,3,0,0,0,0
Rok,0,0,1,2,6,7,1,2,2,3,2,4,2,0,2,0,0,0,0,0
unreg_genes,['bmrB' 'yqzM'],['hupN' 'ydzJ' 'sscA' 'yhzG'],[],[],[],[],[],[],"['BSU_18689' 'aimR' 'ydiN' 'fliJ' 'BSU_26569' 'yozC' 'immR' 'yezG' 'ynaC'
 'tagE' 'bsuRB' 'yddM' 'yqgY' 'yopE' 'yopC' 'youB' 'cdnL' 'yozI' 'ydcL'
 'ynaE' 'ynaB' 'yfmI' 'ybfEn' 'ywrE']","['yyaP' 'sda' 'rapK' 'tagB' 'yonI' 'yopT' 'ynzI' 'yopR' 'yrzM' 'yjcP'
 'yosU' 'yqaR' 'yjcM' 'ynzJ' 'yopM' 'ybfEc' 'sdpI']","['rapI' 'ybfF' 'cotU' 'yopN' 'yopU' 'ynaI' 'comQ' 'phrI' 'yopI'
 'BSU_17679' 'ynaF' 'wapI' 'yxxE']",['bsuRC' 'immA' 'ggaB' 'lrpA' 'yydB' 'yobI' 'rtbE' 'yfzA' 'yrkK'],['ydzN' 'yobJ' 'cotC' 'yqbC' 'yddK' 'ynaG'],['comX' 'yydD'],['ggaA'],['yvzI' 'yydC' 'sunI'],[],[],[],[]
Rok_genes,[],[],['sunA'],['albE' 'albA'],['htpX' 'spo0E' 'albD' 'albC' 'albB' 'sboX'],['comK' 'albF' 'yxaL' 'yxaJ' 'albG' 'rok' 'sboA'],['liaD'],['spbC' 'yjcN'],['liaE' 'sunT'],['liaL' 'yybN' 'sdpA'],['liaM' 'bdbB'],['sunS' 'liaK' 'yybJ' 'sdpB'],['yybM' 'bdbA'],[],['yybL' 'yybK'],[],[],[],[],[]
