k,name,in_iM,gene_weight,regulator,function,category
6,Iron,False,-0.030145167820155618,,,
10,Copper,False,-0.014146409779787062,,,
5,Lead,False,0.012524008452892305,,,
11,Chromium,False,-0.011344323568046093,,,
14,UC-7,False,-0.010207578679546714,,,
4,UC-4,False,-0.010178155126050114,,,
3,Cadmium,False,-0.007496084668673575,,,
12,Zinc - Intermediate,False,-0.006250836084181645,,,
8,Zinc - Fast,False,-0.005283219292759895,,,
1,UC-2,False,-0.004973036269657314,,,
7,Zinc - Steady,False,-0.0038315983256325134,,,
13,UC-6,False,-0.002202836619690061,,,
9,UC-5,False,-0.0014778444391299395,,,
0,UC-1,False,-0.0007071052218088881,,,
2,UC-3,False,-0.00013179763249354437,,,
