,-0.17874142074266317,-0.15320693206513986,-0.12767244338761655,-0.10213795471009324,-0.07660346603256993,-0.05106897735504662,-0.02553448867752331,0.0,0.02553448867752331,0.05106897735504662,0.07660346603256993,0.10213795471009326,0.12767244338761655,0.15320693206513983,0.17874142074266317,0.2042759094201865,0.22981039809770978,0.25534488677523304,0.28087937545275643,0.3064138641302797
thresh,-0.1149051990488549,0.1149051990488549,1,,,,,,,,,,,,,,,,,
unreg,1,0,0,1,2,17,478,3266,469,13,2,1,1,1,2,1,1,1,0,0
unreg_genes,['rcsB'],[],[],[],[],[],[],[],[],[],[],[],['mdtE'],['ybaT'],['gadW' 'gadE'],['glsA'],['dctR'],['slp'],[],[]
