,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X,rep15_idx,rep15_X,rep16_idx,rep16_X,rep17_idx,rep17_X,rep18_idx,rep18_X
0,aat__00m_00s,-1.850371707708594e-17,0.38205879917128366,3.0,0.0,0.4377472456,6.0,-0.26632820900000004,12.0,-0.17141903660000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,aat__00m_30s,0.21626221390000003,0.2537956375134366,3.0,1.0,0.32670284450000003,7.0,-0.0740418651,13.0,0.3961256623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,aat__01m_00s,0.3075179976,0.026716186082278492,3.0,2.0,0.3073768152,8.0,0.3343044951,14.0,0.2808726825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,aat__02m_00s,0.32766824443333337,0.03791412228305185,3.0,3.0,0.3183563621,9.0,0.2952776297,15.0,0.3693707415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,aat__05m_00s,0.32474805943333335,0.0631273936114017,3.0,4.0,0.3647682571,10.0,0.2519757046,16.0,0.35750021660000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,aat__10m_00s,0.49756915333333335,0.12477562009489886,3.0,5.0,0.6351921312000001,11.0,0.3918267513,17.0,0.46568857750000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,abx_mega__dmso-2,-1.1387622882500001,0.9462210053017224,2.0,18.0,-0.46968299890000004,71.0,-1.8078415776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,abx_mega__ery_dmso,0.6405913284666668,0.22692542430951393,3.0,19.0,0.4667494589,70.0,0.5577200329,205.0,0.8973044936000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,abx_mega__nal_naoh,-0.27444216726250004,0.4460945493717996,8.0,20.0,0.1450228046,32.0,-0.1847482403,55.0,-0.19087174010000002,67.0,-0.7142088989,126.0,0.0100885678,147.0,-0.07000856920000001,203.0,-1.1784330085,210.0,-0.0123782535,,,,,,,,,,,,,,,,,,,,
9,abx_mega__dmso-5,-0.5985497225666667,0.23603335337098372,3.0,21.0,-0.7620291625000001,34.0,-0.3279513294,61.0,-0.7056686758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,abx_mega__rif_dmso,0.1553004037625,0.29292031642455757,8.0,22.0,0.0245127625,104.0,-0.16422683030000002,111.0,0.6787725391,133.0,0.5367471313000001,165.0,0.0020761020000000002,238.0,0.065601319,265.0,0.112549281,270.0,-0.013629074500000001,,,,,,,,,,,,,,,,,,,,
11,abx_mega__novo_h2o,2.0987385137,0.22735248035855843,7.0,23.0,1.9520055127,56.0,1.9521671537,82.0,2.0833361102,118.0,1.960662582,134.0,2.4664525373,137.0,2.3722380580999998,227.0,1.9043076419,,,,,,,,,,,,,,,,,,,,,,
12,abx_mega__rach_dmso,-2.0655430623,1.5369772752843482,4.0,24.0,0.1291389168,101.0,-2.4872794981,139.0,-2.4417517485,149.0,-3.4622799194000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,abx_mega__metro_dmso,-0.262134052675,0.06665376165343567,4.0,25.0,-0.3597644425,123.0,-0.23169932370000001,155.0,-0.2460373317,191.0,-0.2110351128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,abx_mega__dmso-6,-0.9975539966666668,0.13438666038783806,3.0,26.0,-0.855674543,59.0,-1.1229220246,159.0,-1.0140654224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,abx_mega__chl_h2o,0.6374586167399999,1.1989956226382148,5.0,27.0,1.5159138931,76.0,1.51108124,146.0,-0.7841097454,162.0,-0.5622010453,262.0,1.5066087413,,,,,,,,,,,,,,,,,,,,,,,,,,
16,abx_mega__cst_h2o,-0.25710248259999996,0.8435723233215356,4.0,28.0,-1.5145900351,94.0,0.25722768490000003,186.0,0.0341927163,231.0,0.19475970350000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,abx_mega__tec_h2o,0.4505732412666667,0.6973200697748339,3.0,29.0,0.6747345353,49.0,-0.3312603941,260.0,1.0082455826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,abx_mega__str_h2o,-1.12398708548,1.1729504070468366,5.0,30.0,0.3789720714,77.0,-0.08913378300000001,172.0,-1.9965506325,259.0,-1.8435873605,280.0,-2.0696357228,,,,,,,,,,,,,,,,,,,,,,,,,,
19,abx_mega__ctx_h2o,-1.609964529375,0.6531463888014256,4.0,31.0,-0.7436929871,40.0,-2.3301158782,138.0,-1.6766720685,192.0,-1.6893771837,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,abx_mega__phos_h2o,-0.5310208917857143,0.42808069019056166,7.0,33.0,-1.07547762,39.0,-0.921375809,58.0,-0.5139274522,122.0,-0.7293227739,170.0,0.20197295880000002,244.0,-0.3243747428,261.0,-0.35464080340000004,,,,,,,,,,,,,,,,,,,,,,
21,abx_mega__polmyx_h2o,-0.5516539602,0.5986507871101364,7.0,35.0,-0.8434467817,79.0,0.0200168309,92.0,-0.9890832418000001,208.0,0.34389713790000004,251.0,-0.5006240539,263.0,-1.4104434667999999,299.0,-0.481894146,,,,,,,,,,,,,,,,,,,,,,
22,abx_mega__h2o-8b,-1.659426679,0.7741083678494687,3.0,36.0,-1.3603186401,234.0,-2.5384630841,275.0,-1.0794983128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,abx_mega__h2o-6,-0.47281244426666663,0.1317251970775876,3.0,37.0,-0.4161958935,214.0,-0.3788609463,307.0,-0.6233804930000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,abx_mega__thio_dmso,-0.47454447225000007,0.8023482569198203,4.0,38.0,-1.1526992034,102.0,0.6643843226,248.0,-0.8894296994,269.0,-0.5204333088,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,abx_mega__lzd_dmso,0.582502125075,0.018678859770741192,4.0,41.0,0.584501366,178.0,0.5786123301,249.0,0.5608002738,309.0,0.6060945304,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,abx_mega__naoh-9,-1.2781956564999999,0.1676151453407316,2.0,42.0,-1.3967174624,294.0,-1.1596738506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,abx_mega__dox_dmso,-0.19589054978750003,0.36384785396041625,8.0,43.0,-0.8183914506000001,142.0,-0.019595120100000002,166.0,-0.1688000552,177.0,-0.1880355014,221.0,-0.6350541837,256.0,-0.1295546682,282.0,0.1597397818,305.0,0.2325667991,,,,,,,,,,,,,,,,,,,,
28,abx_mega__phos_ethanol,-1.3265134326,0.21725420373174414,2.0,44.0,-1.1728915119,154.0,-1.4801353533000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,abx_mega__teix_dmso,-0.9490153789888888,1.0502331439321775,18.0,45.0,-1.4515516086,54.0,-0.24681316120000002,106.0,0.1119461174,108.0,-0.24720999440000002,135.0,-1.1898733042,143.0,-1.7487690377,150.0,-2.0661436808,183.0,1.0314971752,204.0,-2.3118082653,226.0,0.27044040080000004,253.0,-0.11644011750000001,255.0,-0.7390905637,257.0,-2.8691253898999998,264.0,-0.0995478316,268.0,-1.7611511547,284.0,-1.7734879172,300.0,-1.5247171913000002,306.0,-0.35043129710000004
30,abx_mega__dmso-10,-1.9879672529333334,0.06323558048657615,3.0,46.0,-2.0326350586,57.0,-1.9156100656000001,66.0,-2.0156566346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,abx_mega__van_dmso,0.8629984291999999,0.16279527276707084,5.0,47.0,0.592371843,72.0,0.9843407063,112.0,0.8286274407,156.0,0.9543226138,212.0,0.9553295422,,,,,,,,,,,,,,,,,,,,,,,,,,
32,abx_mega__ramo_h2o,-0.8348677498,0.2053457435257055,3.0,48.0,-0.7968246050000001,184.0,-1.0565748267,266.0,-0.6512038177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,abx_mega__h2o-7,-2.4612500977,0.30461119948519505,3.0,50.0,-2.5686372358,245.0,-2.697623736,258.0,-2.1174893213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,abx_mega__cro_h2o,-1.261192766275,0.812465306779444,4.0,51.0,-2.0245280191,119.0,-1.8916391634,120.0,-0.6843906844000001,278.0,-0.4442131982,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,abx_mega__tric_ethanol,-2.9477764075,0.7665778217971817,2.0,52.0,-2.4057240314,182.0,-3.4898287836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,abx_mega__nor_naoh,-0.3485617101,0.4377553562207493,5.0,53.0,-0.046371255300000004,90.0,-0.17332436040000002,100.0,0.09969885860000001,216.0,-0.8983104084,293.0,-0.724501385,,,,,,,,,,,,,,,,,,,,,,,,,,
37,abx_mega__rfp_ethanol,-2.0321737550999996,0.2930686251548318,2.0,60.0,-1.8249429429,78.0,-2.2394045673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,abx_mega__amyc-d_dmso,-1.126748456275,0.29727979108189195,8.0,62.0,-1.1676960211,91.0,-0.8441960933,103.0,-1.1309868756,105.0,-0.8635138105,117.0,-1.1097327107,141.0,-1.6390465995999999,174.0,-1.4496037006,201.0,-0.8092118388,,,,,,,,,,,,,,,,,,,,
39,abx_mega__sxt_dmso,-2.521435306525,1.90023857353279,4.0,63.0,-3.3438452523,181.0,0.2750841712,207.0,-3.9485391486,239.0,-3.0684409964,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,abx_mega__dmso-1,-0.56355790345,0.006365898998234094,2.0,64.0,-0.5590565331,180.0,-0.5680592738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,abx_mega__pen_h2o,-0.020042347179999975,0.9352997876610399,5.0,65.0,0.4830173292,69.0,0.8927453569,211.0,-0.9370360057,233.0,-1.1202298833,308.0,0.581291467,,,,,,,,,,,,,,,,,,,,,,,,,,
