,A,SigB
ERX1981717,0.9226123501611796,-0.08574616649627131
ERX2274784,-0.16243492569433618,-0.21052546581148768
ERX2274785,1.6520488819724302,1.6258100981846937
ERX2274786,-0.7257244107337388,0.5532217235269821
ERX2274787,0.2844172323373265,1.4478931897461864
ERX2274788,2.0241107475668136,1.474214061413211
ERX2274789,2.070750931638837,1.0247450161303302
ERX2274790,0.0839958736381143,0.3321011777286591
ERX2274791,1.3826006175926226,1.1950998135412396
ERX2274792,1.5170698693311486,0.6718719400013553
ERX2274793,2.303872854357325,2.1084019021816287
ERX2274794,3.284272522084072,2.2904446965236724
ERX2274795,3.3111173311365785,2.0626557556775813
ERX2274796,-0.2111971812549492,-0.048284294310827036
ERX2274797,0.043202588491894726,0.058886403322848224
ERX2274798,0.16799459276302514,-0.010602109012021188
ERX2274799,0.9934748597072856,1.3149518741533957
ERX2274800,3.401401960565244,2.169307801143245
ERX2274801,1.205935784347255,2.325891739284356
ERX1819430,-0.4185925471689242,0.3575914876375705
ERX1819431,-0.6202015884214316,0.39815265229150576
ERX1819432,-0.015498680297487053,0.5465865689149272
ERX1819433,0.8649013295990483,0.7245542490123373
ERX1819434,13.647484949281411,1.464106062013622
ERX1819435,1.1085741617507805,0.5795193464320185
ERX1819436,14.567448773580727,1.617828397060876
ERX1819437,-1.0338294678642066,0.2609120554291007
ERX1819438,-1.8423415277593491,-0.02399306633795639
ERX1819439,2.248904303391924,0.6654604969408133
ERX1819440,-0.3306493670023527,0.05167690388459079
ERX1819441,4.831757874839232,0.9064678873431316
ERX1819442,-11.805143421522065,-1.4401129956756618
ERX1819443,1.723032592953079,0.5685448681414638
ERX1819444,-10.603472344658352,-1.2581933408756587
ERX1819445,0.14294098131442046,0.4819449256275199
ERX3440914,0.7715724559274152,0.2269136845008521
ERX3440915,1.5273970353775383,0.3242805446174435
ERX3440916,-1.0412653604403492,0.2482471833181741
ERX3440917,4.980277332902922,0.7118638825622812
ERX3440918,2.3377490424810135,0.3642596973290715
ERX3440919,3.620927604874102,0.22696188953216456
ERX3440920,3.257991854597757,0.21755771554208805
ERX3440921,19.793228044138406,-0.2571291024690625
ERX3440922,19.73668843424779,-0.0807724999722268
ERX3440923,18.589723778044807,-0.21357103866091973
ERX3440924,18.657078164518584,-0.02004988794814011
ERX3440925,-0.060532001430595166,0.011546970280398305
ERX3440926,17.723216190054213,0.01748414783059094
ERX3440927,18.19529871650772,-0.15426480820416533
ERX3440928,19.26399291144069,-0.5153033413244099
ERX3440929,20.14304357700959,-0.4977660765531011
ERX3440930,19.195263686352238,-0.8973863265186157
ERX3440931,19.852557025907927,-0.0036289555114601404
ERX3440932,19.543954925643497,-0.1946084082481523
ERX3440933,19.792738060136834,0.040805669832607805
ERX3440934,17.163205973719922,0.07399203843206159
ERX3440935,17.206849264510826,0.18748645724090365
ERX3440936,-0.7110404544968139,-0.2384606547812496
ERX3440937,17.27842942857235,0.16565743037801894
ERX3440938,-1.4151700589934832,0.046913475867865984
ERX3440939,-1.4247573245320548,-0.17594641725750115
ERX3440940,0.12676382728820212,-0.03381066381287123
ERX3440941,0.9815396665798009,-0.01722524811145032
ERX3440942,1.7772466417967,0.03544116764132532
ERX3440943,-0.6955882640210029,-0.3740055681627954
SRX5347612,-2.5240496507142214,-0.42504010061361175
SRX5347613,1.025962063923996,-0.015975226868774506
SRX5347614,1.49808758679021,0.4410153274823845
SRX5347615,1.6512241233386349,-0.6063578629962079
SRX5347616,2.4816034917302097,-0.5131066154751318
SRX5347617,2.7884724921429247,-0.2610560529472288
SRX5347618,1.564338930116632,-0.6502438367142016
SRX5347619,2.7856372810079266,-0.4818200211569153
SRX5347620,3.161732539158808,-0.3544489909672324
SRX5347621,1.2807994354693857,-0.3226850450189609
SRX5347622,1.9194099287031088,-0.4838229400256608
SRX5347623,2.897440099944343,-0.07426266098250434
SRX8170783,0.2485182383223734,0.06536888473293523
SRX8170784,-1.9136236464677367,-0.4048191873748728
SRX8170785,1.6651054081453702,0.33945030264193576
SRX8170786,3.3962615594197594,1.379912705141768
SRX8170787,0.97764194912278,0.9126847360050758
SRX8170788,-1.401985760230864,0.3921575997845572
SRX5177009,27.293207468139965,4.567056344502525
SRX5177010,27.286071750550214,3.013343564528972
SRX5177011,20.195660928905564,4.609678252373252
SRX5177012,28.46999335146423,5.802569271928011
SRX7354731,-0.518431085423726,0.05896374822116179
SRX7354732,0.5184310854237502,-0.0589637482211609
SRX7354733,27.752185128985897,4.482411361223498
SRX7354734,29.738425294864683,4.923081916473509
SRX7354735,18.018525852315854,4.824667729304903
SRX7354736,16.984958228069562,4.2801612088291945
SRX7354737,14.227018427158885,4.488436466324102
SRX7354738,14.534004932886324,4.691028369941586
SRX2508581,-0.4241830789874546,-0.08680996975347366
SRX2508582,-0.07154935564530225,-0.13637944998537144
SRX2508583,1.8479947142751931,0.20178978864215047
SRX2508584,1.9656658865486825,0.254379953158697
SRX2508585,0.3105389424718145,0.0201050375961751
SRX2508586,-0.3574442785384493,-0.03986151676470849
SRX2508587,1.6447624138159136,0.20290826751154434
SRX2508588,1.6305811720213863,0.3477600384944157
SRX2508589,0.1136441365156212,0.06670493215730122
SRX2508590,-0.6269545240145417,0.1102805059392944
SRX2508591,1.7409334192366397,0.1800544279035705
SRX2508592,0.7065049213124942,0.13847950318226232
SRX1736086,-4.716042762438724,-0.7517206355503898
SRX1736087,-1.9776873446999168,-0.0516126620695605
SRX1736088,6.6937301071386655,0.8033332976199521
SRX1736089,-6.249978157884631,-2.376378111690566
SRX1736090,-2.542034026563308,-1.7715662005290245
SRX1736091,1.0543222779136914,-1.6942905974728701
SRX1736092,-10.966363490248067,-1.4116161615552016
SRX1736093,-0.3500537835894716,0.17209994852151134
SRX1736094,2.5412200468868464,-0.05206331362977679
SRX1736095,-9.662778744425477,-2.8598208058964625
SRX1736096,-5.214554108548844,-2.0352139289166296
SRX1736097,-3.4988112907358606,-2.025405898517347
SRX7176371,-0.7723071077412323,-0.22167791955320126
SRX7176372,-0.038878298446602975,0.056424299933198085
SRX7176373,0.8111854061878148,0.1652536196200014
SRX7176374,1.63827874962398,0.5130500894774208
SRX7176375,1.350766890877344,0.7165807732382898
SRX7176376,5.4259820175818625,1.3017011021673266
