,Value,list
TF,SigB,
reg_genes,221,"['yxbG' 'yceD' 'ydaN' 'rsbRD' 'sodA' 'yceG' 'yoxC' 'rsbS' 'ywjC' 'yflH'
 'yqjL' 'yceE' 'menC' 'menE' 'ycdF' 'yfkT' 'yfkR' 'ymzB' 'yebG' 'yceH'
 'yyzG' 'ytkL' 'yhxD' 'ybyB' 'rnr' 'gabD' 'brxJ' 'katX' 'glxK' 'iolW'
 'ctc' 'ydfO' 'yceC' 'ylxP' 'ispF' 'clpP' 'ydbD' 'yfhK' 'disA' 'ywjB'
 'ytxH' 'yjgC' 'ycbP' 'yuzA' 'katE' 'phoR' 'phoP' 'ysdB' 'ytkC' 'bmrR'
 'rulQ' 'nusA' 'luxS' 'ytfP' 'ypuC' 'ppuG' 'yceF' 'ykzN' 'nhaX' 'lyxE'
 'ydzE' 'cypE' 'yflD' 'aag' 'rulR' 'pgoN' 'gspA' 'ipi' 'farP' 'ydaS'
 'ywsA' 'pgl' 'smpB' 'ywsB' 'yydC' 'radA' 'yczO' 'infB' 'plsC' 'mapB'
 'yxjI' 'sufLB' 'yacL' 'ywmF' 'ywjA' 'yflI' 'era' 'yjzE' 'recO' 'ymaE'
 'ydaD' 'ohrB' 'nnrA' 'yflB' 'ysnF' 'ywmE' 'rsbU' 'yfkS' 'rsbT' 'poxB'
 'yxaB' 'sufL' 'ispD' 'clsC' 'yfhD' 'yvzE' 'rimP' 'yocB' 'yqhQ' 'ywzA'
 'hpf' 'csbD' 'yqhP' 'yyzH' 'yqzL' 'csbC' 'cdd' 'ydaM' 'yjgD' 'ydeC'
 'secG' 'ydaL' 'guaN' 'yvgO' 'nadE' 'yflT' 'ytkK' 'yycD' 'dps' 'ydfP'
 'yjbC' 'yhcM' 'estA' 'clpC' 'ypuB' 'fin' 'rsbRA' 'rpmEB' 'trxA' 'yxzF'
 'ykzC' 'galM' 'yfkQ' 'ykzI' 'spxA' 'dacC' 'ydaF' 'ypuC' 'ycdG' 'yitT'
 'opuD' 'ywlB' 'akrN' 'gtaB' 'mgsR' 'epsK' 'dctB' 'ytiB' 'rbfA']"
comp_genes,83,"['ykzE' 'yopB' 'mstX' 'yorA' 'cypD' 'pelA' 'yqjF' 'BSU_36739' 'cdaS'
 'bsdA' 'maeS' 'sspN' 'ydjJ' 'BSU_04745' 'yqgC' 'rsoA' 'kbfO' 'yjlB'
 'yxxB' 'BSU_02585' 'efp']"
both_genes,62,"['ygxB' 'ypuD' 'mscT' 'ywtG' 'yoaA' 'chaA' 'csbB' 'yjgB' 'aldY' 'ctsR'
 'yflA' 'yuzH' 'yfkI' 'yugU' 'yxjJ' 'yybO' 'yvbG' 'sigB' 'yfkD' 'cypC'
 'ydhK' 'yqhB' 'sleL' 'yxiS' 'yfkJ' 'bmr' 'yerD' 'yfhE' 'yaaI' 'yebE'
 'yqxL' 'spdL' 'ddaH' 'mcsA' 'rsbX' 'yhdF' 'bmrU' 'ytxG' 'csbA' 'ydaC'
 'suhB' 'epsJ' 'bofC' 'opuE' 'ydaG' 'csbX' 'rbn' 'yvrE' 'spo0E' 'yxnA'
 'gsiB' 'ydaT' 'ytaB' 'yoxB' 'pth' 'rsbW' 'ephM' 'yfhO' 'mcsB' 'yocK'
 'rsbV' 'yfhF']"
reg_genes2,0,
comp_genes2,0,
both_genes2,0,
