,BSU07380
M9exp_1,12.829
M9exp_2,12.4881
M9exp_3,12.6542
M9tran_1,13.8542
M9tran_2,14.3362
M9tran_3,12.4988
M9stat_1,12.0156
M9stat_2,12.0282
M9stat_3,11.9879
MG-0.1_1,13.2976
MG-0.1_2,12.2332
MG-0.1_3,14.5494
MG-0.2_2,13.1712
MG-0.2_3,13.9804
MG+5_1,13.6797
MG+5_2,13.509
MG+5_3,14.3047
MG+10_1,13.8812
MG+10_2,13.741
MG+10_3,12.8196
MG+15_1,13.0551
MG+15_2,14.0814
MG+15_3,14.396
MG+25_1,13.1381
MG+25_2,12.9918
MG+25_3,14.1177
MG+45_1,13.0453
MG+45_2,12.7475
MG+45_3,14.4946
MG+60_2,13.2716
MG+60_3,14.1298
MG+90_2,12.3559
MG+90_3,12.8469
MG+120_1,10.3733
MG+120_2,10.9401
MG+120_3,10.6919
MG+150_1,11.7827
MG+150_3,12.0338
GM-0.1_1,11.8753
GM-0.1_2,12.3815
GM-0.1_3,11.9096
GM-0.2_1,11.9533
GM-0.2_2,11.947
GM-0.2_3,11.9039
GM+5_1,12.0896
GM+5_2,12.6496
GM+5_3,12.1297
GM+10_2,13.7755
GM+10_3,11.7337
GM+15_1,13.5293
GM+15_2,13.8111
GM+15_3,12.9212
GM+25_1,13.7295
GM+25_2,13.9258
GM+25_3,12.789
GM+45_1,13.1124
GM+45_2,11.5463
GM+45_3,12.212
GM+60_1,13.0218
GM+60_2,11.9597
GM+60_3,12.0274
GM+90_1,13.0345
GM+90_2,13.5867
GM+90_3,11.9718
GM+120_1,12.1757
GM+120_3,13.2105
GM+150_1,12.5835
GM+150_2,14.7786
GM+150_3,12.4792
BT_1,14.7371
BT_2,13.7777
B36_1,15.0688
B36_2,14.8873
B60_1,15.2021
B60_2,15.0787
S0_1,14.695
S0_2,14.7367
S0_3,15.411
S1_1,11.3453
S1_2,11.1932
S1_3,11.4875
S2_1,14.8189
S2_2,14.2505
S2_3,14.5723
S3_1,13.8275
S3_2,12.7068
S4_1,13.1197
S4_2,14.0244
S4_3,13.3905
S5_1,13.063
S5_2,13.2728
S5_3,13.9614
S6_1,12.7949
S6_2,8.5059
S6_3,13.7905
S6/t_1,12.4415
S6/t_2,8.2198
S6_4,12.576
S6_5,13.3926
S6_6,13.648
S7_4,13.1256
S7_5,12.369000000000002
S7_6,13.3973
S8_4,12.9387
S8_5,10.6083
G135_1,13.4574
G135_3,11.2905
G150_1,12.304
G150_2,13.4697
G150_3,12.4277
G180_1,13.8534
G180_2,14.2957
G180_3,12.8054
T-5.40H_1,11.4736
T-4.40H_1,11.3885
T-3.40H_1,11.4418
T-2.40H_1,11.1745
T-1.40H_1,11.1771
T-1.10H_1,11.4446
T-0.40H_1,11.3787
T0.0H_1,10.8802
T0.30H_1,13.7423
T1.0H_1,11.8857
T1.30H_1,12.8067
T2.0H_1,12.4286
T2.30H_1,12.6311
T3.0H_1,11.9814
T3.30H_1,12.1796
T4.0H_1,12.1117
T5.0H_1,11.2809
LBexp_1,13.4998
LBexp_2,14.5862
LBexp_3,14.3832
LBtran_1,10.8227
LBtran_2,12.8216
LBtran_3,13.7323
LBstat_1,14.6353
LBstat_2,14.1854
LBstat_3,13.8668
LBGexp_1,14.3956
LBGexp_2,12.3434
LBGexp_3,14.3557
LBGtran_2,14.5386
LBGtran_3,14.9215
LBGstat_1,16.2317
LBGstat_2,15.7862
LBGstat_3,15.1036
Mt0_1,12.5685
Mt0_3,12.7582
M0t45_1,14.8474
M0t45_2,13.8241
M0t45_3,15.1378
M0t90_1,13.8169
M0t90_2,15.0108
M0t90_3,13.6736
M40t45_1,14.187
M40t45_2,10.9979
M40t45_3,15.2315
M40t90_1,13.7926
M40t90_2,15.0248
M40t90_3,14.3526
dia0_1,13.475
dia0_2,12.7215
dia0_3,14.1929
dia5_1,11.29
dia5_2,10.7174
dia5_3,11.2885
dia15_1,10.9885
dia15_2,11.8233
dia15_3,12.3848
C30_1,11.9185
C30_2,12.1705
C90_1,10.5328
C90_2,10.6971
SMM_1,11.6703
SMM_2,11.6622
SMM_3,11.5838
Salt_1,9.702
Salt_2,9.6222
Salt_3,9.5946
M+G_1,13.9753
M+G_2,13.566
M+G_3,14.0532
Glu_1,12.2521
Glu_2,12.7311
Glu_3,12.0858
Fru_1,14.0619
Fru_2,11.4054
Fru_3,12.4449
Mal_1,13.4766
Mal_2,13.2016
Mal_3,14.4358
G+S_2,11.8368
G+S_3,12.7964
Pyr_1,11.0581
Pyr_2,11.7501
Pyr_3,11.4948
Gly_1,12.3858
Gly_2,13.1034
Gly_3,11.4689
Glucon_1,10.5394
Glucon_2,11.2066
Glucon_3,12.417
BI_1,14.4421
BI_2,14.7154
BC_2,13.7535
BC/t_1,13.6805
BC/t_2,13.4184
BC_1,13.4167
Sw_1,13.335
Sw_2,13.8877
BMM_1,11.6715
BMM_2,11.3104
BMM_3,11.3617
Heat_1,11.3945
Heat_2,10.9644
Heat_3,10.6212
Cold_1,11.1801
Cold_2,10.8128
Cold_3,10.3103
Etha_1,10.1162
Etha_2,10.2958
Etha_3,10.2133
SMMPr_1,11.892
SMMPr_2,12.9638
SMMPr_3,13.1951
HiTm_1,13.0101
HiTm_2,13.6123
HiTm_3,12.9073
LoTm_1,11.286
LoTm_2,11.0095
LoTm_3,11.0532
HiOs_1,11.2788
HiOs_2,11.1175
HiOs_3,11.1969
Oxctl_1,12.9959
Oxctl_2,13.035
Oxctl_3,13.4054
Diami_1,11.7344
Diami_2,12.2596
Diami_3,12.3318
Paraq_1,12.9914
Paraq_2,13.3346
Paraq_3,11.4824
H2O2_1,12.3644
H2O2_2,12.7934
H2O2_3,12.2911
HPh_1,12.6263
HPh_2,12.3437
HPh_3,12.3491
LPh_1,12.5223
LPh_2,13.1512
LPh_3,12.6972
LPhT_1,15.007
LPhT_2,15.1535
LPhT_3,15.411
aero_1,12.5527
aero_2,11.6274
aero_3,13.5004
nit_1,15.0384
nit_2,15.6244
nit_3,15.0503
ferm_1,15.1589
ferm_2,15.3307
ferm_3,15.0662
