,106
aat__00m_00s__1,0.4635789958
aat__00m_30s__1,0.264977098
aat__01m_00s__1,0.1086898994
aat__02m_00s__1,0.17432536710000002
aat__05m_00s__1,0.1161270284
aat__10m_00s__1,-0.9120608536
aat__00m_00s__2,0.2649101143
aat__00m_30s__2,0.09097675
aat__01m_00s__2,0.1749138336
aat__02m_00s__2,0.0258653246
aat__05m_00s__2,-0.10479695210000001
aat__10m_00s__2,-0.21078791600000002
aat__00m_00s__3,-0.7284891101000001
aat__00m_30s__3,-0.11304608790000001
aat__01m_00s__3,0.2945385893
aat__02m_00s__3,0.1678105949
aat__05m_00s__3,-0.0516324592
aat__10m_00s__3,-0.45891034610000003
abx_mega__dmso-2__1,9.9860658186
abx_mega__ery_dmso__1,7.7303292893
abx_mega__nal_naoh__1,-0.1583540897
abx_mega__dmso-5__1,9.2906747043
abx_mega__rif_dmso__1,9.6774272638
abx_mega__novo_h2o__1,1.4227621733
abx_mega__rach_dmso__1,9.7810423163
abx_mega__metro_dmso__1,7.5428778826
abx_mega__dmso-6__1,9.8637161432
abx_mega__chl_h2o__1,0.5101637768
abx_mega__cst_h2o__1,0.0822647089
abx_mega__tec_h2o__1,-0.6527735920000001
abx_mega__str_h2o__1,-1.2292869071
abx_mega__ctx_h2o__1,-0.6005919619
abx_mega__nal_naoh__2,-0.5735594270000001
abx_mega__phos_h2o__1,-0.3589009113
abx_mega__dmso-5__2,9.1014793478
abx_mega__polmyx_h2o__1,-0.5875590708
abx_mega__h2o-8b__1,-0.20496222050000001
abx_mega__h2o-6__1,-0.28701404410000003
abx_mega__thio_dmso__1,10.1309104665
abx_mega__phos_h2o__2,-0.3293014492
abx_mega__ctx_h2o__2,0.7455737832
abx_mega__lzd_dmso__1,8.6547805374
abx_mega__naoh-9__1,-1.1497426705
abx_mega__dox_dmso__1,11.3145877597
abx_mega__phos_ethanol__1,-1.2113885897
abx_mega__teix_dmso__1,8.5177761639
abx_mega__dmso-10__1,11.5719128392
abx_mega__van_dmso__1,8.5607208403
abx_mega__ramo_h2o__1,0.17003656250000002
abx_mega__tec_h2o__2,-0.9857608552
abx_mega__h2o-7__1,1.8815542506
abx_mega__cro_h2o__1,0.6007447381000001
abx_mega__tric_ethanol__1,-0.575482106
abx_mega__nor_naoh__1,-0.5740029198000001
abx_mega__teix_dmso__2,9.6205245488
abx_mega__nal_naoh__3,-0.5182109938
abx_mega__novo_h2o__2,1.293147306
abx_mega__dmso-10__2,11.7861275235
abx_mega__phos_h2o__3,-0.38962967070000004
abx_mega__dmso-6__2,9.1836329397
abx_mega__rfp_ethanol__1,0.9292501734
abx_mega__dmso-5__3,8.9220803983
abx_mega__amyc-d_dmso__1,6.0077901045
abx_mega__sxt_dmso__1,10.5121823596
abx_mega__dmso-1__1,9.78381072
abx_mega__pen_h2o__1,-0.3746276364
abx_mega__dmso-10__3,11.5639402982
abx_mega__nal_naoh__4,-0.4401061968
abx_mega__cip_naoh__1,-0.4618692344
abx_mega__pen_h2o__2,-1.2946636516
abx_mega__ery_dmso__2,7.3136825917
abx_mega__dmso-2__2,10.7446513057
abx_mega__van_dmso__2,9.7795483497
abx_mega__h2o-1b__1,-0.49368252960000003
abx_mega__ery_h2o__1,-0.2527835048
abx_mega__bacit_h2o__1,9.3731978583
abx_mega__chl_h2o__2,0.8471998703
abx_mega__str_h2o__2,1.0578774213
abx_mega__rfp_ethanol__2,1.8845565571
abx_mega__polmyx_h2o__2,0.1162103879
abx_mega__tric_h2o__1,0.5217278756
abx_mega__cip_naoh__2,0.1692902483
abx_mega__novo_h2o__3,0.7462188710000001
abx_mega__bacit_dmso__1,7.7194659922
abx_mega__gen_h2o__1,1.2978279615
abx_mega__bacit_dmso__2,6.928988226
abx_mega__chl_dmso__1,8.0613485454
abx_mega__bacit_h2o__2,-0.08970504900000001
abx_mega__lvx_dmso__1,10.7220386649
abx_mega__bacit_h2o__3,9.9687947174
abx_mega__nor_naoh__2,0.12513683750000001
abx_mega__amyc-d_dmso__2,5.0559018976
abx_mega__polmyx_h2o__3,0.5104483321000001
abx_mega__naoh-6__1,-0.9275950459000001
abx_mega__cst_h2o__2,1.1359107877
abx_mega__h2o-1b__2,-0.5568510959
abx_mega__rfp_h2o__1,1.3973811628
abx_mega__tet_h2o__1,-0.2255845431
abx_mega__flavo_dmso__1,8.6756457895
abx_mega__zeocin_h2o__1,0.3966395106
abx_mega__nor_naoh__3,-0.2896973057
abx_mega__rach_dmso__2,9.5327590632
abx_mega__thio_dmso__2,8.3287771063
abx_mega__amyc-d_dmso__3,6.6597474539
abx_mega__rif_dmso__2,8.8482206053
abx_mega__amyc-d_dmso__4,6.5176452936
abx_mega__teix_dmso__3,9.9302337809
abx_mega__valin_dmso__1,6.5417833026
abx_mega__teix_dmso__4,9.9593998234
abx_mega__ethanol-10__1,0.9019363568000001
abx_mega__inh_h2o__1,0.1708204791
abx_mega__rif_dmso__3,10.7889071922
abx_mega__van_dmso__3,7.9251940677
abx_mega__doxo_dmso__1,10.774076542
abx_mega__tmp_dmso__1,10.475770374
abx_mega__ethanol-10__2,-0.9340004806000001
abx_mega__tmp_dmso__2,10.4031900557
abx_mega__amyc-d_dmso__5,5.7505374263
abx_mega__novo_h2o__4,3.8145356021
abx_mega__cro_h2o__2,0.4286602546
abx_mega__cro_h2o__3,-0.0159721608
abx_mega__gen_h2o__2,1.240309263
abx_mega__phos_h2o__4,-0.8595718438000001
abx_mega__metro_dmso__2,7.8596095617
abx_mega__ery_h2o__2,-0.6361273390000001
abx_mega__sacet_h2o__1,-0.40187251
abx_mega__nal_naoh__5,-0.3504993416
abx_mega__bacit_h2o__4,-0.191851244
abx_mega__cip_naoh__3,-0.6632020777000001
abx_mega__ethanol-8__1,0.1314809122
abx_mega__h2o-8a__1,0.168739837
abx_mega__ery_h2o__3,-0.1270888573
abx_mega__flavo_dmso__2,10.9492613003
abx_mega__rif_dmso__4,10.3596926444
abx_mega__novo_h2o__5,0.290526237
abx_mega__teix_dmso__5,12.0499920382
abx_mega__naoh-2__1,-0.8708763602
abx_mega__novo_h2o__6,0.43866144490000003
abx_mega__ctx_h2o__3,0.5024005413
abx_mega__rach_dmso__3,9.3092865627
abx_mega__valin_dmso__2,6.6281074836
abx_mega__amyc-d_dmso__6,4.9990293085
abx_mega__dox_dmso__2,9.4341940982
abx_mega__teix_dmso__6,12.6909600602
abx_mega__naoh-6__2,-0.6003870689
abx_mega__inh_h2o__2,0.9189395746000001
abx_mega__chl_h2o__3,1.6932617144000002
abx_mega__nal_naoh__6,-0.5011150304
abx_mega__chl_dmso__2,7.7837745592
abx_mega__rach_dmso__4,11.8705960677
abx_mega__teix_dmso__7,11.810064267
abx_mega__ceru_ethanol__1,-0.47813395700000005
abx_mega__dmso-7__1,11.0808388161
abx_mega__naoh-6__3,-0.4870744876
abx_mega__phos_ethanol__2,0.0880644476
abx_mega__metro_dmso__3,7.6378530807
abx_mega__van_dmso__4,8.275275629
abx_mega__h2o-10__1,0.5917449701
abx_mega__h2o-10__2,0.5085540109
abx_mega__dmso-6__3,9.7756251752
abx_mega__mem_dmso__1,10.0529807519
abx_mega__ethanol-8__2,0.23257634530000001
abx_mega__chl_h2o__4,1.7059364276
abx_mega__van_h2o__1,-0.5780948103
abx_mega__dcs_h2o__1,-0.7389990062
abx_mega__rif_dmso__5,10.2505947593
abx_mega__dox_dmso__3,9.8620340663
abx_mega__mem_dmso__2,10.1193280706
abx_mega__lvx_dmso__2,10.4747045116
abx_mega__tet_h2o__2,1.5424276882
abx_mega__phos_h2o__5,0.5076562720000001
abx_mega__monac_dmso__1,9.4284137095
abx_mega__str_h2o__3,0.2173922757
abx_mega__zeocin_h2o__2,3.3179157246
abx_mega__amyc-d_dmso__7,5.4555279992
abx_mega__fidax_dmso__1,11.7539120891
abx_mega__h2o-1a__1,-0.3143944113
abx_mega__dox_dmso__4,9.837179581400001
abx_mega__lzd_dmso__2,8.6400432431
abx_mega__tet_h2o__3,-0.1792139828
abx_mega__dmso-1__2,10.6257023811
abx_mega__sxt_dmso__2,8.6277663755
abx_mega__tric_ethanol__2,-0.2940953081
abx_mega__teix_dmso__8,10.6101343787
abx_mega__ramo_h2o__2,0.5030151995000001
abx_mega__inh_h2o__3,0.2329653455
abx_mega__cst_h2o__3,-0.8006466162
abx_mega__dmso-9__1,10.293442794
abx_mega__ethanol-8__3,0.3290167822
abx_mega__monac_dmso__2,9.7402039823
abx_mega__dmso-9__2,11.368602969
abx_mega__metro_dmso__4,7.1414446154
abx_mega__ctx_h2o__4,0.2094065085
abx_mega__zeocin_h2o__3,4.4075910588
abx_mega__bacit_h2o__5,2.8138259123
abx_mega__reta_dmso__1,9.5125857599
abx_mega__ery_h2o__4,1.0851860566
abx_mega__ceru_ethanol__2,-0.6925068940000001
abx_mega__fidax_dmso__2,11.8517253082
abx_mega__novo_dmso__1,11.4771293223
abx_mega__naoh-6__4,-1.182616911
abx_mega__amyc-d_dmso__8,6.1211025723
abx_mega__chl_dmso__3,8.6375180478
abx_mega__nal_naoh__7,-0.4078088533
abx_mega__teix_dmso__9,12.6835910315
abx_mega__ery_dmso__3,8.4932185101
abx_mega__tmp_dmso__3,10.8018566517
abx_mega__sxt_dmso__3,11.4712591063
abx_mega__polmyx_h2o__4,1.5328625165
abx_mega__mem_dmso__3,10.0417094517
abx_mega__nal_naoh__8,-0.5649946689
abx_mega__pen_h2o__3,-0.1086906551
abx_mega__van_dmso__5,8.5017699437
abx_mega__zeocin_h2o__4,1.9475595958
abx_mega__h2o-6__2,-0.0263680303
abx_mega__tet_h2o__4,-0.2434786231
abx_mega__nor_naoh__4,0.2741425006
abx_mega__cip_naoh__4,0.3847454755
abx_mega__tmp_dmso__4,9.8114132277
abx_mega__reta_dmso__2,8.7255124313
abx_mega__mem_dmso__4,11.276084921
abx_mega__dox_dmso__5,11.2215288987
abx_mega__tmp_dmso__5,10.9632070712
abx_mega__flavo_dmso__3,12.1845052316
abx_mega__tmp_dmso__6,11.2063540873
abx_mega__ceru_ethanol__3,0.134759435
abx_mega__teix_dmso__10,9.942673794200001
abx_mega__novo_h2o__7,1.901630938
abx_mega__fidax_dmso__3,10.7883183864
abx_mega__h2o-1a__2,0.21143330130000001
abx_mega__dcs_h2o__2,-1.5210111685
abx_mega__cst_h2o__4,-0.3068517872
abx_mega__van_h2o__2,-0.2281563537
abx_mega__pen_h2o__4,-0.4409140573
abx_mega__h2o-8b__2,-0.3867678845
abx_mega__reta_dmso__3,10.841401239
abx_mega__dmso-7__2,10.0684854362
abx_mega__rfp_h2o__2,0.9743309077000001
abx_mega__rif_dmso__6,8.5602889055
abx_mega__sxt_dmso__4,10.2236543284
abx_mega__cip_naoh__5,-0.3408170455
abx_mega__dmso-9__3,11.1791997241
abx_mega__mem_dmso__5,11.6122019908
abx_mega__tric_h2o__2,-0.1010207472
abx_mega__phos_h2o__6,-0.2728597647
abx_mega__h2o-7__2,1.4075946196
abx_mega__h2o-10__3,0.7313654542
abx_mega__h2o-8a__2,-0.6328558246
abx_mega__thio_dmso__3,8.9472016979
abx_mega__lzd_dmso__3,8.9639481069
abx_mega__monac_dmso__3,7.4590345299
abx_mega__polmyx_h2o__5,-0.13433796010000001
abx_mega__naoh-6__5,-0.2462055282
abx_mega__teix_dmso__11,9.7394663546
abx_mega__van_h2o__3,-0.1684933276
abx_mega__teix_dmso__12,11.6667533227
abx_mega__dox_dmso__6,11.0604814458
abx_mega__teix_dmso__13,10.5014760521
abx_mega__h2o-7__3,0.8765592361000001
abx_mega__str_h2o__4,-2.5605790989
abx_mega__tec_h2o__3,-0.4382935337
abx_mega__phos_h2o__7,-0.405555147
abx_mega__chl_h2o__5,0.5651651665
abx_mega__polmyx_h2o__6,-0.7133779682
abx_mega__teix_dmso__14,9.9788900339
abx_mega__rif_dmso__7,9.8944456056
abx_mega__ramo_h2o__3,-0.3175991489
abx_mega__fidax_dmso__4,10.2927416369
abx_mega__teix_dmso__15,12.0531973919
abx_mega__thio_dmso__4,8.477124224
abx_mega__rif_dmso__8,8.6768421737
abx_mega__reta_dmso__4,9.0838822106
abx_mega__inh_h2o__4,0.14395060340000002
abx_mega__novo_dmso__2,11.7318900631
abx_mega__dcs_h2o__3,-1.7514078562000002
abx_mega__h2o-8b__3,-0.42546056530000004
