,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X
0,Control__wt_glc,3.5725375964,0.27402727304474944,2.0,0.0,3.3787710534,1.0,3.7663041394,,,,,,,,
1,Fur__wt_dpd,3.6963269412499997,0.131048140415943,2.0,2.0,3.6036619125,3.0,3.78899197,,,,,,,,
2,Fur__wt_fe,2.8249366284,0.04904144624636472,2.0,4.0,2.7902590892,5.0,2.8596141676,,,,,,,,
3,Fur__delfur_dpd,3.9539459544,0.1675302957796806,2.0,6.0,4.0724077626,7.0,3.8354841461999998,,,,,,,,
4,Fur__delfur_fe2,3.2033798495,0.45943507351868185,2.0,8.0,2.8785101935,9.0,3.5282495055,,,,,,,,
5,Acid__wt_ph5,3.4468816862500002,0.02152635705806408,2.0,10.0,3.4621031193,11.0,3.4316602532,,,,,,,,
6,Acid__delgadx_ph5,3.0969543245,0.3520970009398299,2.0,12.0,2.8479841475,13.0,3.3459245015,,,,,,,,
7,Acid__delgadw_ph5,3.33847162235,0.02481575006331438,2.0,14.0,3.3560190075,15.0,3.3209242372,,,,,,,,
8,Acid__delgade_ph5,3.32600801915,0.24235769421194217,2.0,16.0,3.4973807882,17.0,3.1546352501,,,,,,,,
9,Oxidative__wt_pq,3.6350934011500002,0.0267471443538744,2.0,18.0,3.616180314,19.0,3.6540064883000003,,,,,,,,
10,Oxidative__deloxyr_pq,3.4511700215000003,0.006935105602821636,2.0,20.0,3.4560738817,21.0,3.4462661613,,,,,,,,
11,Oxidative__delsoxr_pq,3.6617787465,0.1411103377237678,2.0,22.0,3.7615588232,23.0,3.5619986698,,,,,,,,
12,Oxidative__delsoxs_pq,4.3333801785,0.15544075028606325,2.0,24.0,4.4432933871,25.0,4.2234669699,,,,,,,,
13,Nac/NtrC__wt_csn,4.14789253885,0.08102396395330985,2.0,26.0,4.2051851332,27.0,4.0905999445,,,,,,,,
14,Nac/NtrC__wt_cytd,3.91800410535,0.5249792345748506,2.0,28.0,3.5467877286,29.0,4.2892204821,,,,,,,,
15,Nac/NtrC__wt_gln,4.35876808235,0.33246947335946764,2.0,30.0,4.5938595015,31.0,4.1236766632,,,,,,,,
16,Nac/NtrC__bw_delnac_csn,3.61543269435,0.30900498731372794,2.0,32.0,3.3969331724,33.0,3.8339322163,,,,,,,,
17,Nac/NtrC__bw_delnac_cytd,2.8258515024,0.12660945303023666,2.0,34.0,2.9153779052,35.0,2.7363250996,,,,,,,,
18,Nac/NtrC__bw_delnac_gln,3.39984293965,0.44048606000828133,2.0,36.0,3.7113136197000003,37.0,3.0883722596,,,,,,,,
19,Nac/NtrC__bw_delnac_nh4,2.91160010535,0.35613588774729027,2.0,38.0,2.6597740041,39.0,3.1634262066,,,,,,,,
20,Misc__wt_no_te,3.5301814023,0.04558035512814177,2.0,40.0,3.4979512241,41.0,3.5624115805,,,,,,,,
21,Misc__bw_delcbl,2.7625588215,0.10008276625667062,2.0,42.0,2.8333280242,43.0,2.6917896188,,,,,,,,
22,Misc__bw_delfabr,1.9615467138,0.2551585525700126,2.0,44.0,1.781122371,45.0,2.1419710566,,,,,,,,
23,Misc__bw_delfadr,2.9559929247,0.18526805312228892,2.0,46.0,3.0869972214,47.0,2.824988628,,,,,,,,
24,Misc__nitr_031,3.9482111004,,1.0,48.0,3.9482111004,,,,,,,,,,
25,Omics__wt_glu,3.2592424061000003,0.27436149371168084,2.0,49.0,3.4532452788,50.0,3.0652395334,,,,,,,,
26,Omics__wt_gly,2.927466769,0.04616441132868737,2.0,51.0,2.9601099373,52.0,2.8948236007,,,,,,,,
27,Omics__wt_thr,4.1450795406,0.02434437479317351,2.0,53.0,4.1622936131,54.0,4.1278654681,,,,,,,,
28,Omics__bw_ac,4.3871720705,0.4135032711882058,2.0,55.0,4.0947811034,56.0,4.6795630376,,,,,,,,
29,Omics__bw_fum,4.0562558681,0.11822237379724149,2.0,57.0,3.9726600259,58.0,4.1398517103,,,,,,,,
30,Omics__bw_glc,4.13934897375,0.11943631470805999,2.0,59.0,4.0548947457,60.0,4.2238032018,,,,,,,,
31,Omics__bw_pyr,3.7429229149500003,0.3216189118825644,2.0,61.0,3.5155040014,62.0,3.9703418285,,,,,,,,
32,OmpR__wt_nacl,4.023786116649999,0.20304873658413092,2.0,63.0,3.8802089780999998,64.0,4.1673632552,,,,,,,,
33,OmpR__bw_delompr_nacl,3.99006090335,0.018902078307849818,2.0,65.0,4.0034266911,66.0,3.9766951156,,,,,,,,
34,MinSpan__wt_ade,4.5107407845,,1.0,67.0,4.5107407845,,,,,,,,,,
35,MinSpan__wt_glc,4.069280631775,0.2511105593462911,4.0,68.0,3.7486705213000002,69.0,3.9941033424,70.0,4.3018387106,71.0,4.2325099528,,,,
36,MinSpan__wt_glc_anaero,4.4764930978,0.8608666861864068,2.0,72.0,3.8677684263,73.0,5.0852177693,,,,,,,,
37,MinSpan__wt_trp,4.0173558382,,1.0,74.0,4.0173558382,,,,,,,,,,
38,MinSpan__bw_delcra_glc,4.1307249544,0.04108717689179544,2.0,75.0,4.1597779758,76.0,4.101671933,,,,,,,,
39,MinSpan__bw_delcra_trp,4.4735143533,,1.0,77.0,4.4735143533,,,,,,,,,,
40,MinSpan__bw_delmntr,3.0395680596,,1.0,78.0,3.0395680596,,,,,,,,,,
41,MinSpan__bw_delnac_ade,4.0679076355,,1.0,79.0,4.0679076355,,,,,,,,,,
42,MinSpan__bw_delnac_glc,4.0071415406,,1.0,80.0,4.0071415406,,,,,,,,,,
43,Cra/Crp__wt_ac,3.9434913143,0.1439275639942572,2.0,81.0,3.8417191578,82.0,4.0452634708,,,,,,,,
44,Cra/Crp__wt_fru,3.4704942491499997,0.3038931972755462,2.0,83.0,3.2556093086,84.0,3.6853791897,,,,,,,,
45,Cra/Crp__delcra_ac,3.74134704155,0.13454140135717582,2.0,85.0,3.8364821788,86.0,3.6462119043,,,,,,,,
46,Cra/Crp__delcra_fru,3.48772639115,0.32183297742970285,2.0,87.0,3.2601561104,88.0,3.7152966719,,,,,,,,
47,Cra/Crp__delcra_glc,2.84465937075,0.37768223803746037,2.0,89.0,3.1117210424,90.0,2.5775976991,,,,,,,,
48,RpoB Knock-in__wt_031,4.2757214625,,1.0,91.0,4.2757214625,,,,,,,,,,
49,RpoB Knock-in__wt_044,3.9122892837,,1.0,92.0,3.9122892837,,,,,,,,,,
50,RpoB Knock-in__wt_lb,3.0669195225,0.5802219080851396,2.0,93.0,2.6566406767,94.0,3.4771983683,,,,,,,,
51,RpoB Knock-in__rpoBE546V_031,4.372107891,,1.0,95.0,4.372107891,,,,,,,,,,
52,RpoB Knock-in__rpoBE546V_044,3.2746888357,,1.0,96.0,3.2746888357,,,,,,,,,,
53,RpoB Knock-in__rpoBE546V_lb,3.5830555308000003,0.08497585725195857,2.0,97.0,3.6431425357,98.0,3.5229685259,,,,,,,,
54,RpoB Knock-in__rpoBE546V_glc,3.4536309333,,1.0,99.0,3.4536309333,,,,,,,,,,
55,RpoB Knock-in__rpoBE672K_glc,2.1217131575,0.07567910268121468,2.0,100.0,2.0681999508,101.0,2.1752263642,,,,,,,,
56,RpoB Knock-in__rpoBE672K_lb,2.19746728855,0.5315740924153803,2.0,102.0,1.8215876431,103.0,2.573346934,,,,,,,,
57,Crp ARs__wt_fru,3.6454071064,,1.0,104.0,3.6454071064,,,,,,,,,,
58,Crp ARs__wt_glyc,3.0561030679,0.5220982638301187,2.0,105.0,3.4252822907000002,106.0,2.6869238451,,,,,,,,
59,Crp ARs__delar1_glyc,3.28832703425,0.8276844160197603,2.0,107.0,2.703065771,108.0,3.8735882975,,,,,,,,
60,Crp ARs__delar1ar2_glyc,3.572109099066667,0.08448995575777166,3.0,109.0,3.6580715548000002,110.0,3.4891729619,111.0,3.5690827805,,,,,,
