,-0.03135231791784091,-0.015676158958920456,0.0,0.01567615895892046,0.03135231791784091,0.047028476876761365,0.06270463583568184,0.07838079479460228,0.09405695375352274,0.10973311271244321,0.12540927167136365,0.14108543063028411,0.15676158958920458,0.17243774854812502,0.18811390750704549,0.20379006646596592,0.2194662254248864,0.23514238438380683,0.2508185433427273,0.26649470230164773
thresh,-0.03919039739730114,0.03919039739730114,2,,,,,,,,,,,,,,,,,
unreg,26,738,2501,277,43,18,12,12,10,8,4,0,1,0,0,1,0,0,0,0
rpoS,0,40,123,29,12,10,5,4,5,1,3,1,2,0,0,0,0,0,0,0
unreg_genes,[],[],[],[],[],"['nupC' 'ugpB' 'phnB' 'yegS' 'STM1624' 'ggt' 'ybdR' 'yhjY' 'yqjG'
 'STM1987' 'yfdC' 'STM3688' 'galP' 'yncB' 'glgB' 'yebF' 'STM2655' 'ybhN']","['psiF' 'yfcG' 'yohF' 'bfr' 'yodD' 'ydeI' 'STM3681' 'yjbJ' 'STM1558'
 'yncC' 'yedP' 'STM1265']","['STM1260' 'ybdK' 'STM1261' 'yhcO' 'gcd' 'ybhP' 'yciG' 'ftnB' 'STM0361'
 'ycgB' 'ymgE' 'ybhO']","['STM1513' 'STM1851' 'ybaY' 'yncD' 'yghA' 'yeaQ' 'yqaE' 'ycaP' 'chaB'
 'STM1559']",['ybgS' 'STM0080' 'yeaG' 'STM3774' 'STM0360' 'STM1560' 'STM1561' 'yahO'],['yhbO' 'ygdI' 'STM4519' 'yjgB'],[],['ygaM'],[],[],['STM1267'],[],[],[],[]
rpoS_genes,[],"['STM2571' 'csgE' 'fadL' 'aceE' 'yrfB' 'STM2570' 'yjiY' 'ilvY' 'STM3128'
 'ansP' 'eno' 'phsC' 'lpdA' 'aceF' 'yddG' 'oxyR' 'speC' 'epd' 'STM1793'
 'znuA' 'xthA' 'STM1790' 'yjcH' 'yegB' 'proX' 'mpl' 'artP' 'STM1499'
 'yegN' 'rpoE' 'stbB' 'sucD' 'yjcG' 'yafB' 'ftsQ' 'gpmA' 'ftsZ' 'ymbA'
 'yabI' 'yneC']","['dinP' 'yrfD' 'yibP' 'xapA' 'rseA' 'STM1789' 'ynfI' 'xapB' 'cpxA'
 'STM1786' 'yegO' 'ygfA' 'luxS' 'yadS' 'mglC' 'artQ' 'pykA' 'baeR' 'csgF'
 'rseB' 'rhaR' 'phsB' 'tolC' 'ftsA' 'yifA' 'yieN' 'glgS' 'gidB' 'STM1791'
 'pgk' 'yrfC' 'artM' 'folK' 'STM2126' 'pfs' 'phoU' 'pqiA' 'csgG' 'yihG'
 'pstB' 'cpxR' 'sucC' 'gidA' 'STM1498' 'pmgI' 'pfkA' 'cbpA' 'btuF' 'fba'
 'tpiA' 'yjcC' 'csgC' 'himD' 'pdhR' 'ego' 'gapA' 'STM1787' 'artI' 'yciT'
 'sucA' 'ydeY' 'sucB' 'cfa' 'ybjP' 'STM1792' 'rsd' 'yrfA' 'pykF' 'mglA'
 'pabA' 'yneB' 'yigQ' 'proV' 'STM1496' 'pstA' 'ygiC' 'topA' 'baeS' 'rpoH'
 'gor' 'ppx' 'proW' 'rseC' 'pdgL' 'gyrB' 'ygiB' 'pcnB' 'ppk' 'yieM' 'pstC'
 'csgD' 'galK' 'acs' 'crr' 'STM1788' 'himA' 'sohB' 'ompN' 'fumC' 'mglB'
 'csgB' 'nifJ' 'recF' 'speB' 'hmpA' 'yneA' 'menG' 'pstS' 'hnr' 'pgi'
 'nhaA' 'galT' 'galM' 'ldcC' 'pqiB' 'galE' 'ychK' 'ydeZ' 'csrA' 'ada'
 'csgA' 'frdA' 'mutS']","['dnaN' 'yciR' 'yqhE' 'glk' 'nhaR' 'rhaS' 'yccD' 'yjfO' 'treF' 'alkB'
 'pfkB' 'uspB' 'yaiC' 'glgP' 'acnA' 'adhE' 'csiE' 'frdB' 'aidB' 'frdD'
 'bolA' 'frdC' 'gabP' 'astE' 'STM1562' 'yggE' 'gabT' 'astB' 'ydcW']","['glgA' 'astC' 'glgC' 'astA' 'astD' 'aldB' 'narU' 'STM2789' 'ybiI' 'yciE'
 'yehV' 'gabD']",['ygaF' 'sodC' 'dps' 'phrB' 'proP' 'rpsV' 'yhfG' 'yciF' 'treA' 'yhjG'],['oat' 'fic' 'yehW' 'osmE' 'yehX'],['wraB' 'yccJ' 'poxB' 'tktB'],['yehY' 'blc' 'talA' 'msyB' 'yehZ'],['otsA'],['otsB' 'ygaU' 'katE'],['osmY'],['fbaB' 'yiaG'],[],[],[],[],[],[],[]
