,Value,list
TF,AntR,
reg_genes,0,[]
comp_genes,8,['antR' 'PA2682']
both_genes,0,['catC' 'catA' 'antB' 'antC' 'catB' 'antA']
reg_genes2,6,
comp_genes2,0,
both_genes2,0,
