,Value,list
TF,DegU,
reg_genes,84,"['cheY' 'yxjI' 'aspP' 'epr' 'swrAAc' 'sacB' 'yxjJ' 'fliP' 'fliI' 'sacX'
 'sacY' 'minJ' 'fbnA' 'cheB' 'flgE' 'comFB' 'fliR' 'flgL' 'csrA' 'bslA'
 'swrB' 'flgB' 'flgD' 'fliK' 'comFC' 'fliZ' 'flgN' 'levB' 'fliJ' 'swrAAn'
 'uglF' 'cheC' 'bznD' 'flgK' 'capB' 'fliQ' 'capA' 'fliY' 'flgM' 'ylxF'
 'flhF' 'cheA' 'fliE' 'edmS' 'degQ' 'wapA' 'fliH' 'fliW' 'degU' 'aprE'
 'wapI' 'yviE' 'capC' 'swrD' 'comFA' 'tkmA' 'ptkA' 'bpr' 'flhG' 'comK'
 'flhA' 'fliF' 'ptpZ' 'cheD' 'flgC' 'yvyF' 'fliL' 'fliM' 'fliG' 'sigD'
 'flhB' 'sipT' 'degS' 'cheW']"
comp_genes,27,"['rsh' 'efp' 'yhdX' 'rttN' 'yfjD' 'ywqH' 'yfjC' 'yjhB' 'yfjB' 'yxiC'
 'yczC' 'rtbD' 'yfjA' 'yxiB' 'BSU_02785' 'ywqI' 'yjhA']"
both_genes,10,['yukD' 'yvcB' 'yueB' 'yukE' 'yueC' 'yukAB' 'yukC' 'ycdA' 'yvcA' 'yvzA']
reg_genes2,0,
comp_genes2,0,
both_genes2,0,
