,-0.10699349384421139,-0.08559479507536912,-0.06419609630652684,-0.042797397537684564,-0.02139869876884229,-1.3877787807814457e-17,0.02139869876884226,0.04279739753768455,0.06419609630652681,0.08559479507536907,0.10699349384421136,0.12839219261305365,0.1497908913818959,0.17118959015073817,0.1925882889195805,0.21398698768842275,0.23538568645726501,0.25678438522610725,0.2781830839949495,0.2995817827637919
thresh,-0.11769284322863253,0.11769284322863253,2,,,,,,,,,,,,,,,,,
unreg,0,0,6,42,620,2615,544,40,5,1,0,0,0,0,0,1,0,0,0,0
cytR,0,0,0,0,0,1,1,0,2,1,0,0,1,2,2,0,1,1,0,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['yhfC'],[],[],[],[]
cytR_genes,[],[],[],[],[],['ppiA'],['rpoH'],[],['deoD' 'cytR'],['deoB'],[],[],['deoA'],['tsx' 'ycdZ'],['deoC' 'nupC'],[],['udp'],['cdd'],[],[]
