,PSPTOA0060
SRX1828913,0.028231031400000002
SRX1828914,-2.7609495645
SRX1828915,0.0439691138
SRX1828916,-2.8131904387
SRX1828917,-0.0722001452
SRX1828918,-2.9732552155
SRX3983989,0.6223066977
SRX3983990,0.3912238769
SRX3983993,1.0332743301
SRX3983994,1.0412484298
SRX3983995,0.19762067460000002
SRX3983996,1.2163829445
SRX3983997,1.1325150914
SRX3983998,0.1219775399
SRX3983999,0.2154686842
SRX3984000,0.3239134128
SRX3984001,1.2467918686
SRX3984002,1.2822456892
SRX3984003,1.3111317295
SRX3984004,0.23684435950000002
SRX3984005,0.34682274750000003
SRX3984006,1.4304451011000001
SRX3984007,1.033881518
SRX3984008,0.3836871504
SRX3984009,0.2649061721
SRX3984010,1.1873261019
SRX3984011,0.2272329761
SRX3984012,0.39878067500000003
SRX3984013,0.2961204321
SRX3984014,0.2597379051
SRX3984015,1.2584714909999999
SRX3984016,0.4717616338
SRX3984017,1.2374301611
SRX3984019,0.3987222378
SRX3984020,1.15865677
SRX3984021,1.5802155503000002
SRX3984022,1.3289987577
SRX3984023,-0.0669246228
SRX3984024,0.353420685
SRX3984025,0.2199000147
SRX3984026,0.2012506992
SRX3984027,0.38000079000000003
SRX3984028,0.2501139987
SRX3984029,0.4434679675
SRX3984031,1.6120358381000002
SRX3984032,1.5898011382
SRX3984034,-0.0112622078
SRX3984035,0.2705908284
SRX3984036,1.8798855343
SRX3984037,2.3137844806
SRX3984038,2.0547075889
SRX3984039,2.0453631491
SRX3984040,0.2652668606
SRX3984041,1.7342320091999999
SRX3984042,1.171362238
SRX3984043,0.4476113923
SRX3984045,0.2811210911
SRX3984046,0.07068775000000001
SRX3984047,1.5448702616999999
SRX3984048,1.2987748944
SRX3984049,1.4329335547
SRX3984050,1.1629278582
SRX3984051,1.6691790942
SRX3984052,0.4362970024
SRX3984056,1.596293227
SRX3984057,1.6916829364
SRX3984058,1.5128057005
SRX3984059,0.0499868622
SRX3984061,-0.0282858203
SRX3984062,0.0116030014
SRX3984063,0.0652260305
SRX3984064,0.2610278293
SRX3984065,0.3419118412
SRX3984066,0.42468975130000003
SRX3984067,0.2880529951
SRX3984068,0.49536577860000003
SRX3984069,0.9148374464000001
SRX3984070,1.3441848122
SRX3984071,1.1615643679
SRX3984073,0.3623912556
SRX3984074,0.35545296590000003
SRX3984077,0.2312667425
SRX3984078,0.3814958918
SRX3984079,1.4371282751
SRX3984080,0.007499080500000001
SRX3984082,0.22701966640000001
SRX3984084,1.6286699396
