,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X
0,algU_regulon__empty_vector,0.0,0.35110192099326465,3.0,0.0,0.23773907560000002,2.0,-0.4032683034,4.0,0.1655292278,,,,,,,,,,,,,,,,,,,,,,
1,algU_regulon__algU_overexpression,-0.9503327245333334,0.3573612063605804,3.0,1.0,-0.6110195983000001,3.0,-1.3233534526000001,5.0,-0.9166251227000001,,,,,,,,,,,,,,,,,,,,,,
2,co_culture__c_viol_40,-0.77911912715,0.23947617141213481,4.0,6.0,-1.0612537387,20.0,-0.8849004739,40.0,-0.6400131412,63.0,-0.5303091548000001,,,,,,,,,,,,,,,,,,,,
3,co_culture__c_viol_12.5,-0.4612744067250001,0.2888929768557337,4.0,7.0,-0.8929694650000001,33.0,-0.3509179441,81.0,-0.2903816672,82.0,-0.31082855060000003,,,,,,,,,,,,,,,,,,,,
4,co_culture__b_thai_30,-2.5381989928250004,0.07891125749556603,4.0,8.0,-2.5604725992,51.0,-2.4713310464,65.0,-2.4807490742000002,76.0,-2.6402432515000003,,,,,,,,,,,,,,,,,,,,
5,co_culture__b_thai_25,-2.130333061,0.6989002972342786,3.0,9.0,-2.3846571775,22.0,-2.6664590686,49.0,-1.3398829369,,,,,,,,,,,,,,,,,,,,,,
6,co_culture__mono_30,-0.32684414975000003,0.22550284665977913,2.0,10.0,-0.1673895577,26.0,-0.48629874180000005,,,,,,,,,,,,,,,,,,,,,,,,
7,co_culture__b_thai_12.5,-2.5245679669,0.19169196726898247,3.0,11.0,-2.3577505923,54.0,-2.7339718246,83.0,-2.4819814838,,,,,,,,,,,,,,,,,,,,,,
8,co_culture__b_thai_35,-2.64556945555,0.28920866040547655,4.0,12.0,-2.6464712419,48.0,-2.2457511813,64.0,-2.9208640363000002,78.0,-2.7691913627,,,,,,,,,,,,,,,,,,,,
9,co_culture__mono_25,-0.289387801,0.1849438459493115,4.0,13.0,-0.37588054590000003,38.0,-0.49483160260000003,67.0,-0.2152215275,72.0,-0.071617528,,,,,,,,,,,,,,,,,,,,
10,co_culture__c_viol_30,-0.7345913168333333,0.18761867936186616,3.0,14.0,-0.906813368,41.0,-0.7623022692,85.0,-0.5346583133,,,,,,,,,,,,,,,,,,,,,,
11,co_culture__c_viol_35,-0.83544407975,0.2162611285167932,4.0,15.0,-1.0735491468,52.0,-0.8772500795,71.0,-0.5493896759,80.0,-0.8415874168,,,,,,,,,,,,,,,,,,,,
12,co_culture__b_thai_40,-2.5003098550666665,0.5395124586122073,3.0,16.0,-3.0557357445,53.0,-2.4669332646,77.0,-1.9782605561,,,,,,,,,,,,,,,,,,,,,,
13,co_culture__b_thai_45,-2.7904481110333332,0.628331148746605,3.0,17.0,-3.2089414267,50.0,-2.0679300425,66.0,-3.0944728639,,,,,,,,,,,,,,,,,,,,,,
14,co_culture__b_thai_c_viol_40,-2.4911088939,0.2506674242077079,3.0,18.0,-2.4174903983,25.0,-2.2854941425,62.0,-2.7703421409,,,,,,,,,,,,,,,,,,,,,,
15,co_culture__mono_35,-0.1704015956,0.430533979507156,4.0,19.0,-0.4908320216,28.0,0.3219347963,56.0,0.0568800869,73.0,-0.569589244,,,,,,,,,,,,,,,,,,,,
16,co_culture__b_thai_c_viol_45,-2.5017346839999997,0.3731800968597925,4.0,21.0,-2.2705263704,34.0,-2.9847191957,45.0,-2.5987402864,58.0,-2.1529528835,,,,,,,,,,,,,,,,,,,,
17,co_culture__c_viol_25,-0.65050209335,0.18809826671946572,4.0,23.0,-0.7570220033,42.0,-0.7906925233000001,70.0,-0.6766628591,79.0,-0.37763098770000003,,,,,,,,,,,,,,,,,,,,
18,co_culture__mono_45,-0.249103974675,0.25601227291423495,4.0,24.0,0.1004597254,29.0,-0.24252289400000002,68.0,-0.35311825210000003,74.0,-0.501234478,,,,,,,,,,,,,,,,,,,,
19,co_culture__mono_40,-0.21496772012499998,0.05253312426948491,4.0,27.0,-0.2266454141,31.0,-0.28168174230000004,69.0,-0.1581731751,75.0,-0.193370549,,,,,,,,,,,,,,,,,,,,
20,co_culture__b_thai_c_viol_35,-2.33127206385,0.40082103375544054,4.0,30.0,-1.87866252,32.0,-2.4524638696,59.0,-2.1748700888,86.0,-2.819091777,,,,,,,,,,,,,,,,,,,,
21,co_culture__b_thai_c_viol_25,-2.420526686,,1.0,35.0,-2.420526686,,,,,,,,,,,,,,,,,,,,,,,,,,
22,co_culture__b_thai_c_viol_30,-2.5975336154999997,0.4878029956723704,4.0,36.0,-2.4524380086,44.0,-2.2802171818,60.0,-2.3361950257,61.0,-3.3212842459,,,,,,,,,,,,,,,,,,,,
23,co_culture__mono_12.5,0.0,0.16508304892952128,4.0,37.0,0.06614229840000001,46.0,-0.1647881477,57.0,-0.1012788683,84.0,0.1999247176,,,,,,,,,,,,,,,,,,,,
24,co_culture__c_viol_45,-0.6713851472500001,0.016708478640488512,2.0,39.0,-0.6595704687,43.0,-0.6831998258,,,,,,,,,,,,,,,,,,,,,,,,
25,co_culture__b_thai_c_viol_12.5,-2.7643446864500003,0.17142176256123567,2.0,47.0,-2.6431311957,55.0,-2.8855581772,,,,,,,,,,,,,,,,,,,,,,,,
26,immunity_2__WT_sid2,-3.333331758762862e-11,0.5558465049290093,3.0,87.0,-0.2589416337,90.0,0.6380740608000001,93.0,-0.3791324272,,,,,,,,,,,,,,,,,,,,,,
27,immunity_2__WT_pad4,0.20615389013333338,0.7846321663901328,3.0,88.0,-0.6169649241,91.0,0.2898349665,94.0,0.9455916280000001,,,,,,,,,,,,,,,,,,,,,,
28,immunity_2__WT_PS,-0.1685709315,0.08879281789894107,3.0,89.0,-0.0793016356,92.0,-0.1695316843,95.0,-0.2568794746,,,,,,,,,,,,,,,,,,,,,,
29,immunity_in_vitro__WT_MM,6.938893903907228e-18,0.3314281781197202,4.0,96.0,0.38093314500000003,97.0,-0.1578749908,98.0,-0.3709725854,99.0,0.1479144312,,,,,,,,,,,,,,,,,,,,
30,immunity_isolated__WT_DE,-0.1611108809,0.2354589495247334,2.0,100.0,-0.3276055008,104.0,0.005383739,,,,,,,,,,,,,,,,,,,,,,,,
31,immunity_isolated__WT_DEPS,-0.54892650775,0.8545204340086668,2.0,101.0,0.0553106858,105.0,-1.1531637013,,,,,,,,,,,,,,,,,,,,,,,,
32,immunity_isolated__WT_WT,-8.333315519119347e-12,0.39025505681910244,12.0,102.0,-0.0557235767,110.0,-0.1625013108,117.0,-0.37809243670000003,125.0,-0.7920086825,131.0,0.2142766841,134.0,0.15666965260000001,138.0,0.1730621523,159.0,0.1447434564,162.0,0.16704988210000002,164.0,0.3194554844,170.0,0.6549538985000001,174.0,-0.4418852038,,,,
33,immunity_isolated__WT_npr1,-0.45613955154999997,1.1252484233213536,2.0,103.0,0.3395312391,126.0,-1.2518103422,,,,,,,,,,,,,,,,,,,,,,,,
34,immunity_isolated__AvrRpt2_WT,-0.5452979540571429,0.9730161402780412,14.0,106.0,-1.5096736274,113.0,0.10498188010000001,121.0,-0.9029726234000001,127.0,-0.1568636103,136.0,0.7345196271000001,142.0,0.8043780843,145.0,-1.9273862026000002,150.0,-0.7145285738,160.0,0.4622420286,161.0,-1.2023264342,163.0,-0.571256431,167.0,0.5416287446,172.0,-1.9763261804,176.0,-1.3205880384
35,immunity_isolated__AvrRpt2_npr1,-0.3608270816666667,0.8543886390884353,3.0,107.0,-0.6276847477,128.0,-1.0499371147,146.0,0.5951406174,,,,,,,,,,,,,,,,,,,,,,
36,immunity_isolated__AvrRpt2_DE,-0.48664290039999997,0.6440761711858325,3.0,108.0,-0.2213237221,129.0,-1.2209987705,147.0,-0.0176062086,,,,,,,,,,,,,,,,,,,,,,
37,immunity_isolated__AvrRpt2_DEPS,-0.1807104203,0.3037662223229806,2.0,109.0,0.0340847354,148.0,-0.395505576,,,,,,,,,,,,,,,,,,,,,,,,
