,PSPTO_3826
SRX1828913,-0.0315930428
SRX1828914,-0.1290793985
SRX1828915,0.0372835571
SRX1828916,-0.5378326794
SRX1828917,-0.0056905143
SRX1828918,-0.2842803903
SRX3983989,0.4664465065
SRX3983990,0.4283653873
SRX3983993,0.0844175774
SRX3983994,0.2684482977
SRX3983995,0.4129575122
SRX3983996,0.9045849002
SRX3983997,-0.0731860347
SRX3983998,0.3325333412
SRX3983999,0.31425035500000004
SRX3984000,0.3401947207
SRX3984001,-0.1437756238
SRX3984002,-0.3191803281
SRX3984003,0.1733049459
SRX3984004,0.3701574103
SRX3984005,0.44261516030000003
SRX3984006,0.0675238288
SRX3984007,0.213672738
SRX3984008,0.28857770580000003
SRX3984009,0.22942163310000002
SRX3984010,-0.2814260629
SRX3984011,0.1664368842
SRX3984012,0.2800148896
SRX3984013,0.1786339669
SRX3984014,0.4691833211
SRX3984015,0.2193488765
SRX3984016,0.5858059004
SRX3984017,-0.1196568078
SRX3984019,0.3978454919
SRX3984020,-0.3773494953
SRX3984021,0.323576684
SRX3984022,-0.1358484817
SRX3984023,0.1876801165
SRX3984024,0.1369937238
SRX3984025,0.2117154451
SRX3984026,0.3739655517
SRX3984027,0.24335856890000002
SRX3984028,0.3605362112
SRX3984029,0.3375010157
SRX3984031,-0.4106254563
SRX3984032,-0.42703653210000003
SRX3984034,-0.1462054967
SRX3984035,0.16011118400000002
SRX3984036,0.2533160638
SRX3984037,1.3641773148
SRX3984038,0.023395804200000002
SRX3984039,0.6588738154
SRX3984040,0.2770310811
SRX3984041,-0.0336597266
SRX3984042,0.7081403337000001
SRX3984043,0.3488351973
SRX3984045,-0.0157834705
SRX3984046,0.1494455032
SRX3984047,0.1147997191
SRX3984048,0.2805812929
SRX3984049,0.3118039784
SRX3984050,0.0611726277
SRX3984051,0.09955102090000001
SRX3984052,0.3186228418
SRX3984056,-0.3329580844
SRX3984057,-0.2298124463
SRX3984058,-0.6262676077
SRX3984059,0.15214627420000001
SRX3984061,0.1570906793
SRX3984062,0.16545510130000002
SRX3984063,0.1455857821
SRX3984064,0.3114925429
SRX3984065,0.1562117485
SRX3984066,0.36317600110000003
SRX3984067,0.31372991110000004
SRX3984068,0.2284734254
SRX3984069,-0.11878684810000001
SRX3984070,0.07221457
SRX3984071,0.0164820179
SRX3984073,0.3182603168
SRX3984074,0.2435795729
SRX3984077,0.283870551
