,PSPTO_1944
SRX1828913,0.7827763679
SRX1828914,-0.40940236480000003
SRX1828915,-0.6853606186
SRX1828916,-3.1811501104
SRX1828917,-0.0974157493
SRX1828918,-2.3013015722
SRX3983989,-0.5276674482
SRX3983990,-0.8212992098
SRX3983993,-2.4977903868
SRX3983994,-2.4631060758
SRX3983995,-0.0499738333
SRX3983996,-2.4604763885
SRX3983997,-2.5134451855
SRX3983998,0.11204336220000001
SRX3983999,-0.2421992823
SRX3984000,-0.1834778934
SRX3984001,-2.4976864954
SRX3984002,-2.2771097628
SRX3984003,-2.7791435694
SRX3984004,0.0944268174
SRX3984005,-0.1256050136
SRX3984006,-2.6671948531
SRX3984007,-3.2596412244
SRX3984008,0.0051002884
SRX3984009,-0.319909119
SRX3984010,-2.2016959556
SRX3984011,-0.0172556738
SRX3984012,-0.5064527401
SRX3984013,0.204616389
SRX3984014,0.0104161642
SRX3984015,-2.6368263061
SRX3984016,-0.4085808991
SRX3984017,-2.0648874905
SRX3984019,-0.4883416003
SRX3984020,-2.3288532107
SRX3984021,-2.6391690261000003
SRX3984022,-2.0591433364
SRX3984023,0.06427781710000001
SRX3984024,0.2304301922
SRX3984025,-0.0482583024
SRX3984026,-0.0722138896
SRX3984027,-0.0287568037
SRX3984028,-0.052334737400000005
SRX3984029,-0.11946464450000001
SRX3984031,-1.2492811644
SRX3984032,-1.1522075163
SRX3984034,-0.0331207933
SRX3984035,-2.8189589895
SRX3984036,-2.0563610093
SRX3984037,-2.0937257777
SRX3984038,-1.8953817954
SRX3984039,-2.3041589875
SRX3984040,-0.13261227
SRX3984041,-2.2085456207
SRX3984042,-2.6694037081
SRX3984043,-2.5756082616000002
SRX3984045,0.15279887250000002
SRX3984046,-0.0241957852
SRX3984047,-2.899547633
SRX3984048,-2.8331289408
SRX3984049,-2.7255090916
SRX3984050,-3.0015811
SRX3984051,-2.9412664243
SRX3984052,-0.2469288862
SRX3984056,-1.7718445425
SRX3984057,-1.5224778659
SRX3984058,-1.9641026584999999
SRX3984059,0.1225723828
SRX3984061,-0.0065423686
SRX3984062,-0.09374310200000001
SRX3984063,-0.4626079765
SRX3984064,-0.5173039422
SRX3984065,-0.07628314130000001
SRX3984066,-0.4170962502
