,-0.09271092634388439,-0.0695331947579133,-0.046355463171942196,-0.023177731585971098,0.0,0.023177731585971098,0.046355463171942196,0.06953319475791331,0.09271092634388439,0.11588865792985548,0.1390663895158266,0.1622441211017977,0.18542185268776878,0.20859958427373987,0.231777315859711,0.2549550474456821,0.2781327790316532,0.30131051061762426,0.32448824220359535,0.3476659737895665
thresh,-0.10429979213686995,0.10429979213686995,1,,,,,,,,,,,,,,,,,
unreg,0,7,39,506,2802,497,19,6,3,3,0,1,0,0,0,0,1,2,0,0
unreg_genes,[],[],[],[],[],[],[],[],[],['STM3356' 'ybgT' 'STM0333'],[],['STM2236'],[],[],[],[],['STM0332'],['STM0331' 'STM0330'],[],[]
