,USA300HOU_RS05425
USA300_LAC_U01-Set001_CAMHB_PreCulture_1,0.0
USA300_LAC_U01-Set001_CAMHB_Control_1,0.0
USA300_LAC_U01-Set001_CAMHB_0.15ug/mLNafcillin_1,0.0
USA300_LAC_U01-Set001_CAMHB_0.5ug/mLNafcillin_1,0.0
USA300_LAC_U01-Set001_CAMHB_1ug/mLNafcillin_1,0.0
USA300_LAC_U01-Set001_CAMHB_PreCulture_2,0.0
USA300_LAC_U01-Set001_CAMHB_Control_2,0.0
USA300_LAC_U01-Set001_CAMHB_0.15ug/mLNafcillin_2,0.0
USA300_LAC_U01-Set001_CAMHB_0.5ug/mLNafcillin_2,0.0
USA300_LAC_U01-Set001_CAMHB_1ug/mLNafcillin_2,0.0
USA300_TCH1516_U01-Set000_CAMHB_Control_1,0.0
USA300_TCH1516_U01-Set000_CAMHB_0.0625ug/mLNafcillin_1,0.0
USA300_TCH1516_U01-Set000_CAMHB_0.5ug/mLNafcillin_1,1.1774827548
USA300_LAC_U01-Set001_R10LB_PreCulture_1,0.0
USA300_LAC_U01-Set001_R10LB_PreCulture_2,0.0
USA300_LAC_U01-Set001_R10LB_Control_1,0.0
USA300_LAC_U01-Set001_R10LB_0.1ug/mLNafcillin_1,0.0
USA300_LAC_U01-Set001_R10LB_0.15ug/mLNafcillin_1,0.0
USA300_LAC_U01-Set001_R10LB_Control_2,0.0
USA300_LAC_U01-Set001_R10LB_0.1ug/mLNafcillin_2,0.0
USA300_LAC_U01-Set001_R10LB_0.15ug/mLNafcillin_2,0.0
USA300_TCH1516_U01-Set000_R10LB_Control_1,3.237302013
USA300_TCH1516_U01-Set000_R10LB_0.031ug/mLNafcillin_1,3.7391078347
USA300_TCH1516_U01-Set000_R10LB_0.0625ug/mLNafcillin_1,3.2935536873
USA300_TCH1516_U01-Set000_R10LB_Control_2,1.3295336378
USA300_TCH1516_U01-Set000_R10LB_0.031ug/mLNafcillin_2,3.7302784216
USA300_TCH1516_U01-Set000_R10LB_0.0625ug/mLNafcillin_2,2.7919451467
USA300_TCH1516_U01-Set000_CAMHB_PreCulture_1,1.9805249245
USA300_TCH1516_U01-Set000_CAMHB_PreCulture_2,1.6314427968
USA300_TCH1516_U01-Set000_CAMHB_Control_2,0.0
USA300_TCH1516_U01-Set000_CAMHB_0.0625ug/mLNafcillin_2,0.0
USA300_TCH1516_U01-Set000_CAMHB_0.5ug/mLNafcillin_2,1.051314823
USA300_TCH1516_U01-Set000_CAMHB_1ug/mLNafcillin_1,1.0279242139
USA300_TCH1516_U01-Set000_CAMHB_1ug/mLNafcillin_2,0.0
USA300_LAC_U01-Set004_CAMHB_Control_1,0.0
USA300_LAC_U01-Set004_CAMHB_0.65ug/mLVancomycin_1,0.0
USA300_LAC_U01-Set004_CAMHB_0.7ug/mLVancomycin_1,0.0
USA300_LAC_U01-Set004_CAMHB_0.8ug/mLVancomycin_1,0.0
USA300_LAC_U01-Set004_CAMHB_Control_2,0.0
USA300_LAC_U01-Set004_CAMHB_0.65ug/mLVancomycin_2,0.0
USA300_LAC_U01-Set004_CAMHB_0.7ug/mLVancomycin_2,0.0
USA300_LAC_U01-Set004_CAMHB_0.8ug/mLVancomycin_2,0.0
USA300_LAC_U01-Set004_R10LB_Control_1,0.0
USA300_LAC_U01-Set004_R10LB_0.6ug/mLVancomycin_1,0.0
USA300_LAC_U01-Set004_R10LB_0.8ug/mLVancomycin_1,0.0
USA300_LAC_U01-Set004_R10LB_Control_2,0.0
USA300_LAC_U01-Set004_R10LB_0.6ug/mLVancomycin_2,0.0
USA300_LAC_U01-Set004_R10LB_0.8ug/mLVancomycin_2,0.0
USA300_TCH1516_U01-Set003_CAMHB_Control_2,1.2059337397
USA300_TCH1516_U01-Set003_CAMHB_0.45ug/mLVancomycin_2,1.1236302099
USA300_TCH1516_U01-Set003_CAMHB_0.65ug/mLVancomycin_2,1.0535235809
USA300_TCH1516_U01-Set003_CAMHB_0.7ug/mLVancomycin_2,0.0
USA300_TCH1516_U01-Set003_CAMHB_Control_3,0.0
USA300_TCH1516_U01-Set003_CAMHB_0.45ug/mLVancomycin_3,0.0
USA300_TCH1516_U01-Set003_CAMHB_0.65ug/mLVancomycin_3,1.037607005
USA300_TCH1516_U01-Set003_CAMHB_0.7ug/mLVancomycin_3,0.0
USA300_LAC_ICA-Set001_R10LB_Control_1,0.0
USA300_LAC_ICA-Set001_R10LB_Control_2,0.0
USA300_LAC_ICA-Set001_R10LB_1.5mMIle_1,0.0
USA300_LAC_ICA-Set001_R10LB_1.5mMIle_2,0.0
USA300_LAC_ICA-Set001_R10LB_4percentNaCl_1,0.0
USA300_LAC_ICA-Set001_R10LB_4percentNaCl_2,0.0
USA300_LAC_ICA-Set001_R10LB_5.5pH_1,0.0
USA300_LAC_ICA-Set001_R10LB_5.5pH_2,0.0
USA300_TCH1516_BK-Set001_THB_Control_1,6.0467643005
USA300_TCH1516_BK-Set001_THB_Control_2,4.1148250314
USA300_TCH1516_BK-Set001_THB_0.25ug/mLLinezolid_1,3.3047690224
USA300_TCH1516_BK-Set001_THB_0.25ug/mLLinezolid_2,4.3098853816
USA300_TCH1516_BK-Set001_THB_2.5ug/mLNafcillin_1,4.1628325255
USA300_TCH1516_BK-Set001_THB_2.5ug/mLNafcillin_2,4.5311214973
USA300_TCH1516_BK-Set001_THB_0.5ug/mLVancomycin_1,4.2966249988
USA300_TCH1516_BK-Set001_THB_0.5ug/mLVancomycin_2,4.8924876112
USA300_LAC_ICA-Set002_CAMHB_25mMNaCHO3_1,0.0
USA300_LAC_ICA-Set002_CAMHB_25mMNaCHO3_2,0.0
USA300_LAC_ICA-Set002_CAMHB_2gLglucose_1,0.0
USA300_LAC_ICA-Set002_CAMHB_2gLglucose_2,0.0
USA300_LAC_ICA-Set002_CAMHB_Control_1,0.0
USA300_LAC_ICA-Set002_CAMHB_Control_2,0.0
USA300_LAC_ICA-Set002_R10LB_25ugmLadenine_1,0.0
USA300_LAC_ICA-Set002_R10LB_25ugmLadenine_2,0.0
USA300_LAC_ICA-Set002_R10LB_25ugmLguanine_1,0.0
USA300_LAC_ICA-Set002_R10LB_25ugmLguanine_2,0.0
USA300_SNFM1_ICA-Set002_CAMHB_Control_1,2.1756264973
USA300_SNFM1_ICA-Set002_CAMHB_Control_2,1.2959601955
USA300_SNFM1_ICA-Set002_R10LB_Control_1,1.9043397025000002
USA300_SNFM1_ICA-Set002_R10LB_Control_2,2.2574994998999998
USA300_SNFR19_ICA-Set002_CAMHB_Control_1,2.0704621283
USA300_SNFR19_ICA-Set002_CAMHB_Control_2,1.0337503342
USA300_SNFR19_ICA-Set002_R10LB_Control_1,2.3045213864000003
USA300_SNFR19_ICA-Set002_R10LB_Control_2,2.5217649626
USA300_TCH1516_ICA-Set002_CAMHB_Control_1,1.8374002971999999
USA300_TCH1516_ICA-Set002_CAMHB_Control_2,2.5744938934
USA300_TCH1516_ICA-Set002_R10LB_Control_1,1.2790946916
USA300_TCH1516_ICA-Set002_R10LB_Control_2,1.1988872429
USA300_LAC_ICA-Set002_R10LBnoGlu_1gLmaltose_2,0.0
USA300_LAC_ICA-Set002_CAMHB_0.0195ug/mLMupirocin_1,0.0
USA300_LAC_ICA-Set002_R10LBnoGlu_1gLmaltose_1,0.0
USA300_LAC_ICA-Set002_CAMHB_0.0195ug/mLMupirocin_2,0.0
USA300_TCH1516_ICA-Set003_250nMParaquat_1,1.6587805665
USA300_TCH1516_ICA-Set003_250nMParaquat_2,1.7882731714000002
USA300_TCH1516_ICA-Set003_2gLGalactose_1,1.4377859058
USA300_TCH1516_ICA-Set003_2gLGalactose_2,0.0
USA300_TCH1516_ICA-Set003_2gLPyruvate_1,0.0
USA300_TCH1516_ICA-Set003_2gLPyruvate_2,1.018567074
USA300_TCH1516_ICA-Set003_Control_1,1.1501477388
USA300_TCH1516_ICA-Set003_Control_2,0.0
USA300_TCH1516_ICA-Set003_StationaryPhase_1,1.2300650826
USA300_TCH1516_ICA-Set003_StationaryPhase_2,0.0
