sample,BSU24990
LBexp_1,7.416
LBexp_2,8.0317
LBexp_3,7.7483
LBtran_1,8.641
LBtran_2,7.2818
LBtran_3,7.4234
LBstat_1,8.8668
LBstat_2,8.6234
LBstat_3,8.7347
LBGexp_1,7.0893
LBGexp_2,7.1638
LBGexp_3,7.3399
LBGtran_2,8.5167
LBGtran_3,7.8395
LBGstat_1,13.4349
LBGstat_2,10.8918
LBGstat_3,11.3834
S0_1,7.002999999999999
S0_2,7.2395
S0_3,7.5861
S1_1,7.261
S1_2,7.209
S1_3,7.192
S2_1,8.0275
S2_2,7.914
S2_3,7.6486
S3_1,8.7225
S3_2,10.3602
S4_1,9.7372
S4_2,10.3633
S4_3,9.012
S5_1,10.6616
S5_2,12.1273
S5_3,10.7965
S6_1,10.1976
S6_2,7.3961
S6_3,10.6521
S6/t_1,10.077
S6/t_2,7.4896
S6_4,10.6465
S6_5,11.5726
S6_6,10.6887
S7_4,12.0229
S7_5,11.3695
S7_6,11.6
S8_4,11.5149
S8_5,8.771
G135_1,8.9479
G135_3,8.0714
G150_1,8.6657
G150_2,9.5365
G150_3,8.4296
G180_1,9.3646
G180_2,9.5591
G180_3,8.3621
C30_1,8.7759
C30_2,8.7549
C90_1,7.6386
C90_2,7.1467
BI_1,14.0573
BI_2,14.7725
BC_2,8.1772
BC/t_1,8.5004
BC/t_2,8.6781
BC_1,8.1861
Sw_1,10.7817
Sw_2,7.4405
BT_1,8.8424
BT_2,8.5724
B36_1,11.9493
B36_2,11.9706
B60_1,14.1195
B60_2,14.4447
M9exp_1,7.1638
M9exp_2,7.2572
M9exp_3,7.1008
M9tran_1,7.5874
M9tran_2,7.7373
M9tran_3,7.2782
M9stat_1,8.0507
M9stat_2,8.1072
M9stat_3,7.8208
M+G_1,8.023
M+G_2,7.39
M+G_3,7.4156
Glu_1,7.2744
Glu_2,7.3541
Glu_3,7.3996
Fru_1,7.556
Fru_2,7.5822
Fru_3,7.3651
Mal_1,7.2498
Mal_2,7.8919
Mal_3,7.4771
G+S_2,7.8841
G+S_3,8.0575
Pyr_1,7.7672
Pyr_2,8.5198
Pyr_3,8.3532
Gly_1,11.435
Gly_2,12.0483
Gly_3,10.9941
Glucon_1,8.2069
Glucon_2,8.2755
Glucon_3,8.3337
aero_1,7.0706
aero_2,7.2247
aero_3,7.0751
nit_1,8.0249
nit_2,8.1438
nit_3,8.3084
ferm_1,8.5393
ferm_2,8.6106
ferm_3,9.0454
T-5.40H_1,7.4711
T-4.40H_1,7.4225
T-3.40H_1,7.3129
T-2.40H_1,7.3967
T-1.40H_1,7.4289
T-1.10H_1,7.3203
T-0.40H_1,7.2281
T0.0H_1,7.1599
T0.30H_1,7.676
T1.0H_1,7.4359
T1.30H_1,7.7847
T2.0H_1,8.0762
T2.30H_1,8.1198
T3.0H_1,7.8581
T3.30H_1,8.2842
T4.0H_1,8.0405
T5.0H_1,8.1749
HPh_1,9.4626
HPh_2,8.9339
HPh_3,8.6436
LPh_1,9.7803
LPh_2,9.1271
LPh_3,8.3914
LPhT_1,16.0733
LPhT_2,16.2951
LPhT_3,16.3669
SMMPr_1,8.5875
SMMPr_2,8.3615
SMMPr_3,8.2208
HiTm_1,9.3899
HiTm_2,7.5053
HiTm_3,8.0242
LoTm_1,7.5875
LoTm_2,7.232
LoTm_3,7.0019
HiOs_1,9.9472
HiOs_2,9.764
HiOs_3,10.2215
BMM_1,6.9312
BMM_2,6.9893
BMM_3,7.2451
Heat_1,7.6432
Heat_2,7.1301
Heat_3,7.6849
Cold_1,9.2226
Cold_2,8.1459
Cold_3,8.1956
Etha_1,7.9663
Etha_2,8.2197
Etha_3,7.9586
SMM_1,7.1046
SMM_2,6.8927
SMM_3,6.7915
Salt_1,7.1022
Salt_2,7.0079
Salt_3,7.0777
Mt0_1,7.3125
Mt0_3,6.812
M0t45_1,7.4378
M0t45_2,10.7659
M0t45_3,7.4115
M0t90_1,8.1025
M0t90_2,8.5923
M0t90_3,8.0755
M40t45_1,7.5508
M40t45_2,7.3066
M40t45_3,7.2029
M40t90_1,8.4135
M40t90_2,8.5196
M40t90_3,8.189
dia0_1,7.1642
dia0_2,7.0777
dia0_3,6.7387
dia5_1,7.9452
dia5_2,7.8045
dia5_3,6.8955
dia15_1,7.2894
dia15_2,7.2778
dia15_3,8.2666
Diami_1,7.6387
Diami_2,7.3189
Diami_3,7.7885
Paraq_1,8.1341
Paraq_2,7.9036
Paraq_3,7.7368
H2O2_1,7.5418
H2O2_2,7.4929999999999986
H2O2_3,8.0506
Oxctl_1,8.5184
Oxctl_2,8.5099
Oxctl_3,9.0525
GM-0.1_1,7.4612
GM-0.2_1,7.9072
GM+5_1,7.1049
GM+15_1,7.2073
GM+25_1,7.0035
GM+45_1,7.2079
GM+60_1,6.9181
GM+90_1,7.2864
GM+120_1,7.9785
GM+150_1,7.625
GM-0.1_2,6.832999999999998
GM-0.2_2,7.6237
GM+5_2,6.7810000000000015
GM+10_2,6.7007
GM+15_2,7.1311
GM+25_2,6.9801
GM+45_2,6.456
GM+60_2,7.3507
GM+90_2,7.7554
GM+150_2,7.7539
GM-0.1_3,7.3918
GM-0.2_3,6.8183
GM+5_3,7.1545
GM+10_3,6.8041
GM+15_3,7.0997
GM+25_3,7.3028
GM+45_3,7.786
GM+60_3,7.5648
GM+90_3,7.6459
GM+120_3,8.2083
GM+150_3,7.4147
MG-0.1_1,7.3054
MG+5_1,7.5459
MG+10_1,7.3474
MG+15_1,7.2803
MG+25_1,7.2094
MG+45_1,7.3698
MG+120_1,7.4199
MG+150_1,7.3475
MG-0.1_2,6.8784
MG-0.2_2,6.9506
MG+5_2,6.8428
MG+10_2,7.0705
MG+15_2,7.9069
MG+25_2,7.1883
MG+45_2,7.1485
MG+60_2,7.1761
MG+90_2,6.6678
MG+120_2,7.1005
MG-0.1_3,7.4712
MG-0.2_3,7.4218
MG+5_3,7.6139
MG+10_3,7.7764
MG+15_3,7.3201
MG+25_3,7.2909
MG+45_3,7.3118
MG+60_3,7.4251
MG+90_3,6.8927
MG+120_3,6.9789
MG+150_3,7.0981
