,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A
0,LB__LBexp,9.666748141766666,1.8050633851726878,3.0,0.0,11.6395625988,1.0,9.2627979186,2.0,8.0978839079,,,,,,,,,,
1,LB__LBtran,36.2108364377,4.515572378412801,3.0,3.0,40.8756718382,4.0,35.895812333,5.0,31.8610251419,,,,,,,,,,
2,LB__LBstat,38.4018930363,0.24398474117117588,3.0,6.0,38.5810139105,7.0,38.1240101676,8.0,38.5006550308,,,,,,,,,,
3,LB__LBGexp,-7.2435791768666675,2.7648489146710586,3.0,9.0,-6.6558050921,10.0,-10.2550535205,11.0,-4.819878918,,,,,,,,,,
4,LB__LBGtran,-5.0098310674,3.594221320060438,2.0,12.0,-2.4683327989,13.0,-7.5513293359,,,,,,,,,,,,
5,LB__LBGstat,-3.9222210768666663,2.1540517359142286,3.0,14.0,-6.4010971246,15.0,-2.8597549038,16.0,-2.5058112022,,,,,,,,,,
6,Life Cycle__S0,28.00817519423333,2.0251189608731455,3.0,17.0,25.7287831757,18.0,28.6957806981,19.0,29.5999617089,,,,,,,,,,
7,Life Cycle__S1,28.529610963233335,1.7259435146326858,3.0,20.0,26.9271912804,21.0,28.3046291141,22.0,30.3570124952,,,,,,,,,,
8,Life Cycle__S2,29.61661627293333,1.9194343428588971,3.0,23.0,27.527395869,24.0,31.3020047317,25.0,30.0204482181,,,,,,,,,,
9,Life Cycle__S3,27.5092404624,1.4041965687754465,2.0,26.0,26.5163235465,27.0,28.5021573783,,,,,,,,,,,,
10,Life Cycle__S4,30.372497139666667,0.5470463813671677,3.0,28.0,29.7409230915,29.0,30.6785163785,30.0,30.698051949,,,,,,,,,,
11,Life Cycle__S5,29.65542979386667,0.47142853461877937,3.0,31.0,29.2603703171,32.0,30.1772909532,33.0,29.5286281113,,,,,,,,,,
12,Life Cycle__S6,29.0466554564625,1.8152982512899385,8.0,34.0,31.2671948869,35.0,28.0312682562,36.0,30.9472417706,37.0,31.089024959,38.0,26.4018115703,39.0,27.8184146002,40.0,28.4602766724,41.0,28.3580109361
13,Life Cycle__S7,27.9504635606,0.37694850306872935,3.0,42.0,28.1368180347,43.0,28.1979389053,44.0,27.5166337418,,,,,,,,,,
14,Life Cycle__S8,27.1280945262,1.6458196311555024,2.0,45.0,28.291864748,46.0,25.9643243044,,,,,,,,,,,,
15,Life Cycle__G135,-0.85916336215,0.02714052793808096,2.0,47.0,-0.8783546135,48.0,-0.8399721108,,,,,,,,,,,,
16,Life Cycle__G150,9.673062510866666,6.405624516613682,3.0,49.0,13.0272316337,50.0,2.2868460041,51.0,13.7051098948,,,,,,,,,,
17,Life Cycle__G180,-4.4660005649,1.4631207751812807,3.0,52.0,-5.5365395109,53.0,-5.0626242744,54.0,-2.7988379094,,,,,,,,,,
