,ABUW_0353
SRX3737100,-0.0295756322
SRX3737101,0.0911654586
SRX3737103,-0.7062670742
SRX3737104,0.0881181635
SRX3737105,-0.0387311096
SRX3737106,-0.0882488275
SRX3737107,0.0388617736
SRX3737108,0.8000115504
SRX3737109,0.8360524383
SRX3737110,0.549667272
SRX3737111,0.7357027711
Abaum_0017,0.09310571200000001
Abaum_0018,3.1741206493
Abaum_0019,3.1804643849
Abaum_0020,1.0896761165
Abaum_0021,1.6484163392
Abaum_0022,0.25628188350000003
Abaum_0023,-0.09310571200000001
Abaum_0024,1.0928655490999999
Abaum_0025,1.9803053489
Abaum_0026,0.2650112497
SRX3141471,-0.2222454824
SRX3141472,-0.2350016237
SRX3141473,-0.1468631475
SRX3141474,0.3818647711
SRX3141475,-0.5969175678
SRX3141476,0.1357243709
SRX3141477,0.342944179
SRX3141478,-0.46556524400000004
SRX3141479,-0.2580023966
SRX8944518,-0.2601797119
SRX8944519,0.517265635
SRX8944520,0.2644044478
SRX8944521,0.5673908628000001
SRX8944522,-0.004224735800000001
SRX8944523,0.0058453382
SRX5930997,0.4475216967
SRX5930998,-1.0603755488
SRX5930999,0.6128538521
SRX5931001,2.2758948527
SRX5931002,1.941837867
SRX4488546,0.919990516
SRX4488547,-0.327319713
SRX4488548,1.1524410573
SRX4488549,-0.5926708030000001
SRX4488550,2.2850252319
SRX4488551,2.7254386443
SRX4488552,4.3106891939
SRX4488553,3.174956712
SRX4488554,1.5912713263
SRX4488555,3.4141736402
SRX4488556,1.3706265997
SRX4488557,1.474193917
SRX2568047,-2.2876993036
SRX2568048,-2.8123451878
SRX2568049,-2.6631367634
SRX2568050,-0.8951146231
SRX2568051,-0.7345047678000001
SRX2568052,-0.8192160045
SRX2568053,-2.4636600446
SRX2568054,-3.5946301706
SRX2568055,-2.8765231547
SRX2568056,-1.0494422475
SRX2568057,-1.2564872066000001
SRX2568058,-1.215641637
SRX2568059,-1.0015233385
SRX2568060,-1.0262966438
SRX2568061,-1.0961142208
SRX2568062,0.1465254098
SRX2568063,0.0407145118
SRX2568064,-0.1872399216
Abaum_0001,0.0015132429
Abaum_0002,0.3937922708
Abaum_0003,0.2330715835
Abaum_0004,-0.5663474799
Abaum_0005,-0.4168354333
Abaum_0006,-1.0047078025
Abaum_0007,-1.1944107246
Abaum_0008,0.26938527770000004
Abaum_0009,0.0616687719
Abaum_0010,0.230142917
Abaum_0011,-0.0222793783
Abaum_0012,0.0222793783
Abaum_0013,0.0930928104
Abaum_0014,0.0738120196
Abaum_0015,0.0934600351
Abaum_0016,-0.1091937919
ERX1221046,-0.0267086531
ERX1221048,0.19954288320000002
ERX1221049,-0.1728342301
ERX1221050,1.1943138987
ERX1221052,0.4278991053
ERX1221053,0.1802925285
ABNM035,0.7003222100000001
ABNM036,-0.7003222100000001
ABNM037,-0.28633273400000003
ABNM038,0.7763292140000001
ABNM041,0.12574517200000002
ABNM042,-0.286765791
ABNM019,-0.5225352881
ABNM020,0.5225352881
ABNM021,1.3944508298
ABNM022,1.2578196126
ABNM023,0.2046141586
ABNM024,-0.0347338575
ABNM025,2.0428742389
ABNM026,1.8430975429
ABNM027,-0.030508776600000002
ABNM028,0.030508776600000002
ABNM029,-0.0631870004
ABNM030,0.23088198240000002
ABNM031,-0.17736601370000002
ABNM032,0.1492561568
ABNM033,0.24813003990000002
ABNM034,-0.48664111260000004
ABNM001,-0.9890023465000001
ABNM002,0.9890023465000001
ABNM003,-1.4563767555
ABNM004,-0.3031864582
ABNM005,-2.9523063984
ABNM006,-1.4119818793
ABNM007,-2.0301199636
ABNM008,-1.4270277005
ABNM009,-0.8391975850000001
ABNM010,-0.7024350326000001
ABNM043,-0.4543790205
ABNM044,0.4543790205
ABNM045,-0.0523542795
ABNM046,-0.3589471355
ABNM047,-0.32668096550000003
ABNM048,-0.0657079305
ABNM011,-0.0835534387
ABNM012,0.0835534387
ABNM013,-0.2189227711
ABNM014,0.4008376112
ABNM015,-0.4492903137
ABNM016,0.0711504624
ABNM017,0.5316718864000001
ABNM018,0.2339238761
