,A,NtrC,RpoN
ica__wt_glc__4,-0.7495694688433896,-1.6928023474999998,-0.2792215905000006
ica__arg_sbt__1,1.4505585236203131,-1.5349266995000006,-0.267100214500001
ica__arg_sbt__2,-0.4878342203020585,-1.9500805105000003,-0.3823479205000009
ica__cytd_rib__1,2.1107374423532432,-1.1782060124999996,0.1386887864999995
ica__cytd_rib__2,2.457134493962929,-1.2108747475,0.12476168449999925
ica__gth__1,1.2088716078771424,-1.0765006484999995,0.3953586514999987
ica__gth__2,1.9280972534836545,-1.2077988325,0.5102487215
ica__leu_glcr__1,-1.2028479206020637,-2.3217179255000007,-0.2586659055000009
ica__leu_glcr__2,-1.3401977544485169,-2.3204743805000003,-0.33747655350000016
ica__met_glc__1,-0.8231719260469731,-1.5529284895000002,-0.8079442385000002
ica__met_glc__2,-0.9561165882020304,-1.5606984645000006,-0.8131288585000007
ica__no3_anaero__1,-0.9559796959104764,-0.5814741804999999,0.023476880499998742
ica__no3_anaero__2,-1.2923380194918528,-0.7310563255000009,0.012221922499998428
ica__phe_acgam__1,-0.4755104592449452,-1.8022377105,-0.5329956575000017
ica__phe_acgam__2,-0.5630355658456656,-1.7421548855000006,-0.5109843565000025
ica__thm_gal__1,0.1107694811398562,-1.4826370455000006,-0.1857659965000007
ica__thm_gal__2,0.4949325246134223,-1.3763329745000004,-0.08514855650000186
ica__tyr_glcn__1,-0.9535921956458712,-1.6094516235,-0.3903549005000011
ica__tyr_glcn__2,-0.942211636458658,-1.7399843025,-0.3410315705000011
ica__ura_pyr__1,-0.8576187301134663,-1.9512778935000004,-0.3768134025000016
ica__ura_pyr__2,-0.9584915085507684,-2.1287103875,-0.4399327825000024
ica__wt_glc__5,-1.7867277095258656,-1.5173093635,-0.5177360115000011
ica__wt_glc__6,-1.2552669370044096,-1.6751314964999997,-0.4911570285000009
ica__bw_delpurR_cytd__1,-0.9603832885898468,-1.6508305565,-0.7443637615000025
ica__bw_delpurR_cytd__2,-1.108785273063575,-2.0273868685,-0.7433956735000002
ica__ade_glc__1,-1.0435324371278605,-1.8791966844999999,-0.7138325825000011
ica__ade_glc__2,-1.3653233455775935,-1.3519457975,-0.8051262665000012
ytf__wt_glc__1,-0.2148228900048246,-0.9965007585,-0.21770051350000053
ytf__wt_glc__2,-0.2939844916829796,-1.2421250715000005,-0.17772786350000125
ytf__delyafC__1,-0.3679675295389504,0.2832668214999998,0.11754725149999955
ytf__delyafC__2,-0.0885755231852909,-0.4532090945,0.1546335704999997
ytf__delyeiE__1,-0.4017438945399081,1.565789948499999,0.02506978449999941
ytf__delyeiE__2,0.0450612263762199,-0.6680544355000002,-0.14861009750000065
ytf__delyiaJ__1,0.0408207782451808,-1.3799284305000006,0.08753290149999947
ytf__delyiaJ__2,-0.7522505667423823,-1.6361449035,0.23139318550000001
ytf__delyieP__1,-0.8843573014484835,-0.1960486484999997,0.2141136244999995
ytf__delyieP__2,-0.1819825653915451,-0.9790222265000006,0.20653274349999864
ytf__wt_ph5__1,0.3604595361481859,-0.3348788945000001,-0.15667631850000066
ytf__wt_ph5__2,0.203881479750766,-0.4951422665000012,-0.121676410500001
ytf__wt_ph8__1,-0.3677277557156947,-1.2456083295000004,-0.28805662350000105
ytf__wt_ph8__2,-1.1790424181036447,-1.3366248105,-0.35179708450000113
ytf__delybaO__1,0.2921640090109649,-0.04470210249999962,0.0868237454999985
ytf__delybaO__2,-0.1762106612297911,-1.3242929174999991,0.1171547664999988
ytf__delybaQ__1,-0.3333488434826339,-0.6822533574999996,-0.3664812775000019
ytf__delybaQ__2,-0.1208658278159814,-0.7889451224999995,-0.4210866755000007
ytf__delybiH__1,-0.1595563889064861,-1.0512743295,-0.08041245350000104
ytf__delybiH__2,0.1639743246159181,-1.4347729345000009,0.1485691504999984
ytf__delydcI_ph5__1,1.5002715136935223,-0.14451927949999988,-0.2860461955000009
ytf__delydcI_ph5__2,0.7382577407086124,-0.2016223015000005,-0.2915660545000005
ytf__delydcI_ph8__1,-0.8117837907584255,-1.4702849345000004,-0.19775634250000174
ytf__delydcI_ph8__2,-0.2407829258390942,-1.5013579485,-0.43030544550000105
ytf__delyddM__1,-0.5098850402830141,-1.6439704634999996,0.04367951749999932
ytf__delyddM__2,-0.1540841217924251,-1.6699376865,0.05102436849999848
ytf__delyheO__1,0.2642426343706563,-0.09616852550000043,0.009473350499998643
ytf__delyheO__2,0.0424409303409467,-1.1799778765000006,0.024496082499998902
fps__bw_glc__1,-0.2569475423653435,-0.9777779674999998,-0.5196136545000014
fps__bw_glc__2,-0.5875784840191812,-0.9353370224999996,-0.6788874785000001
fps__fps_thrA_ale1__1,-0.5066655996152093,-1.2486509545000004,-0.32055944650000257
fps__fps_thrA_ale1__2,0.0180191545109821,-1.3038047334999998,-0.4281293025000013
fps__fps_thrA_ale2__1,0.3359497803435959,-1.7175144015000001,-0.4658414105000013
fps__fps_thrA_ale2__2,-0.2567442231209227,-1.7120581785000004,-0.40762423550000093
fps__fps_serB_ale1__1,-0.6905737383158247,-1.5617680455,-0.3878105415000013
fps__fps_serB_ale1__2,-0.9402112888260368,-1.4817199634999998,-0.3348743525000017
fps__fps_serB_ale4__1,-0.0846133674563294,-2.1540446635,-0.19072830050000175
fps__fps_serB_ale4__2,0.2781999381796095,-1.8761335375000003,0.1012634694999992
fps__fps_ptsI_ale1__1,0.8404559949713416,-2.086791570500001,-0.8559759545000007
fps__fps_ptsI_ale1__2,0.1420517263788049,-2.1203831385000003,-0.7988730515000011
fps__fps_ptsI_ale3__1,-0.3521554651761467,-1.9185099985000005,-0.8056928055000014
fps__fps_ptsI_ale3__2,-0.6890362404164857,-1.8123063115000004,-0.8484199965000014
pal__lyx_ale2_f6__1,1.0117448362483317,-1.4586756445000004,-0.3722573105000011
pal__lyx_ale2__1,0.3072429791566385,-1.5631995905000011,-0.5214724065000009
pal__lyx_ale2__2,0.0985108391280788,-1.4896369414999997,-0.4881702405000006
pal__lyx_ale4__1,0.0711735361010867,-1.6170608035000005,-1.0848582725000018
pal__lyx_ale4__2,1.546781021434516,-1.4091588365000003,-1.003826912500002
pal__5drib_ale10_f18__1,1.9424624583019905,-1.2963189565000004,0.6129173254999998
pal__5drib_ale10_f18__2,0.5032712120138707,-1.3281695624999994,0.6364002815000003
pal__5drib_ale10__1,0.6040486741937632,-1.3421571215000003,0.013956801499999116
pal__arab_ale14_f9__1,0.0569557276332946,-1.1608750074999996,-0.35927174050000144
pal__arab_ale14_f9__2,-0.0102223712610235,-1.3292056155000005,-0.23632465250000226
pal__arab_ale14__1,-0.4785386057284758,-1.1784117785,-0.6221584905000013
pal__arab_ale14__2,-0.8851143246387031,-0.8780974225000007,-0.6037325335000014
pal__arab_ale16__1,0.33814353531842,-0.2122107695000004,-0.34194277950000096
pal__arab_ale16__2,1.6351766601098996,-0.6337032435000003,-0.20152948750000196
pal__tartr_ale26_f10__1,0.290311985199622,-1.7645798195000006,-0.3747926055000006
pal__tartr_ale26_f10__2,1.4662226304100965,-1.8468945845,-0.3527489215000008
pal__tartr_ale26__1,0.2747215161118111,-2.0319757345000005,-0.4501007115000011
pal__tartr_ale26__2,1.3036004561651695,-1.8663941805000004,-0.30575810850000096
pal__tartr_ale28_f10__1,1.4605979749700948,-1.8169926835,-0.4779141955000013
pal__tartr_ale28_f10__2,0.6196516717924136,-1.7375450834999997,-0.4824835405000014
pal__tartr_ale28__1,0.3745244250899244,-1.6797790344999999,-0.5465418105000008
pal__tartr_ale28__2,-0.2297129925747431,-1.2398568005,-0.6007871505000013
efeU__delmenFentC_citr__1,0.6320298438037575,-0.6294158784999997,-0.3912163105000008
efeU__delmenFentC_citr__2,0.65861052145723,-0.825603096500001,-0.5284220465000011
efeU__delmenFentC__1,-0.1664902788571868,-2.2215960525,0.08356590649999872
efeU__delmenFentC__2,-0.5142185112459954,-2.1685421475,0.053814073499998116
efeU__menFentC_ale39__1,-0.1825602705786077,-0.8200750975000002,-0.3340089294999995
efeU__menFentC_ale39__2,0.4152083783099841,-1.1044635434999988,-0.2956222475000008
efeU__menFentC_ale29__1,1.1142966432215884,-1.3480076284999989,-0.037837395500000426
efeU__menFentC_ale29__2,1.1595584441778386,-1.3400240475,-0.04123273150000095
efeU__menFentC_ale30__1,0.156311547584011,-0.9323353685000004,-0.7487878285000003
efeU__menFentC_ale30__2,0.1593411875990319,-1.1796826024999998,-0.7009630315000024
efeU__menFentCubiC_ale36__1,0.1351190020818901,-1.6270618895000002,-0.18203062050000085
efeU__menFentCubiC_ale36__2,0.0293266847669677,-1.7971527675,-0.21511456450000035
efeU__menFentCubiC_ale37__1,-0.7703818082986282,-1.5181078695000003,-0.07373560450000127
efeU__menFentCubiC_ale37__2,-0.4234152006857608,-1.3436456505,-0.043030666500001764
efeU__menFentCubiC_ale38__1,-0.5920681257039019,-2.3352106275000004,-0.07680217150000067
efeU__menFentCubiC_ale38__2,-0.5175180292173713,-2.3688356055,-0.23556970550000145
misc2__salc_glc__1,-1.1659924550907232,-1.0431659165000005,0.1359028114999994
misc2__salc_glc__2,-0.5084841172225772,-0.5560525515000005,0.4439292154999989
misc2__dbcn_glc__1,-1.886399038679458,-0.7197470815000004,-0.6235655355000009
misc2__dbcn_glc__2,-1.7735540409903,-1.2010477695000006,-0.4320346105000006
misc2__tyr_glc__1,-0.2578377016329778,-1.7723303515,-0.2007496575000012
misc2__tyr_glc__2,-0.4369014382583165,-1.9101751495000008,-0.10417547050000132
misc2__arg_cytd__1,-1.3404251118488657,-1.3777559134999997,-0.621898400500001
misc2__arg_cytd__2,-1.18869395674793,-1.3653660065000004,-0.5839646795000011
misc2__delyheO_pyr__1,-0.3436290301149209,-1.5279821755,-0.4530000325000012
misc2__delyheO_pyr__2,-0.5484593277270622,-1.5795546135,-0.5385766335000008
misc2__dellon_glc__1,-0.8509818555502351,-1.1136746224999996,-0.04236340650000159
misc2__dellon_glc__2,-0.7182902824475906,-1.3878165384999999,-0.6271038335000014
nquinone__delubiC__1,-1.1081565000277227,-1.9886009815000003,-0.3668799975000017
nquinone__delubiC__2,-1.3269962067564185,-2.1909195095000005,-0.31556793350000056
nquinone__ubiC_ale1__1,-0.3283049486609937,-1.6665392184999996,-0.10093417950000116
nquinone__ubiC_ale1__2,-0.2195998877922504,-1.6980426675000002,-0.2546691535000001
nquinone__ubiC_ale2__1,-0.0244147060385527,-1.8765688165,-0.40340550750000137
nquinone__ubiC_ale2__2,-0.6690215960885575,-1.6700450695000004,-0.3678198875000014
nquinone__ubiC_ale3__1,-0.7454249729750135,-2.4753954315,-0.8875475355000013
nquinone__ubiC_ale3__2,-1.025620724068753,-2.5830672255000002,-0.7537812915000011
nquinone__ubiC_ale4__1,-0.4640413551897259,-1.8224400115000003,-0.3293262404999995
nquinone__ubiC_ale4__2,-0.4613087732759692,-1.8526699205000003,-0.15806085850000073
nquinone__delpdhR__1,1.3199242557512036,-1.3319922395000001,-0.6353274335000014
nquinone__delpdhR__2,2.1145544087762618,-1.2692121184999987,-0.7252746255000009
quinone__glu_ale4__1,-1.0754918592973317,-1.6710258525000006,-0.597905356500001
quinone__glu_ale4__2,-1.0600239086662049,-1.8579096395,-0.36403217250000175
quinone__delmenF__1,-0.0445782340689813,-0.7548873605000006,-0.19251025850000048
quinone__delmenF__2,0.5074226249372829,-0.7667089215000011,-0.42126134050000097
quinone__menF_ale5__1,0.8997484615171552,-1.1963083165000006,0.09052756549999864
quinone__menF_ale5__2,-0.0091571857857394,-0.9735447385000002,-0.02834352250000194
quinone__menF_ale6__1,0.8568969061580667,-1.2348248715,-0.08863334950000024
quinone__menF_ale6__2,-0.1422356320746349,-1.2108073135,0.030614707499998062
quinone__menF_ale7__1,1.5258175006274468,-1.4416075544999998,-0.005972197500001997
quinone__menF_ale7__2,1.479199032814137,-1.5038081895,0.07429400549999876
quinone__menF_ale8__1,1.0437341824460786,-1.8103971955,-0.15550237950000145
quinone__menF_ale8__2,1.0211898799139052,-1.5506008525000006,0.07827911449999903
quinone__delmenFubiC__1,-0.3253802759459392,-1.0945297634999998,-0.21550509150000074
quinone__delmenFubiC__2,-0.7361723923876424,-1.2269381265000003,-0.20429675849999995
quinone__menFubiC_ale1__1,-0.2102356786990721,-0.6184342494999999,-0.14987097550000072
quinone__menFubiC_ale1__2,0.2867681675091119,-0.4983018834999999,-0.13929405850000087
quinone__menFubiC_ale2__1,0.4681642634321517,-1.4931491365000005,0.011536433499998113
quinone__menFubiC_ale2__2,-0.0896262842002235,-1.4805177714999995,0.039857293499999
quinone__menFubiC_ale3__1,-0.6051079209067726,-0.9321465255000004,-0.5764822375000014
quinone__menFubiC_ale3__2,0.4249333353724444,-0.9785062495000004,-0.4922614065000008
quinone__menFubiC_ale4__1,0.066835444907124,-1.7210769775,-0.3211718735000009
quinone__menFubiC_ale4__2,0.2262083992834502,-1.7596366884999997,-0.28231552849999986
oxyR__wt_glc__1,-1.205184205461539,-1.2252658815000004,-0.6475323565000011
oxyR__wt_glc__2,-1.007373627741576,-1.1856625335000004,-0.5660511595000006
oxyR__wt_h2o2__1,-1.413117615208451,-1.2294362755000003,-0.6317375725000014
oxyR__wt_h2o2__2,-0.9715636842046078,-1.5030015444999998,-0.2562616105000011
oxyR__glu_ale4__1,-1.7471757462474062,-1.9968296105,-0.2800959135000003
oxyR__glu_ale4__2,-2.037936094480694,-2.2732417775,-0.2097963835000005
oxyR__glu_ale4_h2o2__1,-1.8455366630945376,-1.8858113585,-0.11132726950000027
oxyR__glu_ale4_h2o2__2,-0.9553796586587716,-1.9866160415000005,-0.11688141449999988
oxyR__oxyR_ale17__1,-1.469035314640582,-2.0557147545000003,-0.3211070615000011
oxyR__oxyR_ale17__2,-1.1292424236736305,-1.9054234735,-0.4334807255000008
oxyR__oxyR_ale17_h2o2__1,-1.6794690134805732,-2.3098707995000005,-0.3285468585000002
oxyR__oxyR_ale17_h2o2__2,-1.4682680357021465,-1.6837129625000005,-0.4067040685000008
oxyR__oxyR_ale18__1,-1.1412673794865484,-1.2870051735,-0.7690475815000024
oxyR__oxyR_ale18__2,-1.225768517163279,-1.4327811595000002,-0.7896709075000024
oxyR__oxyR_ale18_h2o2__1,-0.9046261565171172,-1.8822808925,-0.5079082875000012
