,-0.0656985078512685,-0.0394191047107611,-0.013139701570253695,0.013139701570253709,0.03941910471076111,0.06569850785126853,0.09197791099177592,0.11825731413228331,0.14453671727279072,0.17081612041329813,0.19709552355380555,0.22337492669431291,0.24965432983482033,0.27593373297532775,0.3022131361158351,0.32849253925634253,0.35477194239684995,0.38105134553735737,0.4073307486778648,0.43361015181837215
thresh,-0.0525588062810148,0.0525588062810148,4,,,,,,,,,,,,,,,,,
unreg,0,18,2346,1733,17,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0
RpoN,0,0,29,52,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NtrC,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RpoN and NtrC,1,0,6,17,12,3,2,1,0,0,1,0,0,2,1,2,1,0,0,0
unreg_genes,[],[],[],[],[],['mgtA' 'yrhB' 'yedL'],['yqeB' 'yqeC'],[],[],[],[],[],[],[],[],[],[],[],[],[]
RpoN_genes,[],[],"['prpE' 'actP' 'gnsA' 'yhjC' 'flhC' 'radD' 'pspC' 'atoB' 'zraR' 'flhD'
 'pspD' 'zraS' 'prpD' 'hypF' 'hycB' 'yahE' 'hyfJ' 'nikC' 'rhaD' 'atoE'
 'puuP' 'nikB' 'nikD' 'hycF' 'hyfR' 'pspB' 'prpC' 'nikA' 'glpQ']","['rtcB' 'hycC' 'yaaU' 'aslB' 'emrD' 'pspE' 'hydN' 'rpoH' 'focB' 'acrD'
 'dcuD' 'nikE' 'hycG' 'xdhC' 'hyfF' 'rtcA' 'xapB' 'hycE' 'htpG' 'hycD'
 'hycH' 'pspA' 'pspG' 'zraP' 'hyfI' 'hyfB' 'nikR' 'rtcR' 'fhlA' 'ssnA'
 'ymjE' 'norW' 'hyfD' 'atoD' 'hyfG' 'hycI' 'hyfE' 'ibpB' 'xdhB' 'norV'
 'chaC' 'hyfC' 'hyfH' 'ygfK' 'atoA' 'gltI' 'hypE' 'hyfA' 'hycA' 'xdhA'
 'hypD' 'gltK']",['gltL' 'hypC' 'hypB' 'gltJ' 'prpB' 'fdhF'],['hypA'],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
NtrC_genes,[],[],[],[],['cbl'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
RpoN and NtrC_genes,['nac'],[],['glnH' 'glnP' 'yeaG' 'rseB' 'glnQ' 'rseC'],"['rpoE' 'yeaH' 'rseA' 'glnL' 'rseD' 'glnA' 'relA' 'astC' 'ntrC' 'patA'
 'potH' 'glnK' 'potI' 'astE' 'potG' 'astB' 'astA']","['astD' 'hisP' 'ddpF' 'hisM' 'hisJ' 'potF' 'ddpC' 'hisQ' 'ddpD' 'ddpB'
 'ddpX' 'ddpA']",['yhdZ' 'amtB' 'argT'],['yhdY' 'yhdX'],['yhdW'],[],[],['rutG'],[],[],['rutF' 'rutE'],['rutD'],['rutC' 'rutB'],['rutA'],[],[],[]
