,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A
0,LB__LBexp,1.9342625928333332,1.6913992995993066,3.0,0.0,3.3337524476000002,1.0,2.4143069265,2.0,0.0547284044,,,,,,,,,,
1,LB__LBtran,-0.5235927334333333,1.5805703347929025,3.0,3.0,1.2186579881,4.0,-0.9239480859,5.0,-1.8654881025,,,,,,,,,,
2,LB__LBstat,-3.6385879526333333,3.076108283497361,3.0,6.0,-0.5691920554000001,7.0,-3.6252068363000003,8.0,-6.7213649662,,,,,,,,,,
3,LB__LBGexp,1.3964964285666668,0.7145466253496734,3.0,9.0,1.3590233762000001,10.0,2.1290422483,11.0,0.7014236612,,,,,,,,,,
4,LB__LBGtran,-1.2453396214,2.805857960901911,2.0,12.0,-3.2293808126,13.0,0.7387015698,,,,,,,,,,,,
5,LB__LBGstat,-2.5492386172333332,1.1040726406230181,3.0,14.0,-1.3177878293,15.0,-3.4506616021,16.0,-2.8792664203,,,,,,,,,,
6,Life Cycle__S0,-9.1692174381,1.5230721556984816,3.0,17.0,-7.8496608072,18.0,-8.822106228900001,19.0,-10.8358852782,,,,,,,,,,
7,Life Cycle__S1,3.8468125927666663,1.3389715268915656,3.0,20.0,3.4142130939,21.0,2.7776209945,22.0,5.3486036899,,,,,,,,,,
8,Life Cycle__S2,-0.8440388572333334,0.3209588391519238,3.0,23.0,-1.1380029759,24.0,-0.5015998995000001,25.0,-0.8925136963,,,,,,,,,,
9,Life Cycle__S3,-2.26115123175,1.4220515708570467,2.0,26.0,-3.2666935407,27.0,-1.2556089228,,,,,,,,,,,,
10,Life Cycle__S4,-4.255002625466667,0.5411298115416217,3.0,28.0,-3.7278705557,29.0,-4.2280169288,30.0,-4.8091203919000005,,,,,,,,,,
11,Life Cycle__S5,-6.205550507166667,0.6174000148425933,3.0,31.0,-6.9184618832,32.0,-5.8499924657,33.0,-5.8481971726,,,,,,,,,,
12,Life Cycle__S6,-12.5432193426875,3.809288702230754,8.0,34.0,-9.75393032,35.0,-18.3773530065,36.0,-6.8723828981,37.0,-12.8781134852,38.0,-17.2797987848,39.0,-13.1209893196,40.0,-11.3035727251,41.0,-10.7596142022
13,Life Cycle__S7,-15.694459864033334,0.674436844115138,3.0,42.0,-14.9164739306,43.0,-16.1137591376,44.0,-16.0531465239,,,,,,,,,,
14,Life Cycle__S8,-17.37566633375,2.0472989962290895,2.0,45.0,-15.9280073304,46.0,-18.8233253371,,,,,,,,,,,,
15,Life Cycle__G135,-4.7323750984499995,2.788315879451093,2.0,47.0,-2.760738032,48.0,-6.7040121649,,,,,,,,,,,,
16,Life Cycle__G150,-0.9507815300999999,1.8237804555553392,3.0,49.0,-1.873361461,50.0,1.1499625681,51.0,-2.1289456974,,,,,,,,,,
17,Life Cycle__G180,-1.8703933093,1.8096371494151262,3.0,52.0,-2.806950449,53.0,0.2155787283,54.0,-3.0198082072,,,,,,,,,,
18,Stress Time Course__C30,-7.241992253099999,0.7120573162303865,2.0,55.0,-7.74549281,56.0,-6.7384916962,,,,,,,,,,,,
19,Stress Time Course__C90,-3.2648337584,4.195341574043495,2.0,57.0,-6.2313882348,58.0,-0.29827928200000003,,,,,,,,,,,,
20,Biofilm__BI,2.5172336057,1.5692141194545652,2.0,59.0,3.6268355507,60.0,1.4076316607,,,,,,,,,,,,
21,Biofilm__BC,-7.241743265849999,2.606004447125483,4.0,61.0,-8.0935949537,62.0,-5.472274106,63.0,-10.5374600209,64.0,-4.8636439828,,,,,,,,
22,Biofilm__Sw,-26.27965151625,1.3955617697430363,2.0,65.0,-25.2928403253,66.0,-27.2664627072,,,,,,,,,,,,
23,Life Cycle__BT,-10.6236896319,0.7368535222158215,2.0,67.0,-11.1447237542,68.0,-10.1026555096,,,,,,,,,,,,
24,Life Cycle__B36,-9.2123001268,0.862629177274258,2.0,69.0,-9.822271067700001,70.0,-8.6023291859,,,,,,,,,,,,
25,Life Cycle__B60,-18.84312229795,4.388484861993338,2.0,71.0,-15.7399948929,72.0,-21.946249703,,,,,,,,,,,,
26,M9__M9exp,0.0,2.5750906567353535,3.0,73.0,-1.1105760077,74.0,-1.8334475589,75.0,2.9440235666000003,,,,,,,,,,
27,M9__M9tran,1.1234946137333335,0.7245812710067623,3.0,76.0,1.9370635721,77.0,0.8858171444,78.0,0.5476031247,,,,,,,,,,
28,M9__M9stat,-16.60868587643333,5.2595180435106546,3.0,79.0,-10.5403309754,80.0,-19.8522234147,81.0,-19.4335032392,,,,,,,,,,
29,Supplement__M+G,-1.8160066027666666,4.581259319932251,3.0,82.0,-7.0426280675,83.0,1.5042397736000002,84.0,0.0903684856,,,,,,,,,,
30,Supplement__Glu,-0.9248433691666667,4.2925037275926226,3.0,85.0,0.6467518249,86.0,-5.781654926,87.0,2.3603729936,,,,,,,,,,
31,Supplement__Fru,0.11293779283333331,1.0354854567005678,3.0,88.0,-1.019006912,89.0,1.012460771,90.0,0.3453595195,,,,,,,,,,
32,Supplement__Mal,-5.9797150956,4.804959375619426,3.0,91.0,-8.5970568964,92.0,-0.43432659490000003,93.0,-8.9077617955,,,,,,,,,,
33,Supplement__G+S,-1.0850517411,0.1361158350631174,2.0,94.0,-1.1813001711,95.0,-0.9888033111000001,,,,,,,,,,,,
34,Supplement__Pyr,-4.3114731057333335,2.1873163362149186,3.0,96.0,-6.1180511044,97.0,-1.8796031613,98.0,-4.9367650515,,,,,,,,,,
35,Supplement__Gly,-29.066814795499997,1.487111988458714,3.0,99.0,-28.6317649517,100.0,-30.7229330551,101.0,-27.8457463797,,,,,,,,,,
36,Supplement__Glucon,-4.467281209933334,1.5404068040297776,3.0,102.0,-5.5439089684,103.0,-2.7027913139,104.0,-5.1551433475,,,,,,,,,,
37,Stressors__aero,2.0470861233,3.4386619690448326,3.0,105.0,5.5380662662999995,106.0,-1.3367535349000002,107.0,1.9399456385,,,,,,,,,,
38,Stressors__nit,-0.01683517676666672,1.8978477438385373,3.0,108.0,-1.2842960886,109.0,2.1651146391,110.0,-0.9313240808000001,,,,,,,,,,
39,Stressors__ferm,-0.40235863539999994,1.493453389417119,3.0,111.0,-2.1260977545,112.0,0.5036200312,113.0,0.4154018171,,,,,,,,,,
40,Glc Growth/Exhaust__T-5.40H,5.5444682383,,1.0,114.0,5.5444682383,,,,,,,,,,,,,,
41,Glc Growth/Exhaust__T-4.40H,4.8206378056,,1.0,115.0,4.8206378056,,,,,,,,,,,,,,
42,Glc Growth/Exhaust__T-3.40H,4.9539754319,,1.0,116.0,4.9539754319,,,,,,,,,,,,,,
43,Glc Growth/Exhaust__T-2.40H,3.8838740804,,1.0,117.0,3.8838740804,,,,,,,,,,,,,,
44,Glc Growth/Exhaust__T-1.40H,4.3141661412,,1.0,118.0,4.3141661412,,,,,,,,,,,,,,
45,Glc Growth/Exhaust__T-1.10H,5.4266966357,,1.0,119.0,5.4266966357,,,,,,,,,,,,,,
46,Glc Growth/Exhaust__T-0.40H,4.83302816,,1.0,120.0,4.83302816,,,,,,,,,,,,,,
47,Glc Growth/Exhaust__T0.0H,4.0160368744,,1.0,121.0,4.0160368744,,,,,,,,,,,,,,
48,Glc Growth/Exhaust__T0.30H,-3.0990141372,,1.0,122.0,-3.0990141372,,,,,,,,,,,,,,
49,Glc Growth/Exhaust__T1.0H,-1.6556754606,,1.0,123.0,-1.6556754606,,,,,,,,,,,,,,
50,Glc Growth/Exhaust__T1.30H,-2.5936660127,,1.0,124.0,-2.5936660127,,,,,,,,,,,,,,
51,Glc Growth/Exhaust__T2.0H,-2.9824213726,,1.0,125.0,-2.9824213726,,,,,,,,,,,,,,
52,Glc Growth/Exhaust__T2.30H,0.5865347634,,1.0,126.0,0.5865347634,,,,,,,,,,,,,,
53,Glc Growth/Exhaust__T3.0H,-0.45771608950000003,,1.0,127.0,-0.45771608950000003,,,,,,,,,,,,,,
54,Glc Growth/Exhaust__T3.30H,-0.3858474538,,1.0,128.0,-0.3858474538,,,,,,,,,,,,,,
55,Glc Growth/Exhaust__T4.0H,0.7810757341,,1.0,129.0,0.7810757341,,,,,,,,,,,,,,
56,Glc Growth/Exhaust__T5.0H,-3.1161504693,,1.0,130.0,-3.1161504693,,,,,,,,,,,,,,
57,Stressors__HPh,1.6206328986,0.4518991799712309,3.0,131.0,1.1019425331,132.0,1.9293045186,133.0,1.8306516441,,,,,,,,,,
58,Stressors__LPh,-0.07162521683333341,5.81460365263713,3.0,134.0,-6.6459942054,135.0,4.3957583873,136.0,2.0353601676,,,,,,,,,,
59,Stressors__LPhT,-12.468519990466666,2.354133419635897,3.0,137.0,-11.1914352258,138.0,-15.1852190164,139.0,-11.0289057292,,,,,,,,,,
60,Stressors__SMMPr,3.1183047109,0.36891384369065044,3.0,140.0,3.5243704496,141.0,3.0267634823,142.0,2.8037802008,,,,,,,,,,
61,Stressors__HiTm,-12.708191054200002,20.045884609596595,3.0,143.0,-35.8446980905,144.0,-1.7432793966,145.0,-0.5365956755,,,,,,,,,,
