,b0953
p1k_00001,0.2308730450000009
p1k_00002,-0.2308730449999992
p1k_00003,2.6664065750000017
p1k_00004,2.791674315
p1k_00005,-0.23137680499999824
p1k_00006,-0.27950549499999866
p1k_00007,2.792628355000001
p1k_00008,2.328276875000002
p1k_00009,0.938087715
p1k_00010,1.0411002350000018
p1k_00011,-0.5380537649999989
p1k_00012,-0.4538881349999979
p1k_00014,-0.9207017449999988
p1k_00015,-0.8241513649999987
p1k_00016,-0.8820435549999992
p1k_00017,-0.27492026499999866
p1k_00018,-0.5304424649999984
p1k_00019,0.7237352250000022
p1k_00020,0.7904039350000023
p1k_00021,0.11962984500000218
p1k_00022,0.5173175050000012
p1k_00023,1.5327473350000016
p1k_00024,1.9245239550000013
p1k_00025,1.9987621650000025
p1k_00026,1.5524642650000011
p1k_00027,3.172849375000002
p1k_00028,2.9694755950000022
p1k_00029,0.5845061150000017
p1k_00030,0.4375426650000023
p1k_00031,2.0192814350000017
p1k_00032,1.8635043650000025
p1k_00033,2.3232033050000016
p1k_00034,2.9047562850000013
p1k_00035,-0.23136981499999895
p1k_00036,-0.34970402499999764
p1k_00037,0.4012582850000008
p1k_00038,0.3038450050000012
p1k_00039,-2.283546577999997
p1k_00040,-2.1540323059999977
p1k_00041,0.1374601850000019
p1k_00042,-0.8616166749999987
p1k_00043,-1.1211389439999984
p1k_00044,-1.0701126459999983
p1k_00045,-1.8649786419999987
p1k_00046,-1.471534082999998
p1k_00047,-0.8736072249999989
p1k_00048,-0.6077904849999989
p1k_00049,-0.4901271850000004
p1k_00050,-3.131503053999997
p1k_00051,-2.9270404419999987
p1k_00052,-1.6987491009999989
p1k_00053,-1.8249537879999984
p1k_00054,-1.948512981999999
p1k_00055,-2.1101293929999976
p1k_00056,2.8372212250000017
p1k_00057,2.6930809250000016
p1k_00058,2.0513485350000025
p1k_00059,1.9232510550000013
p1k_00060,1.8772490650000009
p1k_00061,1.6313854050000014
p1k_00062,2.6732369750000022
p1k_00063,2.164958135000001
p1k_00064,0.1166769150000011
p1k_00065,-0.4189911449999979
p1k_00066,-1.030901338999998
p1k_00067,-1.3005271909999987
p1k_00068,-0.2060629349999985
p1k_00070,0.2651484650000011
p1k_00071,0.3050613250000023
p1k_00072,0.2708870350000012
p1k_00073,0.5611922750000016
p1k_00074,0.8138506350000014
p1k_00075,1.0944771650000025
p1k_00077,0.3710086650000015
p1k_00078,1.2842435550000015
p1k_00079,0.7003298250000025
p1k_00080,0.854006055000001
p1k_00081,0.6469192350000021
p1k_00082,-0.2887724949999981
