,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X
0,control__wt_glc,0.0,0.6389370990642612,2.0,0.0,0.4517967555,1.0,-0.4517967555,,,,,,,,
1,fur__wt_dpd,0.5708060064999999,0.21344954258072862,2.0,2.0,0.7217376254999999,3.0,0.4198743875,,,,,,,,
2,fur__wt_fe,0.5092354125,0.23173328181782876,2.0,4.0,0.3453752375,5.0,0.6730955875,,,,,,,,
3,fur__delfur_dpd,0.32652511549999996,1.1007133458598024,2.0,6.0,-0.4517967555,7.0,1.1048469865,,,,,,,,
4,fur__delfur_fe2,0.9685946985,0.4805403455894115,2.0,8.0,1.3083880355,9.0,0.6288013615000001,,,,,,,,
5,acid__wt_ph5,0.9923459154999998,0.629867823149188,2.0,10.0,0.5469621065,11.0,1.4377297244999998,,,,,,,,
6,acid__delgadx_ph5,0.7357802855,,1.0,12.0,0.7357802855,,,,,,,,,,
7,acid__delgadw_ph5,1.2335404955,0.15466246670196754,2.0,13.0,1.1241776165000001,14.0,1.3429033744999999,,,,,,,,
8,acid__delgade_ph5,1.2760997755,0.08270350045557234,2.0,15.0,1.3345799815,16.0,1.2176195695,,,,,,,,
9,oxidative__wt_pq,0.40184036800000006,0.18563760522807052,2.0,17.0,0.5331059775,18.0,0.2705747585000001,,,,,,,,
10,oxidative__deloxyr_pq,0.5175029680000001,0.06128941151897471,2.0,19.0,0.5608411265,20.0,0.4741648095000001,,,,,,,,
11,oxidative__delsoxr_pq,0.23341879000000001,0.31435015815717193,2.0,21.0,0.4556979185,22.0,0.011139661500000007,,,,,,,,
12,oxidative__delsoxs_pq,0.8982277110000001,0.8481139347775345,2.0,23.0,0.2985205965000001,24.0,1.4979348255,,,,,,,,
13,nac_ntrc__wt_csn,0.5376719140000001,0.17719950201827278,2.0,25.0,0.6629708835000001,26.0,0.4123729445000001,,,,,,,,
14,nac_ntrc__wt_cytd,1.3275005975,0.5076428618003882,2.0,27.0,0.9685428875000002,28.0,1.6864583075,,,,,,,,
15,nac_ntrc__wt_gln,0.9887416955,0.43379301706778156,2.0,29.0,0.6820037114999999,30.0,1.2954796795,,,,,,,,
16,nac_ntrc__bw_delnac_csn,0.269559193,0.44213804876171914,2.0,31.0,0.5821980055,32.0,-0.0430796195,,,,,,,,
17,nac_ntrc__bw_delnac_cytd,0.423395263,0.7473793712078378,2.0,33.0,-0.10508175849999997,34.0,0.9518722845,,,,,,,,
18,nac_ntrc__bw_delnac_gln,-0.0715757205,0.5377137443965352,2.0,35.0,0.3086453145,36.0,-0.4517967555,,,,,,,,
19,nac_ntrc__bw_delnac_nh4,1.0523279095,1.1566783896875463,2.0,37.0,1.8702230425,38.0,0.23443277650000005,,,,,,,,
20,misc__wt_no_te,0.9531434305,0.19195623010747395,2.0,39.0,1.0888769825000002,40.0,0.8174098784999999,,,,,,,,
21,misc__bw_delcbl,1.1995183275000003,0.05376221245708968,2.0,41.0,1.1615027025000002,42.0,1.2375339525000002,,,,,,,,
22,misc__bw_delfabr,0.9962701559999999,0.8649581955269698,2.0,43.0,0.3846523504999999,44.0,1.6078879615,,,,,,,,
23,misc__bw_delfadr,1.0773634209999998,0.10599408108381166,2.0,45.0,1.1523125545,46.0,1.0024142875,,,,,,,,
24,misc__nitr_031,-0.4517967555,,1.0,47.0,-0.4517967555,,,,,,,,,,
25,omics__wt_glu,0.6722926180000001,0.645590927206179,2.0,48.0,1.1287943405,49.0,0.21579089550000008,,,,,,,,
26,omics__wt_gly,0.07132122199999999,0.20484484006353582,2.0,50.0,-0.07352595349999996,51.0,0.21616839749999994,,,,,,,,
27,omics__wt_thr,2.8802997379999997,0.7046486496196527,2.0,52.0,3.3785615764999997,53.0,2.3820378994999998,,,,,,,,
28,omics__bw_ac,1.240601491,0.26664564464169355,2.0,54.0,1.4291484344999998,55.0,1.0520545475,,,,,,,,
29,omics__bw_fum,0.9745622144999999,0.3622245335707337,2.0,56.0,1.2306936385,57.0,0.7184307904999999,,,,,,,,
30,omics__bw_glc,1.1106470135,0.30913641873607106,2.0,58.0,1.3292394715,59.0,0.8920545555000001,,,,,,,,
31,omics__bw_pyr,2.5587580135000003,0.7239236231634352,2.0,60.0,2.0468667105000002,61.0,3.0706493165,,,,,,,,
32,ompr__wt_nacl,0.05577541350000004,0.7178154452829287,2.0,62.0,0.5633475825,63.0,-0.4517967555,,,,,,,,
33,ompr__bw_delompr_nacl,0.18588460250000002,0.22355255416267442,2.0,64.0,0.0278090755,65.0,0.34396012950000004,,,,,,,,
34,minspan__wt_ade,-0.4517967555,,1.0,66.0,-0.4517967555,,,,,,,,,,
35,minspan__wt_glc,0.1576035805,1.055512344101545,3.0,67.0,-0.4517967555,68.0,1.3764042525,69.0,-0.4517967555,,,,,,
36,minspan__wt_glc_anaero,-0.4517967555,0.0,2.0,70.0,-0.4517967555,71.0,-0.4517967555,,,,,,,,
37,minspan__wt_trp,1.9034420625,,1.0,72.0,1.9034420625,,,,,,,,,,
38,minspan__bw_delcra_glc,-0.4517967555,,1.0,73.0,-0.4517967555,,,,,,,,,,
39,minspan__bw_delcra_trp,1.2741123314999998,,1.0,74.0,1.2741123314999998,,,,,,,,,,
40,minspan__bw_delmntr,0.7413556175,,1.0,75.0,0.7413556175,,,,,,,,,,
41,minspan__bw_delnac_ade,-0.4517967555,,1.0,76.0,-0.4517967555,,,,,,,,,,
42,minspan__bw_delnac_glc,1.5420836575,,1.0,77.0,1.5420836575,,,,,,,,,,
43,cra_crp__wt_ac,0.32168230550000004,0.1964735351100364,2.0,78.0,0.4606100745,79.0,0.18275453650000006,,,,,,,,
44,cra_crp__wt_fru,0.6804620735,1.0825802585508615,2.0,80.0,-0.0850377685,81.0,1.4459619155,,,,,,,,
45,cra_crp__delcra_ac,1.213237877,0.4379422072298058,2.0,82.0,0.9035659725,83.0,1.5229097815,,,,,,,,
46,cra_crp__delcra_fru,1.1610545775,0.5422855616750732,2.0,84.0,1.5445083755000002,85.0,0.7776007795000001,,,,,,,,
47,cra_crp__delcra_glc,1.0956779760000002,0.6658422631868224,2.0,86.0,1.5664995555,87.0,0.6248563965,,,,,,,,
48,rpoB__wt_031,0.9649954005,,1.0,88.0,0.9649954005,,,,,,,,,,
49,rpoB__wt_044,-0.4517967555,,1.0,89.0,-0.4517967555,,,,,,,,,,
