,ABUW_0072
SRX3737100,-0.1671250624
SRX3737101,0.0891483668
SRX3737103,-0.5952111601
SRX3737104,0.0563023886
SRX3737105,-0.0066127145
SRX3737106,0.23590722020000002
SRX3737107,-0.2855968943
SRX3737108,-0.7462669036
SRX3737109,-0.6198566473
SRX3737110,-0.0660677766
SRX3737111,-0.84426422
Abaum_0017,0.011146275800000001
Abaum_0018,0.0186365943
Abaum_0019,0.1279483257
Abaum_0020,-0.0326707636
Abaum_0021,-0.0371697285
Abaum_0022,-0.17437855
Abaum_0023,-0.011146275800000001
Abaum_0024,-0.45931394750000004
Abaum_0025,0.1103389251
Abaum_0026,0.17093145
SRX3141471,-0.1167925893
SRX3141472,-0.1371055663
SRX3141473,0.0696473685
SRX3141474,0.06745819780000001
SRX3141475,0.3702014289
SRX3141476,-0.5310495463
SRX3141477,0.195528473
SRX3141478,-1.0839596697
SRX3141479,-0.030611434200000003
SRX8944518,-0.0068350265
SRX8944519,-0.0840412036
SRX8944520,0.0010677722
SRX8944521,-0.23019077400000001
SRX8944522,0.0057672544000000004
SRX8944523,-0.0336293783
SRX5930997,0.0170139218
SRX5930998,-0.44033856590000003
SRX5930999,0.42332464410000004
SRX5931001,1.0495981266
SRX5931002,0.6431296752
SRX4488546,2.3268885364
SRX4488547,-0.7117889151
SRX4488548,0.8647791754
SRX4488549,-1.6150996213000002
SRX4488550,2.180332703
SRX4488551,2.5294933541
SRX4488552,1.363720248
SRX4488553,0.9100870993
SRX4488554,1.3351651019
SRX4488555,1.7979839834
SRX4488556,1.0210310851
SRX4488557,0.8034976287000001
SRX2568047,2.1657028182
SRX2568048,1.5570964492
SRX2568049,1.6806231116
SRX2568050,0.1588587504
SRX2568051,0.035452665200000004
SRX2568052,0.1735464251
SRX2568053,2.3765827173
SRX2568054,1.1308701496
SRX2568055,1.7006944571
SRX2568056,0.2228528769
SRX2568057,0.2863513646
SRX2568058,0.0678397985
SRX2568059,-0.38938647400000004
SRX2568060,-0.3645651193
SRX2568061,0.1447181481
SRX2568062,-0.9156432327
SRX2568063,0.9593185663
SRX2568064,-0.043675333600000005
Abaum_0001,-0.5214313499000001
Abaum_0002,-0.1891278587
Abaum_0003,-0.3009911771
Abaum_0004,-0.38385702180000003
Abaum_0005,-0.32883791160000003
Abaum_0006,-0.1430136621
Abaum_0007,0.0546857883
Abaum_0008,-0.5899873790000001
Abaum_0009,-0.28469480070000003
Abaum_0010,-0.25465809910000003
Abaum_0011,-0.1460474179
Abaum_0012,0.1460474179
Abaum_0013,-0.5720722483
Abaum_0014,-0.6826407449
Abaum_0015,-0.5571617405
Abaum_0016,-0.8975334587
ERX1221046,-0.2177081515
ERX1221048,-0.33412143850000003
ERX1221049,0.55182959
ERX1221050,0.5160288842
ERX1221052,1.1218771655
ERX1221053,-0.2757583745
ABNM035,-0.06914181
ABNM036,0.06914181
ABNM037,-1.9043642690000002
ABNM038,-1.070752829
ABNM041,-0.777147888
ABNM042,-0.823130196
ABNM019,-0.0666941674
ABNM020,0.0666941674
ABNM021,0.4007367948
ABNM022,0.11372352050000001
ABNM023,-0.3563222699
ABNM024,0.0139967636
ABNM025,-0.2837047056
ABNM026,0.2288981337
ABNM027,-0.1226359348
ABNM028,0.1226359348
ABNM029,-0.0358788379
ABNM030,-0.1778624048
ABNM031,-0.324944418
ABNM032,-0.5058672442000001
ABNM033,-0.0446465031
ABNM034,0.3262163938
ABNM001,0.31981552550000003
ABNM002,-0.31981552550000003
ABNM003,0.14790881890000002
ABNM004,1.2077584243
ABNM005,-1.2954236946
ABNM006,0.3890542141
ABNM007,0.8229832806
ABNM008,0.5534225831
ABNM009,-0.2114300024
ABNM010,1.2684828958
ABNM043,-0.6287964945
ABNM044,0.6287964945
ABNM045,0.5732978955
ABNM046,0.4238819855
ABNM047,1.0774480265
ABNM048,1.3065412905
ABNM011,-0.2118347669
ABNM012,0.2118347669
ABNM013,-0.5240776497
ABNM014,-1.0451104919
ABNM015,-0.3838349851
ABNM016,-0.2728029314
ABNM017,-1.0088167409
ABNM018,-0.6633624676000001
