,PN96_RS20380
SBRG_BHIN_Growth_Late_1,-0.1113651705
SBRG_BHIN_Growth_Late_2,-0.1090178834999999
SBRG_BHIN_Growth_Mid_1,-0.8801285754999997
SBRG_BHIN_Growth_Mid_2,-1.2112504354999998
SBRG_BHIN_Growth_Stat_1,0.5710491645000006
SBRG_BHIN_Growth_Stat_2,-0.2121394224999999
SBRG_LBv2_Growth_Late_1,-0.0662855374999997
SBRG_LBv2_Growth_Late_2,-0.4084400145
SBRG_LBv2_Growth_Mid_1,0.0903482605000007
SBRG_LBv2_Growth_Mid_2,-0.0903482604999998
SBRG_LBv2_Growth_Stat_1,0.3477283755
SBRG_LBv2_Growth_Stat_2,-0.2463773294999995
SBRG_MHB_Rich_Mid_1,1.0129352095000002
SBRG_MHB_Rich_Mid_2,0.5104459475
SBRG_NBO_Rich_Mid_1,1.059369241500001
SBRG_NBO_Rich_Mid_2,0.5429996925000005
SBRG_M9Na_Arabinose_Mid_1,-1.428775516
SBRG_M9Na_Arabinose_Mid_2,-0.6894262150000001
SBRG_M9Na_Galactose_Mid_1,-0.1520700619999999
SBRG_M9Na_Galactose_Mid_2,-0.17729426
SBRG_M9Na_GlcNAcGrowth_Late_1,-0.2491861709999998
SBRG_M9Na_GlcNAcGrowth_Late_2,0.2067001709999996
SBRG_M9Na_GlcNAcGrowth_Mid_1,-0.0147136670000005
SBRG_M9Na_GlcNAcGrowth_Mid_2,0.0807206919999998
SBRG_M9Na_GlcNAcGrowth_Stat_1,-2.492372274
SBRG_M9Na_GlcNAcGrowth_Stat_2,-2.924901864
SBRG_M9Na_GlcNAc_Mid_1,-0.4803843529999998
SBRG_M9Na_GlcNAc_Mid_2,-0.3622360110000002
SBRG_M9Na_Gluconate_Mid_1,-0.190683205
SBRG_M9Na_Gluconate_Mid_2,-0.6082900640000002
SBRG_M9Na_Glucosamine_Mid_1,-2.371040945
SBRG_M9Na_Glucosamine_Mid_2,-1.707679969
SBRG_M9Na_Glycerol_Mid_1,-1.1330497680000002
SBRG_M9Na_Glycerol_Mid_2,-1.1569559100000006
SBRG_M9Na_Maltose_Mid_1,-0.8122421759999998
SBRG_M9Na_Maltose_Mid_2,-0.2387406140000001
SBRG_M9Na_Mannitol_Mid_1,-1.4224702580000006
SBRG_M9Na_Mannitol_Mid_2,-1.0988878610000006
SBRG_M9Na_Trehalose_Mid_1,-0.2278727050000002
SBRG_M9Na_Trehalose_Mid_2,-1.7111708950000004
SBRG_M9Na_ethanol_Mid_1,-2.403694757
SBRG_M9Na_ethanol_Mid_2,-2.353826735
SBRG_M9Na_fructose_Mid_1,-0.6828079480000007
SBRG_M9Na_fructose_Mid_2,-0.3007177580000002
SBRG_M9Na_fumarate_Mid_1,-0.933926479
SBRG_M9Na_fumarate_Mid_2,-0.6310797240000001
SBRG_M9Na_glucoseGrowth_Late_1,-0.2433406129999999
SBRG_M9Na_glucoseGrowth_Late_2,-0.3808064360000003
SBRG_M9Na_glucoseGrowth_Mid_1,0.0041139509999998
SBRG_M9Na_glucoseGrowth_Mid_2,-0.0041139509999998
SBRG_M9Na_glucoseGrowth_Stat_1,-0.8507041820000003
SBRG_M9Na_glucoseGrowth_Stat_2,-1.2384681300000002
SBRG_M9Na_ribose_Mid_1,-0.4681725930000002
SBRG_M9Na_ribose_Mid_2,-0.403670194
SBRG_M9Na_succinate_Mid_1,-0.4131686750000005
SBRG_M9Na_succinate_Mid_2,-0.185370024
SBRG_M9Na_sucrose_Mid_1,0.1368151089999996
SBRG_M9Na_sucrose_Mid_2,-0.5642853910000003
SBRG_LBv2_HapROver_Late_1,0.5399266355000005
SBRG_LBv2_HapROver_Late_2,0.5933959675000002
SBRG_LBv2_HapROver_Mid_1,0.3442666625000008
SBRG_LBv2_HapROver_Mid_2,0.2937258355000001
SBRG_LBv2_HapROver_Stat_1,0.5736096845
SBRG_LBv2_HapROver_Stat_2,0.7589667885000004
SBRG_LBv2_LuxOOver_Late_1,-0.5492905304999995
SBRG_LBv2_LuxOOver_Late_2,-0.6676087364999992
SBRG_LBv2_LuxOOver_Mid_1,0.1600244465000004
SBRG_LBv2_LuxOOver_Mid_2,-0.0002778904999996
SBRG_LBv2_LuxOOver_Stat_1,0.4433827945000006
SBRG_LBv2_LuxOOver_Stat_2,-0.0499435414999993
SBRG_LBv2_QstROver_Late_1,-1.2786149354999998
SBRG_LBv2_QstROver_Late_2,-1.5893564054999998
SBRG_LBv2_QstROver_Mid_1,0.4287562175000001
SBRG_LBv2_QstROver_Mid_2,0.2323651125000001
SBRG_LBv2_QstROver_Stat_1,0.8529722775000002
SBRG_LBv2_QstROver_Stat_2,1.1832897375
SBRG_LBv2_TfoXOver_Late_1,-1.9438464015
SBRG_LBv2_TfoXOver_Late_2,-1.9254623534999995
SBRG_LBv2_TfoXOver_Mid_1,0.7673602775000008
SBRG_LBv2_TfoXOver_Mid_2,0.6613547335000005
SBRG_LBv2_TfoXOver_Stat_1,0.2322301035
SBRG_LBv2_TfoXOver_Stat_2,0.4975837435000008
SRX12193062,-0.0070275794999998
SRX12193071,1.1114700125
SRX12193063,0.0070275794999998
SRX12193072,0.6168407335000001
SBRG_LBv2_LowpH_Mid_1,0.0488920175
SBRG_LBv2_LowpH_Mid_2,0.4208281215000005
SBRG_LBv2_highSalt_Mid_1,-0.8624277484999996
SBRG_LBv2_highSalt_Mid_2,-0.6030576354999999
SBRG_M9Na_glucoseKanamycin_Mid_1,0.1831311669999999
SBRG_M9Na_glucoseKanamycin_Mid_2,-0.0626742160000004
SRX8117098,0.0152248925
SRX8117099,-0.0152248925
SRX8117100,0.0525865444999995
SRX8117101,0.3041609965000003
SBRG_OSS_TfoXOver_Stat_1,0.263030605
SBRG_OSS_TfoXOver_Stat_2,-2.965535497
SBRG_OSS_VectorOnly_Stat_1,0.14178756
SBRG_OSS_VectorOnly_Stat_2,-0.14178756
SBRG_LBv2_TfoXOver_Recov_1,-0.0741786940000004
SBRG_LBv2_TfoXOver_Recov_2,0.1083238189999988
SBRG_LBv2_VectorOnly_Recov_1,0.5355068239999996
SBRG_LBv2_VectorOnly_Recov_2,-0.5355068240000005
