sample,BSU03240
LBexp_1,11.3866
LBexp_2,10.8171
LBexp_3,10.4817
LBtran_1,8.5479
LBtran_2,8.7803
LBtran_3,9.2144
LBstat_1,8.4088
LBstat_2,8.2904
LBstat_3,8.29
LBGexp_1,11.5377
LBGexp_2,11.824000000000002
LBGexp_3,11.4733
LBGtran_2,9.6551
LBGtran_3,10.2374
LBGstat_1,9.2102
LBGstat_2,8.9107
LBGstat_3,9.0678
S0_1,8.6709
S0_2,9.0613
S0_3,8.9609
S1_1,9.159
S1_2,9.1498
S1_3,8.9711
S2_1,8.6901
S2_2,8.4025
S2_3,8.2731
S3_1,8.6409
S3_2,8.6218
S4_1,8.7385
S4_2,8.4454
S4_3,8.3303
S5_1,8.386000000000001
S5_2,8.3541
S5_3,8.5186
S6_1,8.0231
S6_2,7.64
S6_3,8.0174
S6/t_1,8.5053
S6/t_2,7.6882
S6_4,8.1089
S6_5,8.3267
S6_6,8.3936
S7_4,8.7654
S7_5,8.7727
S7_6,9.1271
S8_4,8.5597
S8_5,8.9491
G135_1,11.0283
G135_3,9.456
G150_1,10.4805
G150_2,11.58
G150_3,10.7409
G180_1,10.5358
G180_2,11.1376
G180_3,10.1562
C30_1,9.5283
C30_2,9.8039
C90_1,9.5905
C90_2,9.7216
BI_1,9.3856
BI_2,9.6224
BC_2,8.4266
BC/t_1,8.5088
BC/t_2,9.3582
BC_1,8.1441
Sw_1,8.1764
Sw_2,8.3201
BT_1,7.8955
BT_2,7.6911
B36_1,8.682
B36_2,8.5951
B60_1,8.8326
B60_2,8.7223
M9exp_1,10.1289
M9exp_2,9.8728
M9exp_3,9.683
M9tran_1,9.3173
M9tran_2,9.1049
M9tran_3,9.5246
M9stat_1,8.2559
M9stat_2,8.2768
M9stat_3,8.0206
M+G_1,9.3833
M+G_2,9.5877
M+G_3,9.7066
Glu_1,9.7904
Glu_2,9.9489
Glu_3,9.918
Fru_1,9.9986
Fru_2,9.9763
Fru_3,9.4501
Mal_1,9.0003
