,-0.346107714429485,-0.28842309535790417,-0.23073847628632332,-0.17305385721474248,-0.11536923814316163,-0.05768461907158079,5.551115123125783e-17,0.0576846190715809,0.11536923814316175,0.1730538572147426,0.23073847628632344,0.2884230953579043,0.3461077144294851,0.40379233350106597,0.4614769525726468,0.5191615716442277,0.5768461907158084,0.6345308097873894,0.6922154288589701,0.7499000479305511
thresh,-0.37495002396527544,0.37495002396527544,1,,,,,,,,,,,,,,,,,
unreg,0,0,0,0,0,44,4116,50,0,0,0,0,0,0,0,0,0,0,1,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['yhfL'],[]
