,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X
0,control__wt_glc,0.0,0.10747595981539687,2.0,0.0,0.07599698,1.0,-0.07599698,,,,,,,,
1,fur__wt_dpd,0.8680283610000001,0.1655431868487743,2.0,2.0,0.7509716510000001,3.0,0.9850850710000001,,,,,,,,
2,fur__wt_fe,-0.37586591950000003,0.09314126840854708,2.0,4.0,-0.310005097,5.0,-0.441726742,,,,,,,,
3,fur__delfur_dpd,1.3256873814999999,0.10627825881388905,2.0,6.0,1.250537304,7.0,1.400837459,,,,,,,,
4,fur__delfur_fe2,0.10402989350000001,0.027806481316734497,2.0,8.0,0.08436774200000001,9.0,0.12369204500000001,,,,,,,,
5,acid__wt_ph5,-0.5963369625000001,0.06702971426814217,2.0,10.0,-0.6437341280000001,11.0,-0.5489397970000001,,,,,,,,
6,acid__delgadx_ph5,-0.472790855,,1.0,12.0,-0.472790855,,,,,,,,,,
7,acid__delgadw_ph5,-0.7013511225000001,0.1349643491466146,2.0,13.0,-0.7967853290000001,14.0,-0.6059169160000001,,,,,,,,
8,acid__delgade_ph5,-0.5242667055000001,0.017674797969025265,2.0,15.0,-0.5117687360000001,16.0,-0.536764675,,,,,,,,
9,oxidative__wt_pq,0.9728921540000001,0.06146064803264085,2.0,17.0,0.9294329130000001,18.0,1.016351395,,,,,,,,
10,oxidative__deloxyr_pq,0.840642273,0.07830488756887258,2.0,19.0,0.785272356,20.0,0.89601219,,,,,,,,
11,oxidative__delsoxr_pq,1.0924726485,0.09503848822837237,2.0,21.0,1.159675008,22.0,1.025270289,,,,,,,,
12,oxidative__delsoxs_pq,1.2956264910000002,0.021619338700652347,2.0,23.0,1.28033931,24.0,1.310913672,,,,,,,,
13,nac_ntrc__wt_csn,0.05129688250000001,0.17164286742709156,2.0,25.0,0.17266671800000002,26.0,-0.07007295300000001,,,,,,,,
14,nac_ntrc__wt_cytd,0.303598021,0.036891422475438,2.0,27.0,0.32968419600000004,28.0,0.277511846,,,,,,,,
15,nac_ntrc__wt_gln,-0.22368748,0.1376324334447657,2.0,29.0,-0.126366653,30.0,-0.321008307,,,,,,,,
16,nac_ntrc__bw_delnac_csn,-0.4139579835,0.06443331574836095,2.0,31.0,-0.459519218,32.0,-0.368396749,,,,,,,,
17,nac_ntrc__bw_delnac_cytd,0.253932993,0.0637735264316511,2.0,33.0,0.20883829999999998,34.0,0.299027686,,,,,,,,
18,nac_ntrc__bw_delnac_gln,-0.133509606,0.1468659667295745,2.0,35.0,-0.23735952700000001,36.0,-0.029659685,,,,,,,,
19,nac_ntrc__bw_delnac_nh4,-0.6673453635,0.1216094849998533,2.0,37.0,-0.753336255,38.0,-0.581354472,,,,,,,,
20,misc__wt_no_te,-0.1604022215,0.033278899490276424,2.0,39.0,-0.183933957,40.0,-0.136870486,,,,,,,,
