,Value,list
TF,ideR,
reg_genes,44,['ppiA' 'frdA' 'eccA3' 'eccE3' 'cyp123' 'ldtA' 'yrbE2A']
comp_genes,44,['Rv1847' 'Rv0449c' 'Rv1342c' 'Rv0481c' 'hisG' 'Rv1520' 'Rv2622']
both_genes,37,"['Rv1519' 'mbtA' 'esxG' 'irtA' 'eccB3' 'mbtM' 'mbtE' 'mbtL' 'bfrB'
 'Rv3840' 'irtB' 'hisE' 'mbtC' 'PPE4' 'eccD3' 'mbtG' 'PE5' 'Rv0338c'
 'PPE37' 'Rv3403c' 'Rv3402c' 'mbtI' 'lprD' 'Rv2377c' 'mbtN' 'mbtD' 'esxH'
 'Rv3839' 'mbtK' 'mbtF' 'mmpS4' 'mbtJ' 'mbtB' 'mycP3' 'eccC3' 'mmpL4'
 'espG3']"
reg_genes2,0,
comp_genes2,0,
both_genes2,0,
