,-0.03752584516,-0.01876292258,0.0,0.01876292258,0.03752584516,0.05628876774000001,0.07505169032,0.0938146129,0.11257753548,0.13134045806,0.15010338064,0.16886630322,0.18762922580000002,0.20639214838000003,0.22515507095999998,0.24391799354,0.26268091612,0.2814438387,0.30020676128,0.31896968386
thresh,-0.04690730645,0.04690730645,1,,,,,,,,,,,,,,,,,
unreg,13,667,2990,433,53,23,12,7,5,2,1,0,1,3,1,0,0,0,0,0
unreg_genes,[],[],[],[],[],"['ydiE' 'mgrB' 'yhjR' 'yoaL' 'ydiH' 'yeaQ' 'ynbE' 'slyX' 'yehE' 'rseD'
 'cydX' 'yeiW' 'infA' 'cspA' 'glgS' 'yhfU' 'hokD' 'yqiD' 'yobF' 'yfgG'
 'yecH' 'tatE' 'ykgO']","['gnsA' 'ybfA' 'dsrB' 'yecF' 'ynaJ' 'ygdR' 'rpmH' 'ygdI' 'yhaL' 'sra'
 'grxA' 'yjbJ']",['rhoL' 'cspE' 'ytfK' 'ykgS' 'ycaR' 'fumD' 'ykgL'],['gnsB' 'blr' 'lpp' 'yhfL' 'torI'],['yqaE' 'pyrL'],['rmf'],[],['mntS'],['sgrT' 'yciY' 'ecnB'],['acrZ'],[],[],[],[],[]
