,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X,rep15_idx,rep15_X,rep16_idx,rep16_X,rep17_idx,rep17_X,rep18_idx,rep18_X,rep19_idx,rep19_X,rep20_idx,rep20_X,rep21_idx,rep21_X
0,ME_vs_LE__THY_None_WT_earlylog-planktonic,0.0,0.3989182750874416,3.0,0.0,0.2326091971,1.0,0.2280143107,2.0,-0.4606235078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,ME_vs_LE__THY_None_WT_latelog-planktonic,-0.9255012241666667,0.7524477583761123,3.0,3.0,-1.2983507772,4.0,-1.4187197638,5.0,-0.0594331315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,ME_vs_LE__THY_None_WT_earlystationary-planktonic,-1.3214673910333332,0.2065301409452368,3.0,6.0,-1.4681976996000001,7.0,-1.4109130519,8.0,-1.0852914216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,ME_vs_S__THY_None_WT_mid-exponential_OD1.0,1.5199481884749168e-17,0.5199448665422749,21.0,9.0,0.127638047,10.0,-1.0681817027,11.0,0.23475851920000002,12.0,-0.5439896785,13.0,-0.9101472322,14.0,0.0024446236,15.0,0.7121296702000001,16.0,-0.4012016034,17.0,-0.4987589376,18.0,0.6876403833,19.0,-0.0981841561,20.0,-0.504745992,21.0,0.1165540469,22.0,0.5232261063,23.0,0.8821014753,24.0,0.0109204587,25.0,-0.027597499600000002,26.0,-0.046928146600000005,27.0,0.1618444858,28.0,0.5612716501,29.0,0.0792054823
4,ME_vs_S__THY_None_WT_early-stationary_OD1.8,-0.943285043795238,0.45037586285268805,21.0,30.0,-0.368346488,31.0,-1.2493870582,32.0,-0.9178992839000001,33.0,-0.4043422385,34.0,-1.0324707433,35.0,-0.5090214777000001,36.0,-0.15190950690000002,37.0,-1.0434290212,38.0,-0.6316780489,39.0,-0.6128917765,40.0,-0.9593205260000001,41.0,-1.5221584851,42.0,-0.9435380352,43.0,-0.6312101668,44.0,-0.7124375267,45.0,-1.3119899524,46.0,-0.6114501956,47.0,-1.2707977908,48.0,-1.6342533708,49.0,-1.6392123098,50.0,-1.6512419174000001
5,WT_vs_Del_ccpA__THY_None_WT_exponential,4.625929269271485e-18,0.1482903909114431,3.0,51.0,-0.1647575456,52.0,0.12276755110000001,53.0,0.0419899945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,WT_vs_Del_ccpA__THY_None_Del-ccpA_exponential,0.66665699685,0.13129427323940718,4.0,54.0,0.7702335549,55.0,0.5173431952,56.0,0.5955950696,57.0,0.7834561677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,WT_vs_Del_covR__THY_None_WT_late-exponential,0.0,0.14961836092632627,4.0,58.0,-0.0344647658,59.0,0.1071143214,60.0,0.12469802320000001,61.0,-0.1973475788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,WT_vs_Del_covR__THY_None_covR-D53A_late-exponential,-0.1361409675,0.1945890141171593,4.0,62.0,-0.3307102542,63.0,0.0862103277,64.0,-0.2638551404,65.0,-0.0362088031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,WT_vs_Del_covR__THY_None_covS-E281A_late-exponential,-0.1733317923,0.11254652406515081,4.0,66.0,-0.052850518400000004,67.0,-0.1111644722,68.0,-0.3029927085,69.0,-0.2263194701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,WT_vs_Del_covR__THY_None_covS-T284A_late-exponential,-0.13921216735,0.32786119392620017,4.0,70.0,0.093487266,71.0,-0.6190606975,72.0,0.0457379106,73.0,-0.0770131485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,WT_vs_Del_dahA__THY_None_WT_mid-exponential,1.6666666889190534e-11,0.045760738976423264,6.0,74.0,0.0618218169,75.0,-0.0339451748,76.0,-0.010201443000000001,86.0,-0.0214048654,88.0,0.051497591100000004,90.0,-0.0477679247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,WT_vs_Del_dahA__THY_None_WT_early-stationary,-0.31428931945,0.5689188659105673,6.0,77.0,-0.8585326097,78.0,-0.8819391275,79.0,-0.6003254726,87.0,0.46621540370000003,89.0,0.2376363166,91.0,-0.2487904272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,WT_vs_Del_dahA__THY_None_Del_dahA_mid-exponential,-0.22209702446666668,0.041318058511267006,3.0,80.0,-0.18102488460000002,82.0,-0.2636566872,84.0,-0.2216095016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,WT_vs_Del_dahA__THY_None_Del_dahA_early-stationary,-1.5851485907666667,0.16537745836090584,3.0,81.0,-1.4623979752,83.0,-1.5198395723,85.0,-1.7732082248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,WT_vs_Del_fabT__THY_35°C_WT_mid-exponential_OD1.0,0.0,0.09264833206280604,3.0,92.0,-0.028437893500000002,93.0,0.10353399640000001,94.0,-0.0750961029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,WT_vs_Del_fabT__THY_35°C_Del_fabT_mid-exponential_OD1.0,0.18879918176666666,0.16202710987884308,3.0,95.0,0.1092419824,96.0,0.3752262501,97.0,0.0819293128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,WT_vs_Del_fabT__THY_40°C_WT_mid-exponential_OD1.0,1.4416965462,0.2958038659282304,3.0,98.0,1.5303570832,99.0,1.1117014234,100.0,1.683031132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,WT_vs_Del_fabT__THY_40°C_Del_fabT_mid-exponential_OD1.0,1.3000069119,0.10770869927088185,3.0,101.0,1.3306277086,102.0,1.1803033193,103.0,1.3890897078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,WT_vs_Del_fabT__THY_35°C_WT_stationary,-0.36222404453333334,0.19967415010252917,3.0,104.0,-0.1619840789,105.0,-0.36336052700000004,106.0,-0.5613275277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,WT_vs_Del_fabT__THY_35°C_Del_fabT_stationary,-0.3529451127,0.14237735114155195,3.0,107.0,-0.3047424372,108.0,-0.2409263319,109.0,-0.513166569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,WT_vs_Del_fabT__THY_40°C_WT_stationary,0.8805767448333333,0.21532837047776002,3.0,110.0,0.9755515451000001,111.0,0.6340889738000001,112.0,1.0320897156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,WT_vs_Del_fabT__THY_40°C_Del_fabT_stationary,1.6315853272666667,0.27412245535827257,3.0,113.0,1.699344794,114.0,1.8654734253,115.0,1.3299377625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
