,-0.09033175173838101,-0.06452267981312929,-0.03871360788787756,-0.012904535962625835,0.01290453596262589,0.038713607887877616,0.06452267981312934,0.09033175173838107,0.11614082366363279,0.14194989558888452,0.16775896751413624,0.19356803943938797,0.2193771113646397,0.24518618328989142,0.2709952552151431,0.29680432714039484,0.32261339906564657,0.3484224709908983,0.37423154291615,0.40004061484140174
thresh,-0.10323628770100687,0.10323628770100687,48,,,,,,,,,,,,,,,,,
unreg,0,1,35,1248,1131,34,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ppGpp,0,1,6,293,278,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RpoS,0,0,3,53,58,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GlaR,0,0,2,42,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lrp,0,1,1,70,76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H-NS,0,0,0,25,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crp,0,0,9,157,152,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ppGpp and RpoS,0,0,1,33,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ppGpp and GlaR,0,0,2,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ppGpp and Lrp,0,0,1,40,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ppGpp and H-NS,0,0,0,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ppGpp and Crp,0,0,0,29,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RpoS and GlaR,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RpoS and Lrp,0,0,0,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RpoS and H-NS,0,0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RpoS and Crp,0,0,3,14,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GlaR and Lrp,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GlaR and H-NS,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GlaR and Crp,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lrp and H-NS,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lrp and Crp,0,0,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
H-NS and Crp,0,0,2,12,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ppGpp, RpoS, and H-NS",0,0,1,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ppGpp, GlaR, and Lrp",0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ppGpp, Lrp, and H-NS",0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ppGpp, RpoS, and Lrp",0,0,0,2,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"ppGpp, RpoS, and Crp",0,0,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RpoS, GlaR, Lrp, and Crp",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ppGpp, RpoS, GlaR, H-NS, and Crp",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ppGpp, RpoS, H-NS, and Crp",0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ppGpp, RpoS, Lrp, and H-NS",0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RpoS, Lrp, H-NS, and Crp",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ppGpp, H-NS, and Crp",0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ppGpp, Lrp, and Crp",0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RpoS, Lrp, and Crp",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ppGpp, RpoS, and GlaR",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RpoS, GlaR, and Crp",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ppGpp, RpoS, Lrp, and Crp",0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ppGpp, GlaR, Lrp, and Crp",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RpoS, GlaR, and Lrp",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ppGpp, Lrp, H-NS, and Crp",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RpoS, H-NS, and Crp",0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ppGpp, GlaR, and Crp",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ppGpp, RpoS, GlaR, and Crp",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GlaR, H-NS, and Crp",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RpoS, Lrp, and H-NS",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ppGpp, RpoS, GlaR, Lrp, and H-NS",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ppGpp, RpoS, GlaR, Lrp, H-NS, and Crp",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0
unreg_genes,[],[],[],[],[],[],[],[],[],['glaR'],[],[],[],[],[],[],[],[],[],[]
ppGpp_genes,[],['yedE'],['yecF' 'yccF' 'rpmE' 'yhjC' 'ygdQ' 'yaiA'],"['dusC' 'mgtA' 'rpmH' 'ybaP' 'yahO' 'yraQ' 'ygjQ' 'yjcE' 'yebQ' 'atoD'
 'yfaZ' 'yjjJ' 'pdeL' 'hcaE' 'ynfD' 'ghxP' 'codB' 'yieF' 'yhhN' 'kptA'
 'yhhQ' 'yhhX' 'yjiJ' 'ygaM' 'ytiD' 'hcaB' 'allB' 'ebgR' 'pgaD' 'fpr'
 'waaH' 'dgcF' 'gsiA' 'rluB' 'sgrR' 'recT' 'rpmB' 'xanP' 'pitA' 'plsX'
 'yjaZ' 'yidE' 'ytfI' 'yjgL' 'ruvC' 'rlmC' 'sdaB' 'yhhM' 'tabA' 'ycfZ'
 'yegQ' 'yjdF' 'btsS' 'yejL' 'ycaD' 'argB' 'secE' 'srmB' 'rpsN' 'yhiN'
 'ybaQ' 'tusA' 'yccS' 'ansA' 'rfbA' 'rutR' 'rsmB' 'nrdE' 'yidD' 'rpsE'
 'hslO' 'aroM' 'purE' 'yebV' 'lpxH' 'hflD' 'putA' 'kefG' 'kdpC' 'glsB'
 'yfgJ' 'panF' 'kefB' 'ynjE' 'rnpA' 'ybjL' 'leuD' 'prmA' 'waaG' 'ycfH'
 'yjbD' 'ftsK' 'narZ' 'rfbX' 'yajC' 'secY' 'rnt' 'nikR' 'yebO' 'ydiV'
 'atpI' 'rplJ' 'gsiB' 'yhjD' 'leuB' 'mreD' 'cysK' 'rplL' 'trmJ' 'menE'
 'gcvR' 'uspF' 'yejM' 'kch' 'miaB' 'rhlE' 'waaQ' 'glnP' 'betB' 'ygcN'
 'essD' 'murJ' 'mltG' 'ivy' 'dauA' 'nudK' 'rimM' 'lpxK' 'nhoA' 'znuB'
 'opgH' 'yfhL' 'yhcB' 'uraA' 'potA' 'gltX' 'yfdX' 'rpsK' 'yciA' 'yhhY'
 'ccmB' 'thrA' 'rlmL' 'ybhG' 'argE' 'purD' 'rplB' 'yiiX' 'rluD' 'yfjF'
 'rplD' 'aroE' 'iaaA' 'potB' 'yceD' 'tadA' 'rpmA' 'epmA' 'sfmC' 'pth'
 'parE' 'rsxA' 'tsf' 'rplT' 'cmk' 'purC' 'rfbC' 'rpsM' 'mcrA' 'potC'
 'yiaC' 'ttcA' 'ybeL' 'grxB' 'insA-6' 'yecJ' 'cecR' 'yjeI' 'yeiS' 'rlmN'
 'ybcI' 'yeaO' 'ybbC' 'metI' 'dgt' 'sufC' 'cutA' 'kdpB' 'mepS' 'nusG'
 'rplO' 'yjfZ' 'uup' 'rpsB' 'yfjW' 'rimI' 'tsaB' 'purR' 'sufA' 'mnmE'
 'yafT' 'tufB' 'greA' 'queA' 'fliP' 'clcB' 'mazG' 'yjiK' 'ssuA' 'recQ'
 'leuC' 'rplK' 'insA-1' 'uhpB' 'ychF' 'wzxC' 'dtd' 'rpsU' 'yaeI' 'yghD'
 'nlpC' 'rpsG' 'rffC' 'ydiZ' 'tag' 'yjgH' 'rpsD' 'modF' 'recX' 'argH'
 'ybdK' 'bioA' 'era' 'ybhR' 'rpsP' 'tas' 'rfbD' 'lpxP' 'curA' 'opgC'
 'yeaQ' 'cdgI' 'pspF' 'rarD' 'rplW' 'truC' 'yghU' 'proY' 'yfdG' 'cvpA'
 'msrA' 'rpoA' 'rayT' 'alx' 'katG' 'ybeQ' 'ytiC' 'speA' 'potI' 'ycaP'
 'pgeF' 'yjiR' 'waaA' 'yfiP' 'dnaC' 'rplS' 'sufB' 'yicI' 'argI' 'dnaE'
 'uspG' 'thrC' 'ydiP' 'efp' 'rplC' 'rapA' 'tesA' 'nudB' 'rplU' 'ydgK'
 'amn' 'yqhH' 'trmI' 'yqcC' 'obgE' 'hsdR' 'yegP' 'ycaO' 'clsB' 'pxpB'
 'yjjU' 'atpB' 'yafD']","['menD' 'fkpA' 'yddH' 'holD' 'rpoB' 'rpsT' 'yqiK' 'rplX' 'zupT' 'plsB'
 'yiiQ' 'rsmF' 'cdsA' 'glgB' 'qorA' 'rbbA' 'adhP' 'alaC' 'infC' 'yfaA'
 'rplE' 'pyrL' 'cedA' 'rlmF' 'ybcV' 'ybhF' 'uhpA' 'pyrR' 'ybfE' 'envY'
 'uspC' 'rplQ' 'gsiC' 'ykfI' 'lepB' 'purH' 'ycaN' 'rsxG' 'dnaA' 'frr'
 'nrdH' 'yejK' 'gstA' 'yafC' 'menH' 'argC' 'yjjZ' 'der' 'prkB' 'recO'
 'betA' 'thiL' 'ygjR' 'yiiD' 'yihY' 'ppnP' 'rpsS' 'yedP' 'lepA' 'ghrB'
 'yhdH' 'rpsL' 'ysgA' 'yagN' 'pxpC' 'ybhP' 'trmA' 'argF' 'ymfA' 'ldtD'
 'betI' 'yafW' 'yhiI' 'ycbZ' 'accB' 'fadE' 'purF' 'yhhJ' 'prs' 'yhjV'
 'ppnN' 'rimJ' 'tolQ' 'bcsE' 'gsk' 'ybhS' 'rpsJ' 'trpC' 'ndk' 'dtpD'
 'yghA' 'dgcT' 'ldtE' 'kup' 'ftp' 'nrdI' 'asd' 'prfC' 'znuC' 'tsaC' 'rplN'
 'yheV' 'ydfV' 'ispD' 'pssA' 'lysO' 'yqaE' 'ykgF' 'yadK' 'trmD' 'prfB'
 'yegS' 'nrfA' 'ybhN' 'yegR' 'yeiG' 'nlpI' 'dbpA' 'yhbO' 'tgt' 'nth'
 'gstB' 'rnhB' 'dmlA' 'metN' 'cheZ' 'sufE' 'yidC' 'yidL' 'lnt' 'pyrG'
 'thrB' 'rpsA' 'yciI' 'mntP' 'pyrB' 'insA-7' 'endA' 'yhjY' 'hdhA' 'ppsR'
 'mrdB' 'spy' 'ycjN' 'nudI' 'xdhC' 'yceM' 'pyrD' 'ssuB' 'yihI' 'yphA'
 'wbbH' 'rsxD' 'wecC' 'thiP' 'yecT' 'thiI' 'cmoA' 'yhaJ' 'purB' 'yciH'
 'rsxC' 'rfaH' 'aroK' 'cmoB' 'rlmG' 'ltaE' 'yhcO' 'prfA' 'cysQ' 'yaeH'
 'yceH' 'yjdC' 'gfcC' 'yddM' 'intA' 'rsxE' 'yafV' 'clpA' 'yihX' 'pxpA'
 'uspA' 'glcF' 'ispU' 'rplA' 'cspF' 'tyrB' 'rsfS' 'thiQ' 'qseC' 'ppc'
 'mreC' 'satP' 'thiB' 'rnd' 'opgE' 'dnaG' 'infA' 'rsxB' 'lpxB' 'rluC'
 'yfcJ' 'hcaT' 'rluA' 'yhdT' 'pyrC' 'yjgR' 'rnc' 'udk' 'ybaA' 'bipA'
 'ygiQ' 'dacC' 'sufD' 'pepT' 'lpxT' 'pphB' 'ymfJ' 'ycjY' 'accC' 'smf'
 'aroD' 'mrcA' 'insL-2' 'ydgI' 'ybgI' 'dnaJ' 'ybjQ' 'mltF' 'yqgC' 'rimO'
 'mioC' 'rlmI' 'lysS' 'glgX' 'pheS' 'yajO' 'eutD' 'flgJ' 'mdfA' 'rpoD'
 'queD' 'insL-3' 'mltD' 'sufS' 'secG' 'yfdF' 'yniA' 'yeaY' 'yhbE' 'pyrF'
 'yhbW' 'insL-1' 'yhfZ' 'hisD' 'yiiS' 'yhaH' 'yfcF' 'ftnB' 'rplY' 'ykfB'
 'yohC' 'mutM' 'yeaH' 'tcdA' 'rlmA' 'purK' 'ydfO' 'mnaT' 'purL' 'gluQ'
 'envR' 'nrdF' 'ydiY' 'yoaC' 'adeP' 'suhB' 'yqjF']","['folA' 'uspD' 'yagH' 'ais' 'sixA' 'rlmH' 'ggt' 'ybfA' 'ytfL' 'yqeH'
 'pheP' 'tsgA' 'plaP']",[],[],[],[],[],[],[],[],[],[],[],[],[],[]
