sample,BSU25110
LBexp_1,10.8077
LBexp_2,11.0343
LBexp_3,10.7217
LBtran_1,10.6129
LBtran_2,10.788
LBtran_3,10.9857
LBstat_1,11.0822
LBstat_2,10.7879
LBstat_3,10.3663
LBGexp_1,10.7341
LBGexp_2,10.635
LBGexp_3,10.5292
LBGtran_2,9.7569
LBGtran_3,10.2981
LBGstat_1,9.4356
LBGstat_2,9.6471
LBGstat_3,9.3582
S0_1,10.6266
S0_2,10.4862
S0_3,10.3788
S1_1,12.0735
S1_2,11.9081
S1_3,12.0213
S2_1,11.1457
S2_2,10.9547
S2_3,10.6538
S3_1,10.985
S3_2,10.7429
S4_1,10.8968
S4_2,10.4621
S4_3,10.1847
S5_1,10.6151
S5_2,10.5342
S5_3,10.9512
S6_1,10.314
S6_2,8.7588
S6_3,10.3084
S6/t_1,10.2114
S6/t_2,8.5953
S6_4,9.8074
S6_5,10.3727
S6_6,10.5373
S7_4,10.2887
S7_5,10.2331
S7_6,10.5765
S8_4,10.1004
S8_5,9.8811
G135_1,10.3823
G135_3,8.9341
G150_1,10.2428
G150_2,10.8227
G150_3,10.1618
G180_1,9.8738
G180_2,10.0588
G180_3,9.4843
C30_1,10.2659
C30_2,10.5705
C90_1,10.5176
C90_2,10.5361
BI_1,10.7023
BI_2,10.961
BC_2,9.9374
BC/t_1,9.415
BC/t_2,10.0827
BC_1,9.3069
Sw_1,9.2772
Sw_2,9.7799
BT_1,9.9971
BT_2,9.5475
B36_1,10.9925
B36_2,10.8755
B60_1,11.8737
B60_2,11.8281
M9exp_1,11.9442
M9exp_2,11.6585
M9exp_3,11.3395
M9tran_1,11.2543
M9tran_2,11.1028
M9tran_3,11.4778
M9stat_1,9.7776
M9stat_2,10.1269
M9stat_3,9.8723
M+G_1,10.9597
M+G_2,11.5036
M+G_3,11.5831
Glu_1,11.9355
Glu_2,12.0312
Glu_3,11.958
Fru_1,11.9942
Fru_2,12.1219
Fru_3,11.3185
Mal_1,10.7568
Mal_2,11.1379
Mal_3,11.2831
G+S_2,10.9626
G+S_3,11.2497
Pyr_1,10.7212
Pyr_2,11.3286
Pyr_3,11.242
Gly_1,10.4039
Gly_2,11.0645
Gly_3,9.9094
Glucon_1,10.9501
Glucon_2,11.4238
Glucon_3,10.2484
aero_1,11.8571
aero_2,11.19
aero_3,11.7966
nit_1,11.2073
nit_2,11.4345
nit_3,11.1138
ferm_1,10.9757
ferm_2,10.546
ferm_3,11.4774
T-5.40H_1,12.1289
T-4.40H_1,12.1718
T-3.40H_1,11.7964
T-2.40H_1,11.4154
T-1.40H_1,11.3192
T-1.10H_1,11.4891
T-0.40H_1,11.501
T0.0H_1,11.3024
T0.30H_1,10.7592
T1.0H_1,10.2805
T1.30H_1,10.1551
T2.0H_1,10.0443
T2.30H_1,10.586
T3.0H_1,10.1393
T3.30H_1,10.5038
T4.0H_1,10.319
T5.0H_1,9.7163
HPh_1,11.6561
HPh_2,11.6245
HPh_3,11.5204
LPh_1,11.4592
LPh_2,12.089
LPh_3,11.589
LPhT_1,11.4528
LPhT_2,11.558
LPhT_3,12.1091
SMMPr_1,11.3729
SMMPr_2,11.541
SMMPr_3,11.6712
HiTm_1,10.6611
HiTm_2,11.2872
HiTm_3,11.3808
LoTm_1,11.6508
LoTm_2,11.2667
LoTm_3,11.1793
HiOs_1,11.3363
HiOs_2,11.1753
HiOs_3,11.2731
BMM_1,11.5304
BMM_2,11.2275
BMM_3,11.3534
Heat_1,11.5801
Heat_2,11.2805
Heat_3,10.9718
Cold_1,12.7406
Cold_2,12.0992
Cold_3,11.7323
Etha_1,10.0843
Etha_2,10.0404
Etha_3,10.3265
SMM_1,11.8741
SMM_2,11.7281
SMM_3,11.9033
Salt_1,12.0267
Salt_2,11.9246
Salt_3,12.0982
Mt0_1,10.8117
Mt0_3,10.9607
M0t45_1,10.7753
M0t45_2,11.1702
M0t45_3,11.4301
M0t90_1,9.5922
M0t90_2,11.0043
M0t90_3,10.3238
M40t45_1,10.5944
M40t45_2,10.9024
M40t45_3,11.5402
M40t90_1,9.7552
M40t90_2,10.7641
M40t90_3,10.1567
dia0_1,10.5383
dia0_2,10.8198
dia0_3,11.0926
dia5_1,11.3597
dia5_2,11.8704
dia5_3,11.6772
dia15_1,12.6855
dia15_2,12.5066
dia15_3,11.2714
Diami_1,11.1184
Diami_2,11.5634
Diami_3,11.4271
Paraq_1,10.4934
Paraq_2,11.1544
Paraq_3,9.6845
H2O2_1,12.0385
H2O2_2,12.3079
H2O2_3,12.1938
Oxctl_1,9.9906
Oxctl_2,10.0376
Oxctl_3,10.671
GM-0.1_1,11.6731
GM-0.2_1,11.4231
GM+5_1,11.4544
GM+15_1,11.7312
GM+25_1,11.9681
GM+45_1,12.0134
GM+60_1,11.8419
GM+90_1,12.0546
GM+120_1,10.6148
GM+150_1,11.2887
GM-0.1_2,12.2294
GM-0.2_2,11.9409
GM+5_2,11.9419
GM+10_2,11.6359
GM+15_2,11.3553
GM+25_2,11.6178
GM+45_2,11.1089
GM+60_2,10.8708
GM+90_2,11.640999999999998
GM+150_2,10.7743
GM-0.1_3,11.9118
GM-0.2_3,11.8216
GM+5_3,11.9081
GM+10_3,10.727
GM+15_3,11.2736
GM+25_3,11.0124
GM+45_3,10.8461
GM+60_3,10.9453
GM+90_3,11.3433
GM+120_3,11.0827
GM+150_3,11.3758
MG-0.1_1,11.5104
MG+5_1,11.6465
MG+10_1,12.0236
MG+15_1,11.295
MG+25_1,11.8687
MG+45_1,11.6757
MG+120_1,10.7652
MG+150_1,11.2168
MG-0.1_2,10.8048
MG-0.2_2,11.3258
MG+5_2,11.4637
MG+10_2,11.6631
MG+15_2,12.2724
MG+25_2,11.5561
MG+45_2,11.0241
MG+60_2,11.3908
MG+90_2,11.1802
MG+120_2,11.8643
MG-0.1_3,11.8032
MG-0.2_3,11.2506
MG+5_3,11.2531
MG+10_3,10.8348
MG+15_3,11.8442
MG+25_3,12.0454
MG+45_3,12.0667
MG+60_3,11.4074
MG+90_3,11.8656
MG+120_3,11.5011
MG+150_3,11.2581
