,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X
0,Chrom__sac_log,-0.13697258567268955,0.15277890894350105,2.0,0.0,-0.028941583136457893,1.0,-0.2450035882089212,,
1,Chrom__sac_sta,0.7102969153651131,0.33603673086987657,2.0,2.0,0.9479107664909616,3.0,0.4726830642392645,,
2,Chrom__sac_MW001,0.0,0.05742418640573653,2.0,4.0,0.04060503161161666,5.0,-0.04060503161161666,,
3,Chrom__sac_fadR,0.3559153985740835,0.10981194954257546,2.0,6.0,0.2782666243972134,7.0,0.4335641727509536,,
4,FadR__wt_p,0.0,0.12872235671949142,2.0,8.0,0.09102045132666614,9.0,-0.09102045132666614,,
5,FadR__ko_p,-0.0591862636229927,0.757715463522328,2.0,10.0,-0.5949720060895389,11.0,0.4765994788435535,,
6,GDGT__75_2.4_log,-2.868076146948321e-16,0.20536489450411338,3.0,12.0,0.04282757829497985,27.0,-0.22340163234040664,50.0,0.18057405404542592
7,GDGT__80_3.5_stat,0.6754674970560975,0.13810949529507593,3.0,13.0,0.7774313247961313,20.0,0.5182934645279094,42.0,0.7306777018442521
8,GDGT__80_2.4_log,-0.31075711025167835,0.5986340659937808,3.0,14.0,0.31124037219855616,37.0,-0.8829111574489774,41.0,-0.3606005455046137
9,GDGT__75_3.5_stat,0.6320057353899955,0.1800719327966554,3.0,15.0,0.4858209059631893,24.0,0.5770419213786121,28.0,0.8331543788281852
10,GDGT__80_1.6_stat,-0.16327788446110927,0.4972793312547937,3.0,16.0,-0.2085366750722475,17.0,0.3550837618605982,33.0,-0.6363807401716786
11,GDGT__75_2.4_stat,0.6050037469030253,0.19040881151531538,3.0,18.0,0.5518601325617816,26.0,0.44681264466340653,31.0,0.8163384634838877
12,GDGT__80_2.4_stat,0.24304887392910915,0.4922926569462622,3.0,19.0,-0.19189513244886405,29.0,0.14355109374731698,30.0,0.7774906604888745
13,GDGT__80_1.6_log,-0.43267083014442553,0.5718298090597033,2.0,21.0,-0.8370155658151504,39.0,-0.028326094473700717,,
14,GDGT__65_3.5_stat,0.23917320403152834,0.1820105827955899,3.0,22.0,0.3384595694049981,23.0,0.3499498314923706,34.0,0.02911021119721635
15,GDGT__75_1.6_stat,0.10345615817526384,0.17452874404222438,3.0,25.0,0.27166887715147325,32.0,-0.07676806322169405,38.0,0.11546766059601232
16,GDGT__75_1.6_log,-0.758172153586234,0.07084084451336538,2.0,35.0,-0.8082641951266165,36.0,-0.7080801120458515,,
17,GDGT__65_2.4_stat,-0.7026511293912879,0.2702619277782557,3.0,40.0,-0.4554306652976106,46.0,-0.9911948062163134,49.0,-0.66132791665994
18,GDGT__65_2.4_log,-1.451941546392671,0.5919993615591772,3.0,43.0,-2.047863086616241,44.0,-0.8639439122279704,47.0,-1.4440176403338016
19,GDGT__80_3.5_log,0.15737737172251473,0.24082046965892956,3.0,45.0,0.3714631054408333,51.0,-0.10335340152639373,52.0,0.2040224112531046
20,GDGT__65_1.6_log,-1.1313385546142791,0.18860986644663247,3.0,48.0,-0.9152803902383696,53.0,-1.2630917579851335,54.0,-1.215643515619334
21,NutLim__t0,0.0,0.2146209867405111,2.0,55.0,-0.1517599551091635,56.0,0.1517599551091635,,
22,NutLim__t05,-0.10521573211817763,0.5729259498793752,3.0,57.0,0.3333301010209606,58.0,-0.7534435510054713,59.0,0.10446625362997786
23,NutLim__t1,-0.250397456222285,0.36805751440736956,3.0,60.0,0.14819675972039548,61.0,-0.5773986055334001,62.0,-0.32199052285385044
24,NutLim__t15,-0.5716157615982116,0.33013816210861835,3.0,63.0,-0.40408651056585576,64.0,-0.951929992773982,65.0,-0.3588307814547971
25,NutLim__t2,-0.6127770022409944,0.4431249548498449,3.0,66.0,-0.7854637598547693,67.0,-0.94355972956906,68.0,-0.10930751729915401
26,NutLim__t4,-0.3681277576371036,0.3548368748504116,2.0,69.0,-0.6190353180588719,70.0,-0.11722019721533528,,
27,UV_irr__wt0,-1.7763568394002505e-15,0.17337972055425074,3.0,71.0,0.0368974053577098,72.0,-0.1888583960882162,73.0,0.15196099073050107
28,UV_irr__wt1,-0.5560098389109521,0.1502841284891757,3.0,74.0,-0.4956260624238738,75.0,-0.4453093251995952,76.0,-0.7270941291093873
29,UV_irr__wt2,-0.8529457608049649,0.25785254474404523,3.0,77.0,-1.0047847969672192,78.0,-0.5552231427590986,79.0,-0.9988293426885768
30,UV_irr__mut0,0.09412085448648178,0.1359165735354933,3.0,80.0,0.004176158204193925,81.0,0.027711971400616875,82.0,0.2504744338546345
31,UV_irr__mut1,-0.23630934049283545,0.161952567619921,3.0,83.0,-0.17998444792565316,84.0,-0.4189038560387939,85.0,-0.11003971751405928
32,UV_irr__mut2,-0.6190189444346933,0.06657904686761945,3.0,86.0,-0.6631731764894919,87.0,-0.6514447854421093,88.0,-0.5424388713724788
33,YtrA__overexpr,-0.16115309033541111,0.1345238624645287,3.0,89.0,-0.2048240747927519,90.0,-0.26841563608474583,91.0,-0.010219560128735594
34,YtrA__wt,5.828670879282072e-16,0.286752454067214,3.0,92.0,0.08523730064104562,93.0,-0.3197069428341912,94.0,0.23446964219314734
