,-0.0668991775625,-0.040139506537499994,-0.013379835512499993,0.013379835512500007,0.04013950653750001,0.0668991775625,0.09365884858750001,0.12041851961250002,0.1471781906375,0.1739378616625,0.20069753268749999,0.22745720371250003,0.2542168747375,0.2809765457625,0.30773621678750007,0.33449588781250006,0.36125555883750005,0.38801522986250003,0.4147749008875,0.4415345719125
thresh,-0.05351934205,0.05351934205,3,,,,,,,,,,,,,,,,,
unreg,0,13,2346,1789,24,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0
CysB,1,2,6,9,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Cbl and CysB,0,0,0,0,0,0,0,1,0,1,0,2,2,0,1,2,0,0,0,0
unreg_genes,[],[],[],[],[],['yfgH' 'cdh' 'iraD'],['nlpA' 'ydhP'],[],[],[],[],['sbp'],[],[],[],[],[],[],[],[]
CysB_genes,['cysP'],['cysU' 'cysW'],['yfbR' 'cysA' 'cysJ' 'tcyP' 'ygeH' 'cysM'],['hslJ' 'cysI' 'yoaC' 'ariR' 'cysD' 'ybdN' 'cysK' 'dgcZ' 'cysH'],['cysC' 'cysN' 'cysB' 'yciW'],['tcyJ'],[],['cbl'],[],[],[],[],[],[],[],[],[],[],[],[]
Cbl and CysB_genes,[],[],[],[],[],[],[],['ssuB'],[],['ssuC'],[],['ssuD' 'ssuA'],['ssuE' 'tauD'],[],['tauC'],['tauB' 'tauA'],[],[],[],[]
