,name,x,y,cog,color,link
USA300HOU_RS00335,USA300HOU_RS00335,75510,0.028164142000000003,Signal transduction mechanisms,#ff00ff,
USA300HOU_RS00350,ytpA,77075,0.014114099000000001,Lipid transport and metabolism,#8b4513,
USA300HOU_RS00355,USA300HOU_RS00355,78191,0.012865641,"Replication, recombination and repair",#87ceeb,
USA300HOU_RS00360,USA300HOU_RS00360,79650,-0.00496745,Function unknown,#708090,
USA300HOU_RS00365,nikA,80339,0.008779562000000001,Amino acid transport and metabolism,#ffc0cb,
USA300HOU_RS00370,USA300HOU_RS00370,81895,0.016938129,Inorganic ion transport and metabolism,#0000ff,
USA300HOU_RS00375,USA300HOU_RS00375,82851,0.003631829,Inorganic ion transport and metabolism,#0000ff,
USA300HOU_RS00380,USA300HOU_RS00380,83585,0.008117209,No COG category,#40e0d0,
USA300HOU_RS00385,USA300HOU_RS00385,84345,0.015295348,Function unknown,#708090,
USA300HOU_RS00390,copB,86000,-0.0064083840000000005,Inorganic ion transport and metabolism,#0000ff,
USA300HOU_RS00395,ydhK,88081,0.00117838,Function unknown,#708090,
USA300HOU_RS00410,USA300HOU_RS00410,89391,0.011836211000000001,No COG category,#40e0d0,
USA300HOU_RS00415,USA300HOU_RS00415,91232,0.018020004000000003,"Translation, ribosomal structure and biogenesis",#00ff00,
USA300HOU_RS00425,yrkJ,91899,-0.011522791000000001,Function unknown,#708090,
USA300HOU_RS00430,USA300HOU_RS00430,92654,-0.011103077000000001,Function unknown,#708090,
USA300HOU_RS00435,yrkE,93051,-0.011840751,Inorganic ion transport and metabolism,#0000ff,
USA300HOU_RS00440,USA300HOU_RS00440,94149,-0.001288969,Inorganic ion transport and metabolism,#0000ff,
USA300HOU_RS00455,duS,97362,-0.0036422860000000002,"Translation, ribosomal structure and biogenesis",#00ff00,
USA300HOU_RS00460,USA300HOU_RS00460,98657,7.09e-05,No COG category,#40e0d0,
USA300HOU_RS00465,tfoX,98909,-0.020652887,Transcription,#1e90ff,
USA300HOU_RS00470,spns1,99277,-0.004186457,Carbohydrate transport and metabolism,#bfbf00,
USA300HOU_RS00475,USA300HOU_RS00475,100490,0.003805398,Function unknown,#708090,
USA300HOU_RS00480,ilvY,101153,-0.015070257,Transcription,#1e90ff,
USA300HOU_RS00485,USA300HOU_RS00485,102368,0.00739988,No COG category,#40e0d0,
USA300HOU_RS00490,USA300HOU_RS00490,102992,-0.00158644,Transcription,#1e90ff,
USA300HOU_RS00495,USA300HOU_RS00495,104169,-0.015562118000000002,No COG category,#40e0d0,
USA300HOU_RS00500,USA300HOU_RS00500,105038,0.00012180700000000001,"Replication, recombination and repair",#87ceeb,
USA300HOU_RS00505,USA300HOU_RS00505,108247,0.010387328000000001,No COG category,#40e0d0,
USA300HOU_RS00510,plC,108934,-0.002040002,Carbohydrate transport and metabolism,#bfbf00,
USA300HOU_RS00515,USA300HOU_RS00515,110141,-0.0014215690000000001,Function unknown,#708090,
USA300HOU_RS00520,USA300HOU_RS00520,110963,-0.0023478360000000003,Function unknown,#708090,
USA300HOU_RS00525,USA300HOU_RS00525,111797,-0.010450032000000001,Function unknown,#708090,
USA300HOU_RS00530,USA300HOU_RS00530,112634,0.001392058,Function unknown,#708090,
USA300HOU_RS00535,USA300HOU_RS00535,113534,0.001796141,Transcription,#1e90ff,
USA300HOU_RS00540,amD,115883,0.023001646,Amino acid transport and metabolism,#ffc0cb,
USA300HOU_RS00545,sbtA,117063,-0.00042786500000000004,Carbohydrate transport and metabolism,#bfbf00,
USA300HOU_RS00550,yjbB,118944,-0.001480046,Inorganic ion transport and metabolism,#0000ff,
USA300HOU_RS00555,mycA,120931,0.0059356520000000005,Function unknown,#708090,
USA300HOU_RS00560,USA300HOU_RS00560,122880,0.020117575000000002,No COG category,#40e0d0,
USA300HOU_RS00565,norG,123865,-0.032993174,Transcription,#1e90ff,
USA300HOU_RS00570,USA300HOU_RS00570,125452,0.016071817000000002,No COG category,#40e0d0,
USA300HOU_RS00575,USA300HOU_RS00575,126187,0.001135952,Energy production and conversion,#90ee90,
USA300HOU_RS00580,spA,128108,0.035509514,Cell wall/membrane/envelope biogenesis,#c71585,
USA300HOU_RS00585,sarS,130007,0.011684391,Transcription,#1e90ff,
USA300HOU_RS00590,sirC,131128,0.011422865,Inorganic ion transport and metabolism,#0000ff,
USA300HOU_RS00595,sirB,132123,0.017212819,Inorganic ion transport and metabolism,#0000ff,
USA300HOU_RS00600,sirA,133134,0.002853234,Inorganic ion transport and metabolism,#0000ff,
USA300HOU_RS00605,sbnA,134357,0.014348733,Amino acid transport and metabolism,#ffc0cb,
USA300HOU_RS00610,arcB,135334,0.018014111000000003,Amino acid transport and metabolism,#ffc0cb,
USA300HOU_RS00615,sbnC,136365,0.020239242,"Secondary metabolites biosynthesis, transport, and catabolism",#add8e6,
USA300HOU_RS00620,mdtG,138112,0.026442345000000003,Carbohydrate transport and metabolism,#bfbf00,
USA300HOU_RS00625,iucA,139358,0.005943009,"Secondary metabolites biosynthesis, transport, and catabolism",#add8e6,
USA300HOU_RS00630,iucC,141003,-0.0009461840000000001,"Secondary metabolites biosynthesis, transport, and catabolism",#add8e6,
USA300HOU_RS00635,sbnG,142828,0.00033124500000000003,Carbohydrate transport and metabolism,#bfbf00,
USA300HOU_RS00640,sbnH,143604,0.014400389000000001,Amino acid transport and metabolism,#ffc0cb,
USA300HOU_RS00645,sbnI,144810,-0.007051743,Transcription,#1e90ff,
USA300HOU_RS00655,USA300HOU_RS00655,145770,0.007515716,No COG category,#40e0d0,
USA300HOU_RS00660,USA300HOU_RS00660,146227,-0.017550232000000002,No COG category,#40e0d0,
USA300HOU_RS00665,budC,147065,0.0029163410000000002,Function unknown,#708090,
USA300HOU_RS00675,galE,148177,0.0007850870000000001,Cell wall/membrane/envelope biogenesis,#c71585,
USA300HOU_RS00680,tuaA,149120,-0.008707189,Cell wall/membrane/envelope biogenesis,#c71585,
USA300HOU_RS00685,USA300HOU_RS00685,150022,0.000232267,Cell wall/membrane/envelope biogenesis,#c71585,
USA300HOU_RS00690,wzY,151169,-0.004920006,Cell wall/membrane/envelope biogenesis,#c71585,
USA300HOU_RS00695,USA300HOU_RS00695,152397,0.005185693,Cell wall/membrane/envelope biogenesis,#c71585,
USA300HOU_RS00700,sodM,154095,-0.00151329,Inorganic ion transport and metabolism,#0000ff,
USA300HOU_RS00705,USA300HOU_RS00705,155062,0.03042404,No COG category,#40e0d0,
USA300HOU_RS00710,crgR,155979,0.009789192,Transcription,#1e90ff,
USA300HOU_RS00720,deoD,156970,-0.014444836,Nucleotide transport and metabolism,#87cefa,
USA300HOU_RS00725,tet38,157684,-0.023255279,Inorganic ion transport and metabolism,#0000ff,
USA300HOU_RS00730,deoc1,159117,0.007337672000000001,Nucleotide transport and metabolism,#87cefa,
USA300HOU_RS00735,deoB,159807,-0.002468576,Carbohydrate transport and metabolism,#bfbf00,
USA300HOU_RS00740,phnE,161116,0.028885195000000002,Inorganic ion transport and metabolism,#0000ff,
USA300HOU_RS00745,phnB,161928,0.010179714000000001,Inorganic ion transport and metabolism,#0000ff,
USA300HOU_RS00750,phnC,162730,0.020382192,Inorganic ion transport and metabolism,#0000ff,
USA300HOU_RS00755,phnD,163717,0.010473963000000001,Inorganic ion transport and metabolism,#0000ff,
USA300HOU_RS00760,USA300HOU_RS00760,164902,0.002679653,Function unknown,#708090,
USA300HOU_RS00765,yfkN,166497,0.010724979,Nucleotide transport and metabolism,#87cefa,
USA300HOU_RS00775,USA300HOU_RS00775,168692,0.005386257,No COG category,#40e0d0,
USA300HOU_RS00780,USA300HOU_RS00780,169162,-0.012609374000000001,No COG category,#40e0d0,
USA300HOU_RS00785,USA300HOU_RS00785,169536,0.017444544000000003,No COG category,#40e0d0,
USA300HOU_RS00795,adhE,171100,0.036590075,Energy production and conversion,#90ee90,
USA300HOU_RS00800,cap8A,174054,-0.036170233,Cell wall/membrane/envelope biogenesis,#c71585,
USA300HOU_RS00805,capB,174738,-0.011404254,"Cell cycle control, cell division, chromosome partitioning",#da70d6,
USA300HOU_RS00810,capC,175427,0.004602012,No COG category,#40e0d0,
USA300HOU_RS00815,USA300HOU_RS00815,176211,0.011717412,No COG category,#40e0d0,
USA300HOU_RS00820,capD,178025,-0.0025049110000000003,Cell wall/membrane/envelope biogenesis,#c71585,
USA300HOU_RS00825,cap5F,179066,-0.0032132,Cell wall/membrane/envelope biogenesis,#c71585,
USA300HOU_RS00830,USA300HOU_RS00830,180179,-0.008616628000000001,No COG category,#40e0d0,
USA300HOU_RS00835,cap5H,181306,0.009826964,Function unknown,#708090,
USA300HOU_RS00840,cap5I,181937,-0.010518317000000001,Cell wall/membrane/envelope biogenesis,#c71585,
USA300HOU_RS00845,cap5J,183060,0.00024084400000000001,Cell wall/membrane/envelope biogenesis,#c71585,
USA300HOU_RS00850,cap5K,184219,0.008515012,Cell wall/membrane/envelope biogenesis,#c71585,
USA300HOU_RS00855,cap5L,185425,0.000882381,Cell wall/membrane/envelope biogenesis,#c71585,
USA300HOU_RS00860,capM,186641,0.015155281000000001,Cell wall/membrane/envelope biogenesis,#c71585,
USA300HOU_RS00865,cap5N,187198,0.012410701000000001,Cell wall/membrane/envelope biogenesis,#c71585,
USA300HOU_RS00870,wecC,188139,-0.000797176,Cell wall/membrane/envelope biogenesis,#c71585,
USA300HOU_RS00875,cap5P,189478,0.0037604020000000004,Cell wall/membrane/envelope biogenesis,#c71585,
USA300HOU_RS00880,isdI,190688,0.01860212,Energy production and conversion,#90ee90,
USA300HOU_RS00885,USA300HOU_RS00885,191021,-0.024157984,Function unknown,#708090,
USA300HOU_RS00890,aldA,191831,0.008250474,Energy production and conversion,#90ee90,
USA300HOU_RS00895,czcD,193964,0.016343572,Inorganic ion transport and metabolism,#0000ff,
USA300HOU_RS00900,USA300HOU_RS00900,194985,0.024462286000000003,No COG category,#40e0d0,
USA300HOU_RS00905,srpF,195367,0.0033816560000000002,No COG category,#40e0d0,
USA300HOU_RS00910,tauB,196221,-0.00017534,Inorganic ion transport and metabolism,#0000ff,
USA300HOU_RS00915,USA300HOU_RS00915,196975,0.0055005520000000006,Inorganic ion transport and metabolism,#0000ff,
USA300HOU_RS00920,ssuC,197946,-0.000753918,Inorganic ion transport and metabolism,#0000ff,
USA300HOU_RS00925,USA300HOU_RS00925,198720,-0.038469345,No COG category,#40e0d0,
USA300HOU_RS00930,USA300HOU_RS00930,199969,-0.011012619000000001,Function unknown,#708090,
USA300HOU_RS00935,fdH,200501,-0.012506155000000001,Energy production and conversion,#90ee90,
USA300HOU_RS00940,yweA,201912,-0.016508486,Carbohydrate transport and metabolism,#bfbf00,
USA300HOU_RS00945,USA300HOU_RS00945,203609,0.01016161,"Secondary metabolites biosynthesis, transport, and catabolism",#add8e6,
USA300HOU_RS00950,sfP,210797,0.016068165000000002,Coenzyme transport and metabolism,#008000,
USA300HOU_RS00955,USA300HOU_RS00955,211769,0.163586657,Function unknown,#708090,https://aureowiki.med.uni-greifswald.de/SAUPAN001020000
USA300HOU_RS00960,argB,212518,0.025961959000000003,Amino acid transport and metabolism,#ffc0cb,
USA300HOU_RS00965,argJ,213298,0.0036391580000000004,Amino acid transport and metabolism,#ffc0cb,
USA300HOU_RS00970,argC,214551,0.011240852,Amino acid transport and metabolism,#ffc0cb,
USA300HOU_RS00975,argD,215621,0.006880412000000001,Amino acid transport and metabolism,#ffc0cb,
USA300HOU_RS00980,brnQ,217058,0.009311403000000001,Amino acid transport and metabolism,#ffc0cb,
USA300HOU_RS00985,yecD,218689,0.001054096,"Secondary metabolites biosynthesis, transport, and catabolism",#add8e6,
USA300HOU_RS00990,ipdC,219313,-0.0069954050000000005,Amino acid transport and metabolism,#ffc0cb,
USA300HOU_RS01000,ptsG,221227,0.009357585,Carbohydrate transport and metabolism,#bfbf00,
USA300HOU_RS01005,USA300HOU_RS01005,223873,0.022804148,Function unknown,#708090,
USA300HOU_RS01010,murQ,224913,0.00627697,Function unknown,#708090,
USA300HOU_RS01015,ybbF,225821,0.012425365,Carbohydrate transport and metabolism,#bfbf00,
USA300HOU_RS01020,USA300HOU_RS01020,227278,-0.004842784,Transcription,#1e90ff,
USA300HOU_RS01025,USA300HOU_RS01025,228347,0.039463884000000005,No COG category,#40e0d0,
USA300HOU_RS01030,hsdR,228841,0.004347081,Defense mechanisms,#d3d3d3,
USA300HOU_RS01035,USA300HOU_RS01035,231835,0.013728143000000002,No COG category,#40e0d0,
USA300HOU_RS01040,USA300HOU_RS01040,232679,0.021258935,No COG category,#40e0d0,
USA300HOU_RS01045,USA300HOU_RS01045,233589,0.024110225000000002,Function unknown,#708090,
USA300HOU_RS01050,oppf3,234966,2.06e-05,Function unknown,#708090,
USA300HOU_RS01055,dppB,236515,-0.014533236000000001,Inorganic ion transport and metabolism,#0000ff,
USA300HOU_RS01060,dppC,237999,-0.008582211000000001,Inorganic ion transport and metabolism,#0000ff,
USA300HOU_RS01065,rlP,239179,-0.011232733,Amino acid transport and metabolism,#ffc0cb,
USA300HOU_RS01070,ggT,240992,-0.004407179000000001,Amino acid transport and metabolism,#ffc0cb,
USA300HOU_RS01075,USA300HOU_RS01075,243296,-0.0032463690000000003,Function unknown,#708090,
USA300HOU_RS01080,azoR,244259,-0.009658409,Lipid transport and metabolism,#8b4513,
USA300HOU_RS01085,ba_1500,245094,0.015739093000000003,Cell wall/membrane/envelope biogenesis,#c71585,
USA300HOU_RS01090,msmK,246055,0.011759359,Carbohydrate transport and metabolism,#bfbf00,
USA300HOU_RS01095,malX,247165,0.009552597000000001,Carbohydrate transport and metabolism,#bfbf00,
USA300HOU_RS01100,malC,248439,0.006395649000000001,Inorganic ion transport and metabolism,#0000ff,
USA300HOU_RS01105,malD,249709,-0.0013202110000000002,Inorganic ion transport and metabolism,#0000ff,
USA300HOU_RS01110,lapC,250622,-0.0069307710000000005,Function unknown,#708090,
USA300HOU_RS01115,USA300HOU_RS01115,251723,-0.0030614910000000004,Function unknown,#708090,
USA300HOU_RS01120,USA300HOU_RS01120,252818,0.0064061230000000005,Carbohydrate transport and metabolism,#bfbf00,
USA300HOU_RS01125,USA300HOU_RS01125,254148,-0.031724524000000004,Function unknown,#708090,
USA300HOU_RS01130,uhpT,254875,0.010147667,Carbohydrate transport and metabolism,#bfbf00,
USA300HOU_RS01135,USA300HOU_RS01135,256613,0.0025815260000000002,Transcription,#1e90ff,
USA300HOU_RS01140,USA300HOU_RS01140,257364,0.007859297000000001,Signal transduction mechanisms,#ff00ff,
USA300HOU_RS01145,USA300HOU_RS01145,258917,0.004849955,Inorganic ion transport and metabolism,#0000ff,
USA300HOU_RS01150,pflB,260473,0.14800565100000002,Energy production and conversion,#90ee90,https://aureowiki.med.uni-greifswald.de/SAUPAN001082000
USA300HOU_RS01155,pflA,262745,0.016555398000000002,"Post-translational modification, protein turnover, and chaperones",#00bfbf,
USA300HOU_RS01160,USA300HOU_RS01160,263604,-0.019330164,No COG category,#40e0d0,
USA300HOU_RS01165,glpq4,263836,-0.002593885,Energy production and conversion,#90ee90,
USA300HOU_RS01170,USA300HOU_RS01170,265763,-0.024505797000000003,No COG category,#40e0d0,
USA300HOU_RS01175,USA300HOU_RS01175,266297,0.000484721,No COG category,#40e0d0,
USA300HOU_RS01190,fadA,268729,0.012365649000000001,Lipid transport and metabolism,#8b4513,
USA300HOU_RS01195,fadB,269943,0.019939082,Lipid transport and metabolism,#8b4513,
USA300HOU_RS01200,fadD,272390,0.003820176,Lipid transport and metabolism,#8b4513,
USA300HOU_RS01205,fadE,273713,0.014366231,Lipid transport and metabolism,#8b4513,
USA300HOU_RS01210,fadX,275244,0.0067613610000000005,Lipid transport and metabolism,#8b4513,
USA300HOU_RS01215,USA300HOU_RS01215,277262,0.002578715,Function unknown,#708090,
USA300HOU_RS01220,dppA,278718,-0.00231004,Amino acid transport and metabolism,#ffc0cb,
USA300HOU_RS01225,yeaO,280391,-0.04342387,Function unknown,#708090,
USA300HOU_RS01230,USA300HOU_RS01230,280904,0.003293428,No COG category,#40e0d0,
USA300HOU_RS01235,USA300HOU_RS01235,281103,0.032367695,Energy production and conversion,#90ee90,
USA300HOU_RS01245,ldH,282821,0.364706652,Energy production and conversion,#90ee90,https://aureowiki.med.uni-greifswald.de/SAUPAN001107000
USA300HOU_RS01255,ptsG,284094,0.0024843820000000003,Carbohydrate transport and metabolism,#bfbf00,
USA300HOU_RS01260,rihB,285985,-0.0007316180000000001,Nucleotide transport and metabolism,#87cefa,
USA300HOU_RS01270,USA300HOU_RS01270,287259,-0.00185385,Transcription,#1e90ff,
USA300HOU_RS01275,USA300HOU_RS01275,289340,0.018219198000000002,Carbohydrate transport and metabolism,#bfbf00,
USA300HOU_RS01280,USA300HOU_RS01280,289830,0.00023959800000000002,Carbohydrate transport and metabolism,#bfbf00,
USA300HOU_RS01285,atlC,290335,0.007302374,Carbohydrate transport and metabolism,#bfbf00,
USA300HOU_RS01290,ydjL,291612,-0.008020776,Amino acid transport and metabolism,#ffc0cb,
USA300HOU_RS01300,gatD,292839,0.007332774,Amino acid transport and metabolism,#ffc0cb,
USA300HOU_RS01305,ispd1,294410,0.001063879,Lipid transport and metabolism,#8b4513,
USA300HOU_RS01310,USA300HOU_RS01310,295119,-0.008329609,Amino acid transport and metabolism,#ffc0cb,
USA300HOU_RS01315,USA300HOU_RS01315,296319,-0.0024479890000000002,Cell wall/membrane/envelope biogenesis,#c71585,
USA300HOU_RS01320,tagF,298288,-0.013855397,Cell wall/membrane/envelope biogenesis,#c71585,
USA300HOU_RS01325,ispd2,299733,0.005138625,Lipid transport and metabolism,#8b4513,
USA300HOU_RS01330,USA300HOU_RS01330,300442,-0.0038986140000000003,Amino acid transport and metabolism,#ffc0cb,
USA300HOU_RS01335,USA300HOU_RS01335,301489,0.000325652,Cell wall/membrane/envelope biogenesis,#c71585,
