,-0.06468559308216182,-0.05031101684168141,-0.035936440601201006,-0.0215618643607206,-0.007187288120240193,0.007187288120240221,0.02156186436072062,0.03593644060120102,0.05031101684168143,0.06468559308216185,0.07906016932264226,0.09343474556312265,0.10780932180360306,0.12218389804408347,0.13655847428456386,0.15093305052504427,0.16530762676552468,0.1796822030060051,0.1940567792464855,0.2084313554869659
thresh,-0.05749830496192162,0.05749830496192162,1,,,,,,,,,,,,,,,,,
unreg,1,7,50,353,1962,1554,267,68,29,19,7,0,4,1,0,1,0,2,0,0
unreg_genes,['ypfB'],[],[],[],[],[],[],[],[],"['pksG' 'yqxI' 'pksR' 'aprE' 'pelA' 'pksJ' 'ylaE' 'phyC' 'eapD' 'ggt'
 'yitP' 'pksH' 'yqxJ' 'yraI' 'pksM' 'pksL' 'yczL' 'bslA' 'eglS']",['yitO' 'yraJ' 'ytvB' 'ispA' 'yjiA' 'catE' 'catD'],[],['capB' 'ywmD' 'yitM' 'exlX'],['capC'],[],['ywmC'],[],['edmS' 'capA'],[],[]
