,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X
0,M9__M9exp,11.3501,0.43488105270292093,3.0,0.0,11.8045,1.0,11.308,2.0,10.9378,,,,,,,,,,
1,M9__M9tran,11.079799999999999,0.20833849860263456,3.0,3.0,11.1497,4.0,10.8455,5.0,11.2442,,,,,,,,,,
2,M9__M9stat,11.443466666666666,0.49080134813724074,3.0,6.0,12.0069,7.0,11.2146,8.0,11.1089,,,,,,,,,,
3,Carbon Transition__MG-0.1,11.283333333333333,0.8574808588728576,3.0,9.0,11.574000000000002,10.0,10.3183,11.0,11.9577,,,,,,,,,,
4,Carbon Transition__MG-0.2,11.3765,0.3466237441376467,2.0,12.0,11.1314,13.0,11.6216,,,,,,,,,,,,
5,Carbon Transition__MG+5,11.0854,0.3627228832042443,3.0,14.0,11.5037,15.0,10.8946,16.0,10.8579,,,,,,,,,,
6,Carbon Transition__MG+10,11.304900000000002,0.6751008887566359,3.0,17.0,11.865,18.0,11.4944,19.0,10.5553,,,,,,,,,,
7,Carbon Transition__MG+15,11.504633333333333,0.4935273177174018,3.0,20.0,10.9441,21.0,11.8739,22.0,11.6959,,,,,,,,,,
8,Carbon Transition__MG+25,11.458966666666667,0.242126771203296,3.0,23.0,11.4203,24.0,11.2385,25.0,11.7181,,,,,,,,,,
9,Carbon Transition__MG+45,11.524799999999999,0.6405073848130086,3.0,26.0,11.6362,27.0,10.8359,28.0,12.1023,,,,,,,,,,
10,Carbon Transition__MG+60,11.16025,0.009545941546018753,2.0,29.0,11.167,30.0,11.1535,,,,,,,,,,,,
11,Carbon Transition__MG+90,11.325849999999999,0.7918888842508142,2.0,31.0,10.7659,32.0,11.8858,,,,,,,,,,,,
12,Carbon Transition__MG+120,11.148033333333332,0.6274078923103638,3.0,33.0,10.4488,34.0,11.6618,35.0,11.3335,,,,,,,,,,
13,Carbon Transition__MG+150,11.258,0.24084056967213824,2.0,36.0,11.0877,37.0,11.4283,,,,,,,,,,,,
14,Carbon Transition__GM-0.1,11.915333333333335,0.1737314402557388,3.0,38.0,11.7164,39.0,11.9924,40.0,12.0372,,,,,,,,,,
15,Carbon Transition__GM-0.2,11.859699999999998,0.2963663442430668,3.0,41.0,11.5881,42.0,12.1758,43.0,11.8152,,,,,,,,,,
16,Carbon Transition__GM+5,11.649766666666666,0.29316074657657204,3.0,44.0,11.3168,45.0,11.7634,46.0,11.8691,,,,,,,,,,
17,Carbon Transition__GM+10,10.97025,0.8104150819179026,2.0,47.0,11.5433,48.0,10.3972,,,,,,,,,,,,
18,Carbon Transition__GM+15,11.664499999999999,0.16093467618881846,3.0,49.0,11.5656,50.0,11.8502,51.0,11.5777,,,,,,,,,,
19,Carbon Transition__GM+25,11.479033333333334,0.6173968442852077,3.0,52.0,11.7898,53.0,11.8793,54.0,10.768,,,,,,,,,,
20,Carbon Transition__GM+45,10.669366666666667,0.9351644686007548,3.0,55.0,11.7487,56.0,10.1012,57.0,10.1582,,,,,,,,,,
21,Carbon Transition__GM+60,10.567433333333332,0.6545346540354712,3.0,58.0,11.3139,59.0,10.2967,60.0,10.0917,,,,,,,,,,
22,Carbon Transition__GM+90,11.074033333333333,0.2435792341997428,3.0,61.0,11.3502,62.0,10.9821,63.0,10.8898,,,,,,,,,,
23,Carbon Transition__GM+120,10.24195,0.3427346568411197,2.0,64.0,9.9996,65.0,10.4843,,,,,,,,,,,,
24,Carbon Transition__GM+150,10.738433333333333,0.07102058387068753,3.0,66.0,10.8161,67.0,10.7224,68.0,10.6768,,,,,,,,,,
25,Life Cycle__BT,13.28295,0.3537655226276292,2.0,69.0,13.5331,70.0,13.0328,,,,,,,,,,,,
26,Life Cycle__B36,14.177399999999999,0.35086638482476484,2.0,71.0,14.4255,72.0,13.9293,,,,,,,,,,,,
27,Life Cycle__B60,15.14225,0.06894291116568849,2.0,73.0,15.0935,74.0,15.191,,,,,,,,,,,,
28,Life Cycle__S0,11.5147,0.11962591692438615,3.0,75.0,11.4583,76.0,11.6521,77.0,11.4337,,,,,,,,,,
29,Life Cycle__S1,12.254266666666666,0.30368823377492443,3.0,78.0,12.226,79.0,11.9657,80.0,12.5711,,,,,,,,,,
30,Life Cycle__S2,11.6197,0.2332853188694052,3.0,81.0,11.7419,82.0,11.7665,83.0,11.3507,,,,,,,,,,
31,Life Cycle__S3,12.315100000000001,0.6472855474981656,2.0,84.0,11.8574,85.0,12.7728,,,,,,,,,,,,
32,Life Cycle__S4,12.968200000000001,0.19114256459512086,3.0,86.0,13.0846,87.0,12.7476,88.0,13.0724,,,,,,,,,,
33,Life Cycle__S5,12.847666666666667,0.37221085869884685,3.0,89.0,12.6537,90.0,12.6125,91.0,13.2768,,,,,,,,,,
