locus,gene_weight,gene_name,old_locus_tag,gene_product,cog,operon,regulator,link
SACI_RS11990,0.5088069986599201,SACI_RS11990,,type II toxin-antitoxin system VapC family toxin,No arCOG annotation,Op1151,,https://www.uniprot.org/uniprot/UPI0011BDD67A
