,-0.2989601485499678,-0.2529662795422804,-0.20697241053459303,-0.16097854152690566,-0.11498467251921829,-0.06899080351153092,-0.022996934503843547,0.022996934503843824,0.0689908035115312,0.11498467251921857,0.16097854152690594,0.20697241053459337,0.2529662795422807,0.298960148549968,0.3449540175576554,0.39094788656534285,0.43694175557303017,0.4829356245807175,0.5289294935884049,0.5749233625960923
thresh,-0.32195708305381143,0.32195708305381143,1,,,,,,,,,,,,,,,,,
unreg,0,0,0,0,0,20,1188,1062,18,7,0,0,0,0,0,0,0,0,1,0
unreg_genes,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],['SACI_RS11990'],[]
