,new_1903330_1903490
LBexp_1,8.3213
LBexp_2,8.1449
LBexp_3,7.832
LBtran_1,7.7981
LBtran_2,7.4179
LBtran_3,7.5626999999999995
LBstat_1,8.0654
LBstat_2,8.3245
LBstat_3,8.1798
LBGexp_1,7.8222000000000005
LBGexp_2,7.696
LBGexp_3,7.8547
LBGtran_2,7.7605
LBGtran_3,8.1759
LBGstat_1,7.4755
LBGstat_2,7.27
LBGstat_3,7.8765
S0_1,7.6459
S0_2,8.1187
S0_3,8.104800000000001
S1_1,8.684
S1_2,8.7597
S1_3,8.7576
S2_1,8.8795
S2_2,8.6156
S2_3,8.2322
S3_1,10.1141
S3_2,10.3991
S4_1,11.5351
S4_2,11.3129
S4_3,11.5663
S5_1,11.4537
S5_2,11.9661
S5_3,12.3652
S6_1,12.7058
S6_2,13.8256
S6_3,13.1787
S6/t_1,12.3059
S6/t_2,12.8064
S6_4,11.5699
S6_5,12.2187
S6_6,12.2316
S7_4,12.2339
S7_5,11.8652
S7_6,11.6367
S8_4,11.2367
S8_5,12.906
G135_1,8.5079
G135_3,8.0838
G150_1,8.1305
G150_2,8.5176
G150_3,8.5204
G180_1,8.1147
G180_2,8.2951
G180_3,7.8748000000000005
C30_1,9.7412
C30_2,9.3407
C90_1,9.8229
C90_2,8.6819
BI_1,8.0719
BI_2,8.1412
BC_2,8.618500000000001
BC/t_1,8.9123
BC/t_2,10.8848
BC_1,8.2269
Sw_1,7.1673
Sw_2,7.1754
BT_1,11.5864
BT_2,11.0588
B36_1,9.425
B36_2,9.2856
B60_1,8.9822
B60_2,9.4508
M9exp_1,8.4712
M9exp_2,8.4023
M9exp_3,7.9852
M9tran_1,8.1119
M9tran_2,8.184
M9tran_3,8.2851
M9stat_1,8.6687
M9stat_2,8.2539
M9stat_3,7.9106000000000005
M+G_1,10.4185
M+G_2,8.1548
M+G_3,8.1053
Glu_1,9.0851
Glu_2,8.4017
Glu_3,8.4683
Fru_1,8.3898
Fru_2,8.9868
Fru_3,8.23
Mal_1,7.5036000000000005
Mal_2,8.309
Mal_3,7.8748000000000005
G+S_2,10.3745
G+S_3,10.6882
Pyr_1,10.1892
Pyr_2,10.8002
Pyr_3,10.5376
Gly_1,8.0951
Gly_2,8.109
Gly_3,8.2173
Glucon_1,9.6116
Glucon_2,9.2911
Glucon_3,8.2947
aero_1,8.9829
aero_2,7.755
aero_3,8.2722
nit_1,10.5317
nit_2,9.0715
nit_3,9.3043
ferm_1,10.4563
ferm_2,8.5205
ferm_3,9.7005
T-5.40H_1,8.8464
T-4.40H_1,8.8169
T-3.40H_1,8.5457
T-2.40H_1,8.2366
T-1.40H_1,8.4734
T-1.10H_1,8.3375
T-0.40H_1,8.2693
T0.0H_1,7.743
T0.30H_1,8.3248
T1.0H_1,7.8414
T1.30H_1,8.1888
T2.0H_1,8.1974
T2.30H_1,8.2639
T3.0H_1,8.3079
T3.30H_1,8.7537
T4.0H_1,8.7042
T5.0H_1,8.686
HPh_1,8.8511
HPh_2,8.3553
HPh_3,8.9631
LPh_1,8.5332
LPh_2,8.6846
LPh_3,8.6226
LPhT_1,8.5645
LPhT_2,8.2643
LPhT_3,8.4399
SMMPr_1,8.506
SMMPr_2,8.5052
SMMPr_3,8.5605
HiTm_1,7.9656
HiTm_2,7.879
HiTm_3,8.6435
LoTm_1,9.0147
LoTm_2,8.880700000000001
LoTm_3,9.0501
HiOs_1,8.7925
HiOs_2,8.6784
HiOs_3,8.775
BMM_1,8.4068
BMM_2,8.385
BMM_3,8.6981
Heat_1,9.1055
Heat_2,8.9329
Heat_3,9.0498
Cold_1,8.4584
Cold_2,8.3396
Cold_3,8.1658
Etha_1,8.4334
Etha_2,8.5317
Etha_3,8.4277
SMM_1,8.2817
SMM_2,8.11
SMM_3,8.0507
Salt_1,8.1519
Salt_2,8.0175
Salt_3,7.9878
Mt0_1,8.3797
Mt0_3,7.9421
M0t45_1,7.7329
M0t45_2,7.8738
M0t45_3,7.629
M0t90_1,7.9306
M0t90_2,7.7998
M0t90_3,7.8744
M40t45_1,7.5188
M40t45_2,7.4893
M40t45_3,7.6698
M40t90_1,7.4551
M40t90_2,7.5942
M40t90_3,7.7852
dia0_1,7.8457
dia0_2,8.1799
dia0_3,7.7247
dia5_1,9.3981
dia5_2,9.3919
dia5_3,9.2149
dia15_1,10.2536
dia15_2,9.5779
dia15_3,8.8561
Diami_1,8.7401
Diami_2,8.9204
Diami_3,8.8363
Paraq_1,8.4266
Paraq_2,8.739
Paraq_3,8.0612
H2O2_1,9.4751
H2O2_2,9.2295
H2O2_3,9.4776
Oxctl_1,7.9848
Oxctl_2,8.1199
Oxctl_3,8.5711
GM-0.1_1,8.0316
GM-0.2_1,7.9054
GM+5_1,8.0835
GM+15_1,8.146
GM+25_1,8.4368
GM+45_1,8.3845
GM+60_1,8.3454
GM+90_1,8.1908
GM+120_1,7.6775
GM+150_1,8.4566
GM-0.1_2,8.1555
GM-0.2_2,8.6416
GM+5_2,7.841
GM+10_2,7.8659
GM+15_2,8.2472
GM+25_2,8.3375
GM+45_2,7.5134
GM+60_2,7.8309
GM+90_2,8.4964
GM+150_2,7.9724
GM-0.1_3,8.5334
GM-0.2_3,8.1158
GM+5_3,8.1147
GM+10_3,7.373
GM+15_3,8.4013
GM+25_3,8.2458
GM+45_3,8.2573
GM+60_3,7.8494
GM+90_3,8.5155
GM+120_3,8.8237
GM+150_3,8.2186
MG-0.1_1,8.2157
MG+5_1,8.3512
MG+10_1,8.4332
MG+15_1,8.1457
MG+25_1,8.1175
MG+45_1,8.6579
MG+120_1,7.6465
MG+150_1,8.1495
MG-0.1_2,7.4915
MG-0.2_2,7.8068
MG+5_2,7.8373
MG+10_2,8.1107
MG+15_2,8.6974
MG+25_2,8.0151
MG+45_2,7.3653
MG+60_2,7.9217
MG+90_2,7.4817
MG+120_2,8.2224
MG-0.1_3,8.5809
MG-0.2_3,8.5106
MG+5_3,8.4483
MG+10_3,7.8917
MG+15_3,8.3956
MG+25_3,8.2164
MG+45_3,8.3651
MG+60_3,7.934
