,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X
0,AB0057_PGcoculture__PGAB,-1.4556840774333333,0.41204394891623297,3.0,0.0,-1.3042421843,1.0,-1.140791109,2.0,-1.922018939,,
1,AB0057_PGcoculture__AB ,-6.938893903907228e-18,0.1550630345072188,4.0,3.0,0.119857237,4.0,0.0068518785,5.0,0.0942736893,6.0,-0.22098280480000002
2,AB0057_PGcoculture__ABPG,-0.5267214440000001,0.3751769655406105,4.0,7.0,-0.5433944288,8.0,-0.9532182355000001,9.0,-0.038775861,10.0,-0.5714972507
3,AB5075_AZI__AZI_000,0.0,0.2272397008134603,2.0,11.0,0.1606827334,17.0,-0.1606827334,,,,
4,AB5075_AZI__preculture,-0.06721849390000001,0.24171390721666527,2.0,12.0,-0.2381360368,13.0,0.103699049,,,,
5,AB5075_AZI__AZI_040,0.3234282519,0.29510451752399336,2.0,14.0,0.5320986574000001,18.0,0.1147578464,,,,
6,AB5075_AZI__AZI_028,0.2618940809,0.29374349083664475,2.0,15.0,0.0541860666,19.0,0.4696020952,,,,
7,AB5075_AZI__AZI_003,-0.17877276755,0.019011620744807185,2.0,16.0,-0.1922160135,20.0,-0.1653295216,,,,
8,AB5075_VIR-O_AV-T__AV-T/vector,0.5534402227666667,0.28671650435071516,3.0,21.0,0.29434695990000004,28.0,0.861478772,29.0,0.5044949364,,
9,AB5075_VIR-O_AV-T__VIR-O/vector,-3.333333146541643e-11,0.2219724893685044,3.0,22.0,0.2560328255,23.0,-0.138369201,24.0,-0.1176636246,,
10,AB5075_VIR-O_AV-T__VIR-O/1645,0.17704610866666667,0.8474130748889326,3.0,25.0,0.7721919794000001,26.0,-0.7931782698000001,27.0,0.5521246164,,
11,AB5075_VIR-O_LSO__VIR-O,0.0,0.22551457607651007,3.0,30.0,-0.054987759000000004,32.0,-0.1929354375,34.0,0.2479231965,,
12,AB5075_VIR-O_LSO__LSO,-0.38414334266666667,0.46426256989480863,3.0,31.0,-0.5086331922,33.0,-0.7734694996,35.0,0.1296726638,,
13,AB5075_Zinc__Control,0.0,0.04822639437712809,3.0,36.0,-0.0529883442,37.0,0.011663068,38.0,0.041325276200000004,,
14,AB5075_Zinc__Zinc,1.3198028525,0.10660509558896887,2.0,39.0,1.3951840385,40.0,1.2444216665,,,,
15,AB5075_biofilm+abx__planktonic,-3.333341010621401e-11,2.095803990034566,3.0,41.0,2.381677725,42.0,-0.8192170451,44.0,-1.56246068,,
16,AB5075_biofilm+abx__biofilm,1.7956635526333333,0.8679599176943866,3.0,43.0,0.7938679955,45.0,2.3222258009,46.0,2.2708968615,,
17,AB5075_biofilm+abx__cip_biofilm,0.32867412493333337,0.13781657222945537,3.0,47.0,0.4876635702,48.0,0.2551102371,50.0,0.2432485675,,
18,AB5075_biofilm+abx__tet_biofilm,0.9651904583333334,0.17382681633127137,3.0,49.0,1.0777899479,51.0,0.7649922136,52.0,1.0527892135,,
19,AB5075_gigAB__kan_gigB,0.115928988,1.0497327671851928,3.0,53.0,-0.4113271107,54.0,-0.565662322,55.0,1.3247763967,,
20,AB5075_gigAB__gigB,-1.6905133093666667,0.29272403539942277,3.0,56.0,-1.9368815181,57.0,-1.7677397591,58.0,-1.3669186509,,
21,AB5075_gigAB__kan_gigA,0.38383894650000006,1.3480870738726043,3.0,59.0,1.8921072524,60.0,-0.7037375505,61.0,-0.0368528624,,
22,AB5075_gigAB__gigA,-1.2380236896666668,0.29078942770526195,3.0,62.0,-1.5625963093,63.0,-1.0012528029,64.0,-1.1502219568,,
23,AB5075_gigAB__kan_WT,0.9579707795666667,0.11664930884427871,3.0,65.0,0.8233910963000001,66.0,1.0300868923,67.0,1.0204343501,,
24,AB5075_gigAB__WT,3.700743415417188e-17,0.5685807253317205,3.0,68.0,0.5644408347000001,69.0,0.008191272000000001,70.0,-0.5726321067,,
25,AB5075_med__CA-MHB,0.78629085895,0.7605998558626634,2.0,71.0,0.24846554310000002,72.0,1.3241161747999999,,,,
26,AB5075_med__CA-MHB_pH6,0.74346087035,0.6175428633526269,2.0,73.0,1.1801296167,74.0,0.306792124,,,,
27,AB5075_med__RPMI+_pH7,0.045692634650000064,1.5307075350539603,2.0,75.0,-1.0366810434,76.0,1.1280663127000001,,,,
28,AB5075_med__RPMI+_pH6,1.67244975795,0.07109159887513235,2.0,77.0,1.7227191096,78.0,1.6221804063,,,,
29,AB5075_med__RPMI+_-HCO3,0.63643484815,0.55835858438167,2.0,79.0,0.2416157068,80.0,1.0312539895,,,,
30,AB5075_med__LB,0.0,0.08131156217102029,2.0,81.0,0.057495957,82.0,-0.057495957,,,,
31,AB5075_med__M9+AA,-0.1479875454,0.07650781952510743,2.0,83.0,-0.0938883474,84.0,-0.20208674340000002,,,,
32,AB5075_med__M9-AA,0.40667456825000003,0.8013058992295513,2.0,85.0,-0.1599342669,86.0,0.9732834034000001,,,,
33,AYE_adeB__WT,-3.700743415417188e-17,0.7804762460859235,3.0,87.0,0.1575559659,88.0,0.6896784302,89.0,-0.8472343961000001,,
34,AYE_adeB__adeB,-0.06892976469999997,0.6151380176901734,3.0,90.0,-0.6668107714,91.0,-0.10210145200000001,92.0,0.5621229293000001,,
35,COL__0ug/ml,0.0,0.9961971271410589,2.0,93.0,0.704417744,94.0,-0.704417744,,,,
36,COL__0.25ug/ml,0.8710484985,2.2280457272044796,2.0,95.0,-0.704417744,96.0,2.446514741,,,,
37,COL__1ug/ml,-0.233843458,0.6654925373652357,2.0,97.0,-0.704417744,98.0,0.236730828,,,,
38,H2O2__0ug/ml,0.0,0.22219965637488237,2.0,99.0,0.1571188838,100.0,-0.1571188838,,,,
39,H2O2__1.25ug/ml,0.6368062417,0.5990011791277926,2.0,101.0,1.0603640374,102.0,0.213248446,,,,
40,H2O2__2.5ug/ml,0.35168557005,0.7195581592305056,2.0,103.0,0.8604900239000001,104.0,-0.1571188838,,,,
41,H2O2__5ug/ml,0.6832890273500001,1.188516265873973,2.0,105.0,1.5236969385,106.0,-0.1571188838,,,,
42,MRP__0ug/ml,0.0,0.47020353919118296,2.0,107.0,-0.33248411110000003,108.0,0.33248411110000003,,,,
43,MRP__25ug/ml,0.0080136726,0.042571345659402494,2.0,109.0,0.0381161598,110.0,-0.0220888146,,,,
44,MRP__100ug/ml,0.003992436349999989,0.5183104289213576,2.0,111.0,0.3704932554,112.0,-0.3625083827,,,,
45,MRP__200ug/ml,-0.2851502978,0.04484931447946823,2.0,113.0,-0.3168635522,114.0,-0.2534370434,,,,
46,growth__2h,0.0,0.3091429313309473,2.0,115.0,-0.21859706310000002,116.0,0.21859706310000002,,,,
47,growth__4h,0.7043285237000001,0.5103453038513519,2.0,117.0,1.0651971488,118.0,0.34345989860000004,,,,
48,growth__6h,0.45494864765,0.3988324816752094,2.0,119.0,0.17293149530000002,120.0,0.7369658,,,,
49,growth__8h,-0.21859706310000002,0.0,2.0,121.0,-0.21859706310000002,122.0,-0.21859706310000002,,,,
50,growth__10h,-0.21859706310000002,0.0,2.0,123.0,-0.21859706310000002,124.0,-0.21859706310000002,,,,
51,mutants__WT,0.0,0.25812469397298493,2.0,125.0,-0.1825217215,126.0,0.1825217215,,,,
52,mutants__R7,0.090846283,0.38660073948276924,2.0,127.0,-0.1825217215,128.0,0.3642142875,,,,
53,mutants__gacA,1.5333312295,0.28900931434581456,2.0,129.0,1.3289707835,130.0,1.7376916755,,,,
54,vacJ_LL-37__WT,0.0,0.5039460101090306,2.0,131.0,0.3563436411,132.0,-0.3563436411,,,,
55,vacJ_LL-37__WT+LL-37,-0.031195902249999997,0.1806875800789318,2.0,133.0,-0.1589613154,134.0,0.0965695109,,,,
56,vacJ_LL-37__vacJ,0.11581152535,0.6296685810350571,2.0,135.0,-0.3294313982,136.0,0.5610544489,,,,
57,vacJ_LL-37__vacJ+LL-37,-0.21054628715,0.22034741257684917,2.0,137.0,-0.054737137500000005,138.0,-0.3663554368,,,,
