k,name,in_iM,gene_weight,regulator,function,category
5,Lead,False,-0.016094760019332167,,,
10,Copper,False,-0.008696357365697622,,,
14,UC-7,False,-0.006258509545587003,,,
3,Cadmium,False,-0.004333675312809646,,,
11,Chromium,False,-0.003052576691843569,,,
9,UC-5,False,-0.0028240180894149,,,
6,Iron,False,0.0026832048408687113,,,
0,UC-1,False,-0.002363853033166379,,,
7,Zinc - Steady,False,0.001802679162938148,,,
8,Zinc - Fast,False,-0.0017125390155706556,,,
2,UC-3,False,-0.001519316539634019,,,
12,Zinc - Intermediate,False,0.0010198610705037386,,,
13,UC-6,False,-0.0007172279589576648,,,
4,UC-4,False,0.0005734932952327652,,,
1,UC-2,False,-0.00048444135260069756,,,
